t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
67389.401504,-0.018977,-0.007808,-0.002080,-0.450674,-0.862660,0.229589,0.597706,0.571472,-0.536855,-0.167191
67389.406486,-0.018871,-0.007912,-0.002264,-0.450779,-0.862556,0.229772,0.597614,0.571370,-0.537050,-0.167246
67389.411467,0.000169,-0.002291,0.003878,-0.450883,-0.862455,0.229947,0.597524,0.571263,-0.537245,-0.167305
67389.416449,0.000255,-0.002375,0.003733,-0.450969,-0.862372,0.230093,0.597444,0.571157,-0.537426,-0.167375
67389.421431,0.003678,0.001345,0.006876,-0.451051,-0.862292,0.230230,0.597368,0.571054,-0.537598,-0.167442
67389.426413,0.003754,0.001268,0.006735,-0.451127,-0.862214,0.230371,0.597291,0.570961,-0.537763,-0.167504
67389.431395,-0.018486,0.000317,0.010566,-0.451226,-0.862118,0.230538,0.597210,0.570873,-0.537934,-0.167545
67389.436377,-0.018337,0.000193,0.010394,-0.451375,-0.861994,0.230710,0.597133,0.570775,-0.538118,-0.167563
67389.441359,-0.029754,0.004830,0.016664,-0.451554,-0.861855,0.230879,0.597063,0.570676,-0.538301,-0.167560
67389.446341,-0.029569,0.004691,0.016511,-0.451740,-0.861717,0.231033,0.597002,0.570580,-0.538475,-0.167550
67389.451323,-0.028385,0.002870,0.018244,-0.451931,-0.861573,0.231192,0.596940,0.570486,-0.538647,-0.167532
67389.456305,-0.028198,0.002731,0.018093,-0.452119,-0.861435,0.231343,0.596882,0.570395,-0.538814,-0.167514
67389.461287,-0.025136,-0.004134,0.017507,-0.452296,-0.861299,0.231501,0.596819,0.570307,-0.538981,-0.167500
67389.466269,-0.024962,-0.004265,0.017359,-0.452471,-0.861167,0.231649,0.596759,0.570211,-0.539151,-0.167495
67389.471251,-0.013017,-0.010282,0.015673,-0.452666,-0.861026,0.231795,0.596701,0.570109,-0.539327,-0.167483
67389.476232,-0.012805,-0.010423,0.015561,-0.452878,-0.860884,0.231906,0.596657,0.569992,-0.539502,-0.167474
67389.481214,-0.002589,-0.015877,0.020004,-0.453084,-0.860756,0.231980,0.596625,0.569863,-0.539672,-0.167478
67389.486196,-0.002390,-0.015991,0.019972,-0.453283,-0.860642,0.232012,0.596606,0.569722,-0.539836,-0.167498
67389.491178,-0.001871,-0.020187,0.023706,-0.453497,-0.860520,0.232047,0.596587,0.569575,-0.540007,-0.167515
67389.496160,-0.001649,-0.020311,0.023679,-0.453719,-0.860396,0.232073,0.596572,0.569426,-0.540176,-0.167527
67389.501142,-0.002803,-0.023234,0.019717,-0.453954,-0.860265,0.232099,0.596559,0.569274,-0.540349,-0.167535
67389.506124,-0.002553,-0.023371,0.019699,-0.454204,-0.860128,0.232117,0.596552,0.569119,-0.540520,-0.167533
67389.511106,-0.000687,-0.020087,0.017463,-0.454467,-0.859979,0.232155,0.596541,0.568972,-0.540693,-0.167516
67389.516088,-0.000425,-0.020240,0.017411,-0.454730,-0.859826,0.232207,0.596526,0.568833,-0.540863,-0.167490
67389.521070,-0.004311,-0.011573,0.012256,-0.454994,-0.859658,0.232312,0.596495,0.568715,-0.541035,-0.167445
67389.526052,-0.004031,-0.011761,0.012111,-0.455274,-0.859470,0.232456,0.596454,0.568611,-0.541211,-0.167374
67389.531034,0.001934,-0.003163,0.003327,-0.455578,-0.859249,0.232680,0.596389,0.568527,-0.541403,-0.167271
67389.536016,0.002252,-0.003409,0.003040,-0.455896,-0.859002,0.232968,0.596304,0.568458,-0.541608,-0.167146
