t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
161968.298712,0.003018,-0.020005,0.013997,-0.027020,-0.476501,-0.878759,-0.554214,-0.151998,-0.193694,-0.795127
161968.303694,0.005941,-0.018765,0.017177,-0.027227,-0.476703,-0.878643,-0.554130,-0.152134,-0.193737,-0.795148
161968.308676,0.006152,-0.018506,0.017030,-0.027438,-0.476962,-0.878495,-0.554037,-0.152288,-0.193806,-0.795167
161968.313658,0.003119,-0.017400,0.014376,-0.027640,-0.477229,-0.878344,-0.553942,-0.152441,-0.193881,-0.795186
161968.318640,0.003308,-0.017129,0.014223,-0.027829,-0.477500,-0.878191,-0.553841,-0.152588,-0.193963,-0.795208
161968.323621,0.005137,-0.014839,0.014716,-0.028010,-0.477761,-0.878043,-0.553741,-0.152728,-0.194042,-0.795231
161968.328603,0.005310,-0.014600,0.014581,-0.028183,-0.477999,-0.877908,-0.553646,-0.152859,-0.194114,-0.795255
161968.333585,0.008899,-0.020011,0.017660,-0.028370,-0.478219,-0.877783,-0.553544,-0.152987,-0.194174,-0.795287
161968.338567,0.009126,-0.019804,0.017540,-0.028596,-0.478426,-0.877662,-0.553436,-0.153127,-0.194219,-0.795324
161968.343548,0.019033,-0.025313,0.015257,-0.028829,-0.478623,-0.877547,-0.553334,-0.153268,-0.194256,-0.795359
161968.348530,0.019263,-0.025104,0.015136,-0.029059,-0.478832,-0.877425,-0.553236,-0.153413,-0.194299,-0.795389
161968.353512,0.025471,-0.019736,0.012037,-0.029301,-0.479043,-0.877302,-0.553131,-0.153561,-0.194340,-0.795423
161968.358494,0.025760,-0.019526,0.011913,-0.029589,-0.479253,-0.877178,-0.552993,-0.153721,-0.194373,-0.795480
161968.363476,0.030733,-0.017272,0.008193,-0.029955,-0.479447,-0.877059,-0.552796,-0.153894,-0.194389,-0.795579
161968.368457,0.031186,-0.017111,0.008090,-0.030408,-0.479609,-0.876956,-0.552532,-0.154077,-0.194377,-0.795730
161968.373439,0.063173,-0.025641,0.011988,-0.030962,-0.479699,-0.876887,-0.552197,-0.154262,-0.194319,-0.795940
161968.378421,0.063889,-0.025706,0.011998,-0.031678,-0.479634,-0.876896,-0.551733,-0.154433,-0.194171,-0.796266
161968.383403,0.108709,-0.047499,0.022779,-0.032797,-0.479265,-0.877057,-0.550987,-0.154605,-0.193827,-0.796832
161968.388384,0.110258,-0.048397,0.023210,-0.034345,-0.478367,-0.877488,-0.550055,-0.154740,-0.193162,-0.797612
161968.393366,0.219318,-0.131981,0.067213,-0.035954,-0.476936,-0.878202,-0.549318,-0.154772,-0.192210,-0.798343
161968.398348,0.220767,-0.133646,0.068055,-0.037402,-0.475271,-0.879044,-0.548923,-0.154742,-0.191136,-0.798878
161968.403330,0.128468,-0.182372,0.075053,-0.038761,-0.473588,-0.879893,-0.548669,-0.154704,-0.190053,-0.799318
161968.408312,0.129953,-0.183966,0.075842,-0.040247,-0.471994,-0.880682,-0.548278,-0.154718,-0.189001,-0.799833
161968.413293,0.092182,-0.085982,0.005626,-0.042012,-0.470491,-0.881404,-0.547625,-0.154822,-0.187958,-0.800506
161968.418275,0.094258,-0.087450,0.006307,-0.044087,-0.469022,-0.882085,-0.546748,-0.155022,-0.186884,-0.801317
161968.423257,0.243219,-0.067230,0.022172,-0.046396,-0.467484,-0.882783,-0.545749,-0.155274,-0.185737,-0.802216
161968.428239,0.245701,-0.068947,0.022945,-0.048878,-0.465767,-0.883556,-0.544691,-0.155534,-0.184475,-0.803175
161968.433220,0.270717,-0.107251,0.069546,-0.051555,-0.463794,-0.884442,-0.543555,-0.155780,-0.183062,-0.804219
161968.438202,0.273785,-0.109522,0.070549,-0.054623,-0.461523,-0.885445,-0.542242,-0.156065,-0.181442,-0.805417
161968.443184,0.302857,-0.148030,0.106136,-0.058350,-0.458796,-0.886623,-0.540605,-0.156422,-0.179501,-0.806882
161968.448166,0.306750,-0.151309,0.107561,-0.062243,-0.455518,-0.888048,-0.538743,-0.156635,-0.177317,-0.808566
161968.453148,0.377200,-0.217266,0.132623,-0.066028,-0.451680,-0.889734,-0.536889,-0.156639,-0.174921,-0.810319
161968.458129,0.381186,-0.221756,0.134584,-0.070014,-0.447189,-0.891695,-0.535054,-0.156543,-0.172183,-0.812136
161968.463111,0.353992,-0.287754,0.146706,-0.074176,-0.441998,-0.893944,-0.533170,-0.156311,-0.169100,-0.814065
161968.468093,0.358417,-0.293672,0.149231,-0.078601,-0.436079,-0.896469,-0.531164,-0.155963,-0.165653,-0.816149
161968.473075,0.411809,-0.320465,0.171023,-0.083317,-0.429397,-0.899264,-0.529013,-0.155504,-0.161822,-0.818399
161968.478056,0.416783,-0.327919,0.174072,-0.088291,-0.421944,-0.902313,-0.526728,-0.154927,-0.157612,-0.820801
161968.483038,0.458619,-0.339678,0.186162,-0.093477,-0.413739,-0.905584,-0.524311,-0.154226,-0.153044,-0.823341
161968.488020,0.463995,-0.348572,0.189605,-0.098852,-0.404846,-0.909026,-0.521773,-0.153423,-0.148150,-0.825994
161968.493002,0.457912,-0.332499,0.199455,-0.104396,-0.395360,-0.912574,-0.519106,-0.152544,-0.142980,-0.828744
161968.497984,0.463622,-0.342529,0.203067,-0.110106,-0.385330,-0.916186,-0.516287,-0.151606,-0.137560,-0.831589
161968.502965,0.451008,-0.315085,0.199279,-0.115940,-0.374796,-0.919829,-0.513313,-0.150608,-0.131919,-0.834520
161968.507947,0.456975,-0.326023,0.202892,-0.121907,-0.363857,-0.923443,-0.510163,-0.149590,-0.126101,-0.837529
161968.512929,0.446935,-0.296985,0.183307,-0.127996,-0.352612,-0.926975,-0.506815,-0.148577,-0.120157,-0.840611
161968.517911,0.453134,-0.308461,0.186718,-0.134195,-0.341136,-0.930386,-0.503262,-0.147591,-0.114122,-0.843754
161968.522893,0.444249,-0.281083,0.172333,-0.140492,-0.329512,-0.933640,-0.499497,-0.146656,-0.108037,-0.846949
161968.527874,0.450650,-0.292803,0.175406,-0.146893,-0.317793,-0.936712,-0.495513,-0.145792,-0.101924,-0.850190
161968.532856,0.440576,-0.268897,0.147840,-0.153375,-0.306023,-0.939588,-0.491315,-0.145007,-0.095806,-0.853466
161968.537838,0.447127,-0.280688,0.150510,-0.159926,-0.294232,-0.942258,-0.486903,-0.144308,-0.089700,-0.856770
161968.542820,0.428577,-0.259065,0.104703,-0.166477,-0.282439,-0.944729,-0.482280,-0.143671,-0.083630,-0.860099
