t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
74762.637672,-0.018533,-0.023300,0.002717,0.138879,0.056534,-0.988694,0.571738,0.040800,0.063152,-0.816984
74762.642653,-0.018635,-0.023157,0.002711,0.138981,0.056390,-0.988688,0.571748,0.040883,0.063123,-0.816975
74762.647635,-0.020772,-0.017084,0.008351,0.139073,0.056268,-0.988682,0.571765,0.040954,0.063100,-0.816961
74762.652617,-0.020870,-0.016937,0.008345,0.139171,0.056122,-0.988677,0.571784,0.041035,0.063069,-0.816946
74762.657599,-0.020702,-0.018462,0.010077,0.139278,0.055998,-0.988669,0.571803,0.041113,0.063050,-0.816931
74762.662580,-0.020837,-0.018336,0.010065,0.139413,0.055873,-0.988657,0.571811,0.041204,0.063038,-0.816921
74762.667562,-0.012159,-0.018415,0.010567,0.139570,0.055768,-0.988641,0.571800,0.041299,0.063040,-0.816924
74762.672544,-0.012316,-0.018309,0.010551,0.139727,0.055662,-0.988624,0.571780,0.041396,0.063041,-0.816933
74762.677526,-0.015108,-0.018340,0.013158,0.139879,0.055586,-0.988607,0.571768,0.041481,0.063054,-0.816936
74762.682508,-0.015273,-0.018313,0.013137,0.140044,0.055560,-0.988585,0.571770,0.041556,0.063091,-0.816929
74762.687489,-0.012171,-0.018309,0.015170,0.140208,0.055617,-0.988559,0.571769,0.041607,0.063162,-0.816921
74762.692471,-0.012335,-0.018415,0.015141,0.140372,0.055723,-0.988530,0.571773,0.041644,0.063253,-0.816909
74762.697453,-0.013278,-0.016045,0.020419,0.140536,0.055871,-0.988498,0.571787,0.041668,0.063363,-0.816889
74762.702435,-0.013458,-0.016184,0.020386,0.140717,0.056009,-0.988464,0.571812,0.041700,0.063474,-0.816862
74762.707417,-0.013787,-0.014901,0.016383,0.140908,0.056161,-0.988428,0.571843,0.041733,0.063593,-0.816829
74762.712398,-0.013992,-0.015078,0.016343,0.141113,0.056338,-0.988389,0.571874,0.041764,0.063728,-0.816795
74762.717380,-0.015151,-0.017448,0.020442,0.141143,0.056373,-0.988383,0.571911,0.041763,0.063753,-0.816768
