t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
142807.057857,0.054070,-0.110218,-0.019950,-0.121971,0.651386,-0.748879,0.862952,-0.346536,0.073980,-0.360214
142807.062830,0.054994,-0.111729,-0.021419,-0.122896,0.652897,-0.747410,0.862817,-0.347665,0.073647,-0.359517
142807.067812,0.052892,-0.127028,-0.030442,-0.123845,0.654570,-0.745788,0.862662,-0.348899,0.073317,-0.358759
142807.072794,0.053876,-0.128835,-0.032195,-0.124830,0.656377,-0.744034,0.862492,-0.350224,0.072981,-0.357944
142807.077776,0.055426,-0.121917,-0.042226,-0.125830,0.658279,-0.742183,0.862319,-0.351614,0.072635,-0.357067
142807.082758,0.056453,-0.123902,-0.044166,-0.126857,0.660264,-0.740243,0.862144,-0.353066,0.072273,-0.356132
142807.087740,0.058848,-0.103224,-0.062405,-0.127909,0.662351,-0.738194,0.861958,-0.354589,0.071900,-0.355141
142807.092722,0.059947,-0.105449,-0.064599,-0.129008,0.664577,-0.735999,0.861753,-0.356211,0.071514,-0.354093
142807.097704,0.047202,-0.099339,-0.089453,-0.130118,0.666951,-0.733652,0.861532,-0.357931,0.071129,-0.352971
142807.102686,0.048313,-0.101883,-0.091971,-0.131229,0.669495,-0.731133,0.861299,-0.359762,0.070746,-0.351754
142807.107668,0.046196,-0.107463,-0.094782,-0.132317,0.672222,-0.728430,0.861055,-0.361708,0.070372,-0.350428
142807.112650,0.047255,-0.110403,-0.097699,-0.133375,0.675161,-0.725513,0.860797,-0.363788,0.070012,-0.348977
142807.117632,0.054273,-0.137261,-0.081157,-0.134382,0.678307,-0.722386,0.860531,-0.365996,0.069669,-0.347389
142807.122614,0.055216,-0.140624,-0.084507,-0.135324,0.681670,-0.719036,0.860254,-0.368337,0.069349,-0.345662
142807.127596,0.057695,-0.181308,-0.051364,-0.136186,0.685229,-0.715482,0.859965,-0.370797,0.069058,-0.343803
142807.132578,0.058506,-0.185032,-0.055105,-0.136997,0.688954,-0.711741,0.859664,-0.373362,0.068780,-0.341830
142807.137560,0.054263,-0.209104,-0.031746,-0.137729,0.692777,-0.707878,0.859363,-0.375988,0.068515,-0.339756
142807.142542,0.054924,-0.213007,-0.035717,-0.138389,0.696680,-0.703907,0.859060,-0.378665,0.068261,-0.337595
142807.147524,0.050224,-0.190090,-0.010513,-0.138954,0.700649,-0.699845,0.858754,-0.381378,0.068030,-0.335358
142807.152506,0.050676,-0.194145,-0.014687,-0.139406,0.704704,-0.695671,0.858436,-0.384139,0.067838,-0.333050
142807.157488,0.032678,-0.177984,0.012459,-0.139703,0.708852,-0.691384,0.858112,-0.386943,0.067700,-0.330659
142807.162470,0.032822,-0.182270,0.008008,-0.139847,0.713139,-0.686933,0.857773,-0.389822,0.067620,-0.328165
142807.167452,-0.001970,-0.199403,0.035363,-0.139799,0.717561,-0.682321,0.857422,-0.392770,0.067610,-0.325559
142807.172434,-0.002229,-0.203947,0.030606,-0.139540,0.722105,-0.677563,0.857066,-0.395776,0.067672,-0.322832
142807.177416,-0.048229,-0.220867,0.059335,-0.139042,0.726727,-0.672708,0.856714,-0.398808,0.067810,-0.319991
142807.182398,-0.048967,-0.225559,0.054385,-0.138304,0.731418,-0.667757,0.856363,-0.401862,0.068031,-0.317051
142807.187380,-0.099671,-0.219343,0.064727,-0.137313,0.736158,-0.662734,0.856010,-0.404923,0.068341,-0.314028
142807.192362,-0.100914,-0.224151,0.059605,-0.136070,0.740966,-0.657612,0.855646,-0.408004,0.068749,-0.310928
142807.197344,-0.148506,-0.192075,0.080785,-0.134544,0.745801,-0.652440,0.855285,-0.411076,0.069258,-0.307747
142807.202326,-0.150301,-0.196874,0.075629,-0.132750,0.750600,-0.647284,0.854943,-0.414101,0.069847,-0.304492
142807.207308,-0.180381,-0.189854,0.088945,-0.130700,0.755223,-0.642305,0.854653,-0.416987,0.070492,-0.301200
142807.212290,-0.182668,-0.194175,0.084295,-0.128413,0.759543,-0.637655,0.854444,-0.419651,0.071173,-0.297914
142807.217272,-0.204735,-0.175845,0.083041,-0.125862,0.763461,-0.633471,0.854350,-0.422015,0.071888,-0.294656
142807.222254,-0.207573,-0.179336,0.079371,-0.123024,0.766952,-0.629801,0.854378,-0.424053,0.072655,-0.291442
142807.227236,-0.245309,-0.118290,0.081285,-0.119895,0.770023,-0.626649,0.854525,-0.425764,0.073487,-0.288292
142807.232217,-0.248727,-0.121010,0.078576,-0.116477,0.772743,-0.623940,0.854765,-0.427192,0.074410,-0.285215
142807.237199,-0.294733,-0.104201,0.085276,-0.112768,0.775145,-0.621638,0.855085,-0.428357,0.075440,-0.282222
142807.242181,-0.298692,-0.106317,0.083336,-0.108809,0.777261,-0.619698,0.855469,-0.429287,0.076572,-0.279323
142807.247163,-0.318638,-0.121288,0.098484,-0.104626,0.779064,-0.618153,0.855926,-0.429967,0.077792,-0.276525
142807.252145,-0.323063,-0.122761,0.097358,-0.100200,0.780537,-0.617027,0.856465,-0.430383,0.079104,-0.273827
142807.257127,-0.303099,-0.110788,0.090255,-0.095552,0.781656,-0.616348,0.857092,-0.430519,0.080498,-0.271232
142807.262109,-0.307955,-0.111570,0.089996,-0.090696,0.782438,-0.616088,0.857799,-0.430390,0.081976,-0.268748
142807.267091,-0.274430,-0.066226,0.060494,-0.085678,0.782901,-0.616219,0.858571,-0.430016,0.083527,-0.266392
142807.272073,-0.279579,-0.066415,0.060948,-0.080528,0.783090,-0.616673,0.859394,-0.429435,0.085145,-0.264154
142807.277055,-0.241959,-0.022766,0.030543,-0.075256,0.783020,-0.617427,0.860269,-0.428660,0.086817,-0.262012
142807.282037,-0.247378,-0.022498,0.031520,-0.069837,0.782752,-0.618403,0.861177,-0.427732,0.088567,-0.259953
142807.287019,-0.203364,-0.029851,0.000631,-0.064352,0.782369,-0.619481,0.862081,-0.426722,0.090377,-0.257985
142807.292001,-0.208852,-0.029450,0.001683,-0.058864,0.781968,-0.620534,0.862944,-0.425706,0.092239,-0.256113
142807.296983,-0.186957,-0.045533,-0.029176,-0.053384,0.781541,-0.621566,0.863769,-0.424681,0.094145,-0.254335
142807.301965,-0.192514,-0.045063,-0.028133,-0.047827,0.781071,-0.622608,0.864575,-0.423624,0.096117,-0.252615
142807.306947,-0.192429,-0.029011,-0.064387,-0.042113,0.780522,-0.623708,0.865388,-0.422503,0.098170,-0.250914
142807.311929,-0.198344,-0.028422,-0.063279,-0.036199,0.779933,-0.624816,0.866200,-0.421339,0.100326,-0.249211
