t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
90317.143011,0.061156,0.045920,-0.008534,-0.107436,-0.167105,-0.980068,0.873469,0.047859,-0.087610,-0.476536
90317.147993,0.062477,0.049846,-0.009357,-0.108756,-0.171032,-0.979245,0.873193,0.049266,-0.089166,-0.476609
90317.152975,0.070117,0.051950,-0.014161,-0.110064,-0.175027,-0.978392,0.872925,0.050709,-0.090733,-0.476653
90317.157957,0.071436,0.056050,-0.015053,-0.111384,-0.179128,-0.977500,0.872661,0.052200,-0.092331,-0.476668
90317.162939,0.080352,0.053752,-0.015876,-0.112716,-0.183314,-0.976571,0.872404,0.053728,-0.093956,-0.476652
90317.167921,0.081721,0.058031,-0.016848,-0.114085,-0.187593,-0.975599,0.872151,0.055293,-0.095620,-0.476605
90317.172903,0.088945,0.048888,-0.023420,-0.115465,-0.191909,-0.974597,0.871902,0.056874,-0.097299,-0.476535
90317.177884,0.090362,0.053226,-0.024453,-0.116882,-0.196246,-0.973563,0.871659,0.058459,-0.098999,-0.476437
90317.182866,0.101961,0.046949,-0.035951,-0.118334,-0.200590,-0.972502,0.871426,0.060043,-0.100715,-0.476307
90317.187848,0.103476,0.051313,-0.037047,-0.119849,-0.204953,-0.971406,0.871201,0.061626,-0.102465,-0.476144
90317.192830,0.117057,0.046199,-0.039775,-0.121421,-0.209315,-0.970280,0.870983,0.063199,-0.104239,-0.475950
90317.197812,0.118704,0.050582,-0.040939,-0.123068,-0.213698,-0.969117,0.870773,0.064768,-0.106051,-0.475723
90317.202794,0.126898,0.046841,-0.047923,-0.124777,-0.218105,-0.967916,0.870572,0.066339,-0.107895,-0.475460
90317.207776,0.128676,0.051313,-0.049173,-0.126555,-0.222578,-0.966666,0.870379,0.067929,-0.109785,-0.475156
90317.212758,0.124125,0.048267,-0.057329,-0.128382,-0.227085,-0.965376,0.870197,0.069529,-0.111704,-0.474810
90317.217740,0.126031,0.052824,-0.058668,-0.130288,-0.231642,-0.964037,0.870026,0.071141,-0.113668,-0.474419
90317.222721,0.121867,0.041345,-0.065925,-0.132258,-0.236230,-0.962654,0.869866,0.072759,-0.115668,-0.473984
90317.227703,0.123933,0.045956,-0.067355,-0.134325,-0.240841,-0.961224,0.869719,0.074373,-0.117713,-0.473499
90317.232685,0.128638,0.020166,-0.074021,-0.136481,-0.245416,-0.959762,0.869591,0.075959,-0.119788,-0.472962
90317.237667,0.130916,0.024695,-0.075517,-0.138759,-0.249946,-0.958266,0.869482,0.077506,-0.121901,-0.472371
90317.242649,0.141563,-0.008223,-0.086343,-0.141151,-0.254380,-0.956748,0.869393,0.078994,-0.124040,-0.471731
90317.247631,0.144097,-0.003882,-0.087885,-0.143685,-0.258721,-0.955206,0.869322,0.080416,-0.126216,-0.471043
