t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
41230.431049,0.029887,0.008662,-0.001951,0.166936,0.527303,-0.833117,0.032772,0.077706,0.278215,-0.956809
41230.436031,0.030909,0.009527,-0.001200,0.165914,0.526438,-0.833868,0.032917,0.077133,0.277699,-0.957001
41230.441013,0.030397,0.014561,-0.007401,0.164870,0.525493,-0.834670,0.033058,0.076549,0.277137,-0.957206
41230.445995,0.031488,0.015579,-0.006546,0.163778,0.524475,-0.835525,0.033183,0.075946,0.276531,-0.957424
41230.450977,0.029697,0.019318,-0.024894,0.162640,0.523453,-0.836388,0.033282,0.075327,0.275920,-0.957646
41230.455959,0.030893,0.020298,-0.024050,0.161444,0.522472,-0.837233,0.033345,0.074688,0.275328,-0.957865
41230.460941,0.020219,0.018422,-0.027457,0.160201,0.521541,-0.838052,0.033384,0.074032,0.274761,-0.958077
41230.465923,0.021502,0.019315,-0.026658,0.158918,0.520647,-0.838851,0.033428,0.073352,0.274215,-0.958284
41230.470905,0.010224,0.017035,-0.018640,0.157623,0.519799,-0.839621,0.033492,0.072662,0.273696,-0.958483
41230.475887,0.011528,0.017801,-0.017922,0.156318,0.519033,-0.840339,0.033570,0.071961,0.273226,-0.958667
41230.480869,0.012544,0.003248,-0.019841,0.154982,0.518389,-0.840984,0.033662,0.071240,0.272824,-0.958832
41230.485851,0.013923,0.003751,-0.019278,0.153603,0.517886,-0.841547,0.033767,0.070492,0.272503,-0.958975
41230.490833,0.018133,-0.022364,-0.016255,0.152170,0.517512,-0.842036,0.033889,0.069710,0.272254,-0.959098
41230.495815,0.019636,-0.022092,-0.015818,0.150667,0.517240,-0.842474,0.034035,0.068884,0.272063,-0.959207
41230.500797,0.029598,-0.031522,-0.028127,0.149097,0.517041,-0.842875,0.034211,0.068014,0.271913,-0.959306
41230.505779,0.031260,-0.031383,-0.027750,0.147435,0.516903,-0.843252,0.034412,0.067089,0.271796,-0.959397
41230.510761,0.047868,-0.025741,-0.053695,0.145690,0.516784,-0.843628,0.034630,0.066115,0.271689,-0.959487
41230.515743,0.049675,-0.025566,-0.053278,0.143883,0.516609,-0.844045,0.034870,0.065103,0.271549,-0.959587
41230.520725,0.062674,-0.003246,-0.062102,0.142038,0.516354,-0.844514,0.035133,0.064067,0.271364,-0.959699
41230.525707,0.064546,-0.002944,-0.061605,0.140166,0.516052,-0.845011,0.035422,0.063010,0.271153,-0.959818
41230.530689,0.070020,0.002882,-0.040677,0.138278,0.515749,-0.845507,0.035730,0.061940,0.270942,-0.959936
41230.535671,0.071941,0.003124,-0.040218,0.136357,0.515507,-0.845966,0.036044,0.060850,0.270766,-0.960044
41230.540653,0.056505,-0.014458,-0.008173,0.134413,0.515389,-0.846349,0.036357,0.059748,0.270657,-0.960132
41230.545635,0.058482,-0.014506,-0.007891,0.132436,0.515437,-0.846632,0.036654,0.058632,0.270641,-0.960194
41230.550617,0.043734,-0.032546,0.011686,0.130445,0.515669,-0.846799,0.036933,0.057511,0.270726,-0.960227
41230.555599,0.045741,-0.032893,0.011781,0.128438,0.516017,-0.846895,0.037218,0.056379,0.270877,-0.960241
41230.560581,0.053110,-0.034844,0.009122,0.126425,0.516396,-0.846967,0.037546,0.055231,0.271047,-0.960247
41230.565563,0.055109,-0.035301,0.009139,0.124425,0.516853,-0.846983,0.037906,0.054081,0.271263,-0.960237
41230.570545,0.063169,-0.029119,-0.003621,0.122439,0.517507,-0.846874,0.038265,0.052934,0.271590,-0.960194
41230.575527,0.065185,-0.029998,-0.003869,0.120423,0.518386,-0.846625,0.038642,0.051764,0.272044,-0.960114
41230.580509,0.076119,-0.046889,0.003666,0.118401,0.519454,-0.846256,0.039092,0.050566,0.272608,-0.960000
41230.585491,0.078128,-0.048154,0.003167,0.116391,0.520719,-0.845757,0.039608,0.049352,0.273287,-0.959849
41230.590473,0.087249,-0.062162,-0.015134,0.114366,0.522214,-0.845111,0.040145,0.048120,0.274096,-0.959658
41230.595455,0.089319,-0.063867,-0.015912,0.112295,0.523919,-0.844333,0.040699,0.046855,0.275024,-0.959432
41230.600437,0.072630,-0.063642,-0.030620,0.110217,0.525708,-0.843495,0.041313,0.045565,0.276001,-0.959187
41230.605419,0.074707,-0.065419,-0.031462,0.108139,0.527486,-0.842653,0.041994,0.044255,0.276974,-0.958939
41230.610401,0.083450,-0.064220,-0.026102,0.106064,0.529262,-0.841803,0.042707,0.042936,0.277948,-0.958685
41230.615383,0.085562,-0.066055,-0.026994,0.103953,0.531097,-0.840910,0.043415,0.041595,0.278953,-0.958421
41230.620365,0.063483,-0.062233,-0.008189,0.101846,0.533012,-0.839956,0.044126,0.040252,0.280003,-0.958139
41230.625347,0.065519,-0.064249,-0.009227,0.099810,0.535028,-0.838918,0.044865,0.038935,0.281114,-0.957834
41230.630329,0.036707,-0.069525,0.029293,0.097906,0.537206,-0.837749,0.045646,0.037667,0.282324,-0.957492
41230.635310,0.038501,-0.071954,0.027938,0.096112,0.539636,-0.836394,0.046457,0.036440,0.283681,-0.957099
41230.640292,0.030290,-0.074730,0.058917,0.094405,0.542382,-0.834811,0.047285,0.035244,0.285223,-0.956645
41230.645274,0.031941,-0.077837,0.057076,0.092754,0.545488,-0.832970,0.048117,0.034063,0.286975,-0.956122
41230.650256,0.016078,-0.076141,0.112964,0.091207,0.548981,-0.830844,0.048971,0.032917,0.288954,-0.955523
41230.655238,0.017489,-0.080027,0.110537,0.089796,0.552867,-0.828417,0.049877,0.031812,0.291169,-0.954841
41230.660220,0.007976,-0.099998,0.115953,0.088521,0.557075,-0.825731,0.050874,0.030736,0.293581,-0.954085
41230.665202,0.009136,-0.104386,0.113100,0.087360,0.561463,-0.822878,0.051952,0.029684,0.296108,-0.953278
41230.670184,0.015105,-0.136461,0.074522,0.086320,0.565920,-0.819929,0.053075,0.028671,0.298686,-0.952443
41230.675166,0.016105,-0.141010,0.071469,0.085320,0.570469,-0.816876,0.054225,0.027660,0.301326,-0.951576
41230.680148,0.016645,-0.130310,0.079540,0.084323,0.575134,-0.813702,0.055388,0.026635,0.304039,-0.950675
41230.685130,0.017671,-0.135066,0.076264,0.083297,0.579890,-0.810425,0.056540,0.025587,0.306811,-0.949745
41230.690112,0.002421,-0.090021,0.090790,0.082250,0.584680,-0.807084,0.057663,0.024528,0.309607,-0.948798
41230.695094,0.003492,-0.094812,0.087406,0.081179,0.589472,-0.803700,0.058739,0.023463,0.312409,-0.947839
41230.700076,-0.031552,-0.037781,0.070233,0.080106,0.594238,-0.800290,0.059762,0.022406,0.315203,-0.946876
41230.705058,-0.030496,-0.042498,0.066814,0.079049,0.598955,-0.796871,0.060751,0.021363,0.317975,-0.945910
41230.710040,-0.061065,0.012710,0.054528,0.078078,0.603547,-0.793496,0.061737,0.020362,0.320683,-0.944953
41230.715022,-0.060219,0.008380,0.051299,0.077232,0.607877,-0.790267,0.062743,0.019422,0.323248,-0.944032
41230.720004,-0.077549,0.039205,0.016827,0.076496,0.611781,-0.787320,0.063773,0.018539,0.325571,-0.943182
41230.724986,-0.076837,0.035722,0.014178,0.075784,0.615264,-0.784670,0.064791,0.017682,0.327647,-0.942410
41230.729968,-0.089572,0.068147,-0.005339,0.075107,0.618468,-0.782213,0.065775,0.016860,0.329559,-0.941690
41230.734950,-0.088973,0.065178,-0.007639,0.074507,0.621437,-0.779913,0.066728,0.016093,0.331337,-0.941012
41230.739932,-0.112579,0.086887,-0.008001,0.073959,0.624112,-0.777827,0.067652,0.015372,0.332942,-0.940392
41230.744914,-0.111894,0.084463,-0.009887,0.073274,0.626535,-0.775941,0.068510,0.014607,0.334389,-0.939828
41230.749896,-0.124845,0.087374,-0.041069,0.072324,0.628767,-0.774223,0.069272,0.013741,0.335707,-0.939315
41230.754878,-0.123659,0.085433,-0.042540,0.071138,0.630708,-0.772753,0.069948,0.012790,0.336838,-0.938874
41230.759860,-0.132384,0.092905,-0.107218,0.069868,0.632207,-0.771643,0.070603,0.011818,0.337697,-0.938529
41230.764842,-0.131114,0.091814,-0.108000,0.068599,0.633299,-0.770861,0.071289,0.010852,0.338307,-0.938269
41230.769824,-0.113664,0.075587,-0.134740,0.067308,0.634206,-0.770229,0.072012,0.009867,0.338804,-0.938045
41230.774806,-0.112265,0.074630,-0.135407,0.065908,0.635163,-0.769561,0.072729,0.008824,0.339325,-0.937812
41230.779788,-0.116739,0.029985,-0.082667,0.064355,0.636275,-0.768774,0.073397,0.007709,0.339932,-0.937550
41230.784770,-0.115061,0.028692,-0.083600,0.062678,0.637567,-0.767841,0.074041,0.006527,0.340642,-0.937250
41230.789752,-0.130397,-0.043022,-0.036114,0.060954,0.639000,-0.766788,0.074722,0.005299,0.341435,-0.936915
41230.794734,-0.128655,-0.044502,-0.037213,0.059212,0.640480,-0.765689,0.075491,0.004024,0.342256,-0.936561
41230.799716,-0.090835,-0.057462,-0.025856,0.057464,0.641889,-0.764641,0.076370,0.002707,0.343034,-0.936209
41230.804698,-0.089095,-0.058745,-0.026805,0.055724,0.643171,-0.763692,0.077352,0.001361,0.343733,-0.935875
41230.809680,-0.054533,-0.048463,-0.057173,0.053984,0.644318,-0.762850,0.078416,-0.000011,0.344347,-0.935562
41230.814662,-0.052757,-0.049505,-0.057931,0.052207,0.645360,-0.762092,0.079538,-0.001421,0.344894,-0.935264
41230.819644,-0.048265,-0.055882,-0.085811,0.050386,0.646336,-0.761388,0.080706,-0.002869,0.345395,-0.934976
41230.824626,-0.046389,-0.056856,-0.086517,0.048510,0.647310,-0.760681,0.081923,-0.004367,0.345891,-0.934681
41230.829608,-0.036119,-0.072604,-0.085537,0.046541,0.648364,-0.759907,0.083176,-0.005934,0.346427,-0.934363
41230.834590,-0.033999,-0.073802,-0.086434,0.044420,0.649562,-0.759010,0.084448,-0.007598,0.347041,-0.934009
41230.839572,-0.009002,-0.079735,-0.073460,0.042098,0.650886,-0.758007,0.085733,-0.009385,0.347719,-0.933624
41230.844554,-0.006488,-0.081111,-0.074508,0.039585,0.652263,-0.756958,0.087035,-0.011286,0.348416,-0.933222
41230.849536,0.026202,-0.047366,-0.098813,0.036923,0.653583,-0.755954,0.088363,-0.013274,0.349066,-0.932828
41230.854518,0.029062,-0.048528,-0.099684,0.034064,0.654744,-0.755082,0.089712,-0.015370,0.349603,-0.932466
41230.859500,0.055186,0.006269,-0.141118,0.030996,0.655642,-0.754435,0.091078,-0.017568,0.349963,-0.932160
41230.864482,0.058392,0.005680,-0.141506,0.027790,0.656231,-0.754048,0.092476,-0.019833,0.350118,-0.931919
41230.869464,0.068481,0.060935,-0.179013,0.024521,0.656503,-0.753925,0.093924,-0.022130,0.350068,-0.931741
41230.874446,0.071738,0.060908,-0.178937,0.021264,0.656530,-0.754000,0.095440,-0.024429,0.349861,-0.931607
41230.879427,0.079444,0.047693,-0.210281,0.018029,0.656454,-0.754151,0.097003,-0.026728,0.349586,-0.931486
41230.884409,0.082721,0.047686,-0.210216,0.014752,0.656461,-0.754215,0.098549,-0.029047,0.349354,-0.931341
41230.889391,0.070965,-0.049692,-0.158628,0.011356,0.656671,-0.754092,0.100040,-0.031423,0.349237,-0.931149
