t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
60741.750402,0.020020,0.023436,0.007227,-0.018723,0.037813,-0.999109,0.677352,-0.005925,-0.020253,0.735356
60741.755384,0.020782,0.023956,0.007232,-0.019485,0.037292,-0.999114,0.677332,-0.005468,-0.020320,0.735377
60741.760366,0.019487,0.030980,0.003529,-0.020158,0.036815,-0.999119,0.677323,-0.005058,-0.020372,0.735386
60741.765348,0.020233,0.031452,0.003531,-0.020905,0.036343,-0.999121,0.677320,-0.004624,-0.020452,0.735390
60741.770330,0.017776,0.030856,0.001274,-0.021591,0.035901,-0.999122,0.677309,-0.004221,-0.020522,0.735400
60741.775312,0.018543,0.031335,0.001274,-0.022357,0.035422,-0.999122,0.677289,-0.003776,-0.020605,0.735419
60741.780294,0.020882,0.023428,-0.003349,-0.023079,0.034937,-0.999123,0.677260,-0.003345,-0.020672,0.735446
60741.785276,0.021691,0.023959,-0.003349,-0.023888,0.034406,-0.999122,0.677230,-0.002867,-0.020750,0.735473
60741.790258,0.022099,0.022097,-0.006325,-0.024632,0.033887,-0.999122,0.677200,-0.002417,-0.020811,0.735501
60741.795240,0.022903,0.022649,-0.006327,-0.025436,0.033336,-0.999120,0.677173,-0.001933,-0.020881,0.735525
60741.800221,0.021685,0.029618,-0.008555,-0.026156,0.032775,-0.999120,0.677149,-0.001478,-0.020919,0.735547
60741.805204,0.022466,0.030232,-0.008556,-0.026936,0.032161,-0.999120,0.677123,-0.000982,-0.020957,0.735571
60741.810185,0.025453,0.031202,-0.012005,-0.027635,0.031588,-0.999119,0.677142,-0.000532,-0.020983,0.735553
60741.815167,0.026379,0.031679,-0.012016,-0.028561,0.031111,-0.999108,0.677332,-0.000035,-0.021121,0.735374
60741.820149,0.036592,0.010830,-0.008956,-0.029573,0.030888,-0.999085,0.677667,0.000403,-0.021382,0.735058
60741.825131,0.037663,0.010780,-0.008990,-0.030644,0.030937,-0.999051,0.677992,0.000771,-0.021764,0.734747
60741.830113,0.077353,-0.035700,0.010451,-0.031638,0.031367,-0.999007,0.678211,0.000983,-0.022259,0.734530
60741.835095,0.078424,-0.036375,0.010395,-0.032709,0.032041,-0.998951,0.678317,0.001144,-0.022871,0.734412
60741.840077,0.113665,-0.035434,0.032321,-0.033815,0.032809,-0.998889,0.678387,0.001288,-0.023529,0.734327
60741.845059,0.114993,-0.036135,0.032252,-0.035144,0.033511,-0.998820,0.678463,0.001535,-0.024239,0.734233
60741.850041,0.088204,-0.034859,0.007512,-0.036339,0.034234,-0.998753,0.678556,0.001725,-0.024911,0.734124
60741.855023,0.089427,-0.035607,0.007440,-0.037562,0.034981,-0.998682,0.678648,0.001917,-0.025601,0.734015
60741.860005,0.064786,-0.027712,-0.002463,-0.038816,0.035800,-0.998605,0.678682,0.002098,-0.026328,0.733957
60741.864987,0.066156,-0.028545,-0.002548,-0.040186,0.036633,-0.998520,0.678619,0.002320,-0.027099,0.733987
60741.869969,0.093505,-0.034339,0.019373,-0.041472,0.037452,-0.998437,0.678444,0.002520,-0.027837,0.734121
60741.874951,0.094857,-0.035137,0.019285,-0.042824,0.038249,-0.998350,0.678159,0.002757,-0.028589,0.734353
60741.879933,0.126533,-0.056182,0.023848,-0.044090,0.039168,-0.998259,0.677766,0.002925,-0.029355,0.734686
60741.884915,0.127854,-0.057250,0.023747,-0.045411,0.040236,-0.998158,0.677281,0.003068,-0.030194,0.735098
60741.889897,0.133682,-0.072899,0.041397,-0.046661,0.041542,-0.998047,0.676738,0.003107,-0.031097,0.735560
60741.894879,0.135011,-0.074450,0.041268,-0.047990,0.043094,-0.997918,0.676157,0.003096,-0.032117,0.736050
60741.899861,0.126376,-0.092393,0.066088,-0.049243,0.044953,-0.997775,0.675539,0.002955,-0.033225,0.736569
60741.904843,0.127692,-0.094535,0.065924,-0.050559,0.047095,-0.997610,0.674884,0.002745,-0.034459,0.737114
60741.909825,0.124543,-0.106593,0.081750,-0.051820,0.049479,-0.997430,0.674186,0.002437,-0.035764,0.737691
60741.914807,0.125877,-0.109140,0.081550,-0.053154,0.052027,-0.997230,0.673441,0.002106,-0.037155,0.738303
60741.919788,0.123333,-0.108157,0.081047,-0.054440,0.054720,-0.997017,0.672648,0.001713,-0.038585,0.738954
60741.924770,0.124676,-0.110999,0.080812,-0.055782,0.057563,-0.996782,0.671789,0.001297,-0.040090,0.739655
60741.929752,0.118598,-0.098909,0.065653,-0.057028,0.060609,-0.996531,0.670842,0.000784,-0.041639,0.740430
60741.934734,0.119834,-0.102121,0.065381,-0.058264,0.063821,-0.996259,0.669813,0.000221,-0.043248,0.741269
60741.939716,0.124083,-0.103384,0.072329,-0.059417,0.067129,-0.995974,0.668736,-0.000399,-0.044867,0.742145
60741.944698,0.125286,-0.106747,0.072024,-0.060619,0.070492,-0.995669,0.667639,-0.001013,-0.046525,0.743029
60741.949680,0.108110,-0.118302,0.062447,-0.061754,0.073868,-0.995354,0.666533,-0.001652,-0.048168,0.743916
