t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
6549.387362,0.032411,-0.022198,0.026371,0.203384,0.335094,-0.919971,-0.474406,-0.008013,-0.199875,0.857277
6549.392345,0.041805,-0.013190,0.020996,0.203068,0.335547,-0.919876,-0.474300,-0.007783,-0.200004,0.857308
6549.397327,0.042154,-0.013551,0.020941,0.202719,0.335908,-0.919821,-0.474165,-0.007568,-0.200080,0.857367
6549.402309,0.042398,0.007595,0.007832,0.202369,0.336125,-0.919819,-0.474021,-0.007391,-0.200089,0.857446
6549.407292,0.042751,0.007467,0.007863,0.202015,0.336252,-0.919850,-0.473882,-0.007235,-0.200056,0.857532
6549.412274,0.039819,0.005157,0.000932,0.201712,0.336319,-0.919892,-0.473759,-0.007113,-0.200008,0.857612
6549.417256,0.040119,0.005095,0.000974,0.201412,0.336382,-0.919935,-0.473642,-0.006992,-0.199959,0.857689
6549.422239,0.028918,-0.001991,0.008041,0.201108,0.336433,-0.919983,-0.473517,-0.006874,-0.199903,0.857772
6549.427221,0.029254,-0.002020,0.008104,0.200773,0.336462,-0.920046,-0.473381,-0.006751,-0.199829,0.857866
6549.432203,0.025198,-0.025803,0.005976,0.200464,0.336456,-0.920115,-0.473248,-0.006647,-0.199746,0.857959
6549.437186,0.025466,-0.025824,0.006027,0.200196,0.336477,-0.920165,-0.473122,-0.006552,-0.199686,0.858043
6549.442168,0.020711,-0.038944,0.006453,0.200007,0.336552,-0.920179,-0.473011,-0.006476,-0.199671,0.858108
6549.447150,0.020844,-0.039097,0.006426,0.199874,0.336704,-0.920152,-0.472907,-0.006403,-0.199707,0.858158
6549.452133,0.013022,-0.034152,0.010930,0.199808,0.336902,-0.920094,-0.472804,-0.006347,-0.199781,0.858198
6549.457115,0.013081,-0.034376,0.010861,0.199749,0.337126,-0.920025,-0.472700,-0.006287,-0.199869,0.858235
6549.462097,0.011630,-0.027568,0.011623,0.199704,0.337322,-0.919963,-0.472605,-0.006240,-0.199949,0.858269
6549.467079,0.011671,-0.027745,0.011567,0.199663,0.337499,-0.919907,-0.472534,-0.006193,-0.200020,0.858292
6549.472062,0.018267,-0.015652,0.009052,0.199689,0.337643,-0.919849,-0.472492,-0.006177,-0.200094,0.858298
6549.477044,0.018200,-0.015775,0.008992,0.199756,0.337765,-0.919789,-0.472470,-0.006180,-0.200168,0.858293
6549.482026,0.020555,-0.014654,0.010324,0.199873,0.337851,-0.919732,-0.472468,-0.006211,-0.200238,0.858277
6549.487009,0.020447,-0.014732,0.010272,0.199981,0.337928,-0.919680,-0.472475,-0.006237,-0.200302,0.858259
6549.491991,0.019476,-0.012971,0.010258,0.200068,0.337999,-0.919636,-0.472475,-0.006257,-0.200357,0.858246
6549.496973,0.019458,-0.013060,0.010221,0.200086,0.338088,-0.919599,-0.472454,-0.006247,-0.200403,0.858246
6549.501956,0.017799,-0.000673,0.008304,0.200066,0.338167,-0.919574,-0.472426,-0.006225,-0.200435,0.858255
6549.506938,0.017864,-0.000753,0.008289,0.200001,0.338247,-0.919559,-0.472396,-0.006183,-0.200455,0.858266
6549.511920,0.025282,-0.001149,0.001765,0.199938,0.338307,-0.919550,-0.472376,-0.006144,-0.200467,0.858275
6549.516903,0.025372,-0.001227,0.001756,0.199848,0.338385,-0.919541,-0.472361,-0.006088,-0.200480,0.858281
6549.521885,0.026293,-0.004363,-0.000856,0.199736,0.338500,-0.919523,-0.472350,-0.006011,-0.200505,0.858281
6549.526867,0.026468,-0.004534,-0.000881,0.199561,0.338671,-0.919498,-0.472336,-0.005894,-0.200539,0.858282
6549.531850,0.027013,-0.008093,0.002913,0.199381,0.338873,-0.919463,-0.472322,-0.005766,-0.200587,0.858279
6549.536832,0.027195,-0.008341,0.002861,0.199199,0.339121,-0.919411,-0.472309,-0.005625,-0.200656,0.858271
6549.541814,0.021214,-0.010582,-0.002201,0.199046,0.339409,-0.919338,-0.472302,-0.005486,-0.200751,0.858254
6549.546796,0.021378,-0.010933,-0.002296,0.198883,0.339760,-0.919244,-0.472298,-0.005324,-0.200873,0.858228
6549.551779,0.014097,-0.009409,-0.001654,0.198718,0.340143,-0.919138,-0.472307,-0.005151,-0.201009,0.858193
6549.556761,0.014270,-0.009812,-0.001766,0.198544,0.340547,-0.919026,-0.472324,-0.004967,-0.201153,0.858151
6549.561743,0.014488,-0.013800,0.002901,0.198387,0.340933,-0.918916,-0.472345,-0.004794,-0.201293,0.858107
6549.566726,0.014659,-0.014178,0.002797,0.198216,0.341311,-0.918813,-0.472362,-0.004618,-0.201426,0.858068
6549.571708,0.010337,-0.009079,-0.003177,0.198053,0.341675,-0.918713,-0.472377,-0.004449,-0.201553,0.858031
6549.576690,0.010525,-0.009436,-0.003269,0.197864,0.342032,-0.918621,-0.472384,-0.004272,-0.201671,0.858000
6549.581673,0.006813,-0.004237,-0.001658,0.197685,0.342356,-0.918538,-0.472384,-0.004110,-0.201777,0.857976
6549.586655,0.007004,-0.004540,-0.001730,0.197495,0.342660,-0.918466,-0.472378,-0.003949,-0.201870,0.857958
6549.591637,0.007096,-0.005257,-0.003378,0.197326,0.342919,-0.918406,-0.472363,-0.003812,-0.201947,0.857949
6549.596620,0.007267,-0.005483,-0.003425,0.197155,0.343145,-0.918358,-0.472336,-0.003685,-0.202008,0.857949
6549.601602,0.004649,0.005340,-0.002424,0.197011,0.343323,-0.918322,-0.472303,-0.003584,-0.202055,0.857957
6549.606584,0.004803,0.005197,-0.002444,0.196857,0.343466,-0.918302,-0.472263,-0.003488,-0.202081,0.857974
6549.611567,0.004906,0.009157,-0.003210,0.196724,0.343550,-0.918299,-0.472221,-0.003418,-0.202086,0.857996
6549.616549,0.005029,0.009096,-0.003206,0.196600,0.343611,-0.918303,-0.472174,-0.003359,-0.202082,0.858023
6549.621531,0.006309,0.004353,-0.002898,0.196511,0.343654,-0.918306,-0.472122,-0.003321,-0.202079,0.858052
6549.626513,0.006387,0.004312,-0.002896,0.196432,0.343695,-0.918307,-0.472057,-0.003291,-0.202078,0.858088
6549.631496,0.000974,0.000145,0.000233,0.196398,0.343712,-0.918308,-0.471982,-0.003289,-0.202077,0.858130
6549.636478,0.001014,0.000149,0.000243,0.196358,0.343708,-0.918318,-0.471897,-0.003293,-0.202064,0.858180
6549.641460,-0.002331,0.001774,0.003424,0.196347,0.343654,-0.918341,-0.471813,-0.003321,-0.202036,0.858232
6549.646443,-0.002325,0.001865,0.003459,0.196340,0.343563,-0.918376,-0.471730,-0.003361,-0.201992,0.858289
6549.651425,0.002691,0.003359,-0.000822,0.196360,0.343412,-0.918429,-0.471647,-0.003428,-0.201926,0.858349
6549.656407,0.002675,0.003564,-0.000749,0.196375,0.343208,-0.918502,-0.471559,-0.003508,-0.201834,0.858419
6549.661390,0.005260,0.002139,-0.002921,0.196415,0.342954,-0.918588,-0.471472,-0.003611,-0.201725,0.858492
6549.666372,0.005211,0.002381,-0.002841,0.196464,0.342712,-0.918668,-0.471393,-0.003713,-0.201624,0.858558
6549.671354,0.009408,-0.000482,0.001690,0.196540,0.342507,-0.918728,-0.471320,-0.003816,-0.201548,0.858616
6549.676337,0.009357,-0.000342,0.001731,0.196591,0.342368,-0.918769,-0.471235,-0.003894,-0.201495,0.858675
6549.681319,0.008213,-0.000852,0.007581,0.196621,0.342252,-0.918806,-0.471137,-0.003960,-0.201449,0.858739
6549.686301,0.008230,-0.000752,0.007622,0.196604,0.342152,-0.918847,-0.471028,-0.004004,-0.201397,0.858811
6549.691284,0.012647,-0.003386,0.005645,0.196582,0.342024,-0.918899,-0.470922,-0.004052,-0.201331,0.858884
6549.696266,0.012680,-0.003246,0.005704,0.196549,0.341885,-0.918958,-0.470817,-0.004097,-0.201257,0.858959
6549.701248,0.017341,-0.004170,0.002222,0.196527,0.341740,-0.919016,-0.470717,-0.004148,-0.201183,0.859031
6549.706231,0.017384,-0.004053,0.002275,0.196483,0.341623,-0.919069,-0.470620,-0.004181,-0.201117,0.859099
6549.711213,0.018432,-0.001968,0.005892,0.196442,0.341522,-0.919115,-0.470522,-0.004212,-0.201059,0.859166
6549.716195,0.018498,-0.001879,0.005939,0.196377,0.341433,-0.919163,-0.470420,-0.004229,-0.201000,0.859236
6549.721177,0.017045,0.002463,0.005399,0.196319,0.341318,-0.919218,-0.470321,-0.004256,-0.200930,0.859306
6549.726160,0.017124,0.002586,0.005462,0.196240,0.341194,-0.919280,-0.470220,-0.004277,-0.200852,0.859379
6549.731142,0.018341,0.003458,0.003296,0.196167,0.341070,-0.919342,-0.470115,-0.004301,-0.200775,0.859455
6549.736124,0.018434,0.003559,0.003353,0.196074,0.340969,-0.919399,-0.470005,-0.004311,-0.200703,0.859532
6549.741107,0.019341,0.002691,0.007266,0.195992,0.340875,-0.919452,-0.469898,-0.004324,-0.200638,0.859606
6549.746089,0.019431,0.002773,0.007315,0.195901,0.340794,-0.919501,-0.469791,-0.004329,-0.200576,0.859678
6549.751071,0.018569,0.000119,0.005610,0.195832,0.340702,-0.919550,-0.469691,-0.004346,-0.200515,0.859747
6549.756054,0.018643,0.000206,0.005658,0.195758,0.340614,-0.919598,-0.469602,-0.004356,-0.200454,0.859810
6549.761036,0.021148,-0.001573,0.006370,0.195710,0.340531,-0.919639,-0.469528,-0.004373,-0.200403,0.859862
6549.766018,0.021207,-0.001513,0.006405,0.195651,0.340471,-0.919674,-0.469454,-0.004379,-0.200359,0.859913
6549.771001,0.021152,0.002346,0.004902,0.195599,0.340397,-0.919712,-0.469378,-0.004393,-0.200311,0.859965
6549.775983,0.021231,0.002432,0.004951,0.195520,0.340311,-0.919761,-0.469303,-0.004398,-0.200250,0.860021
6549.780965,0.019867,0.002071,-0.000013,0.195449,0.340199,-0.919817,-0.469236,-0.004410,-0.200180,0.860074
6549.785948,0.019934,0.002174,0.000039,0.195383,0.340096,-0.919870,-0.469181,-0.004420,-0.200114,0.860119
6549.790930,0.020468,-0.000766,0.001657,0.195337,0.339999,-0.919915,-0.469138,-0.004435,-0.200057,0.860156
6549.795912,0.020537,-0.000686,0.001701,0.195268,0.339919,-0.919959,-0.469096,-0.004434,-0.200002,0.860191
6549.800894,0.020120,-0.003523,0.002428,0.195212,0.339842,-0.920000,-0.469060,-0.004437,-0.199951,0.860223
6549.805877,0.020178,-0.003473,0.002459,0.195154,0.339792,-0.920031,-0.469024,-0.004432,-0.199913,0.860251
6549.810859,0.016411,-0.006406,0.005744,0.195106,0.339764,-0.920051,-0.468988,-0.004427,-0.199887,0.860277
6549.815841,0.016497,-0.006409,0.005761,0.195020,0.339767,-0.920068,-0.468952,-0.004397,-0.199867,0.860301
6549.820824,0.014751,-0.008339,0.009854,0.195057,0.339821,-0.920040,-0.468916,-0.004408,-0.199901,0.860313
6549.825806,0.014866,-0.008352,0.009873,0.194943,0.339834,-0.920060,-0.468878,-0.004362,-0.199878,0.860339
6549.830788,0.015662,-0.011630,0.008464,0.194924,0.339816,-0.920070,-0.468859,-0.004363,-0.199864,0.860353
6549.835771,0.015729,-0.011576,0.008499,0.194858,0.339762,-0.920105,-0.468853,-0.004349,-0.199822,0.860366
6549.840753,0.019110,-0.012455,0.006004,0.194864,0.339695,-0.920128,-0.468868,-0.004366,-0.199792,0.860364
6549.845735,0.019149,-0.012384,0.006039,0.194825,0.339624,-0.920162,-0.468891,-0.004361,-0.199749,0.860362
6549.850718,0.016606,-0.011713,0.010826,0.194850,0.339578,-0.920174,-0.468916,-0.004378,-0.199734,0.860352
6549.855700,0.016650,-0.011672,0.010851,0.194806,0.339537,-0.920198,-0.468931,-0.004365,-0.199704,0.860351
6549.860682,0.014014,-0.009929,0.007953,0.194787,0.339504,-0.920215,-0.468937,-0.004364,-0.199684,0.860352
6549.865665,0.014111,-0.009900,0.007984,0.194691,0.339475,-0.920246,-0.468929,-0.004331,-0.199645,0.860365
6549.870647,0.013715,-0.000844,0.007260,0.194644,0.339436,-0.920270,-0.468917,-0.004322,-0.199616,0.860379
6549.875629,0.013820,-0.000797,0.007300,0.194538,0.339389,-0.920310,-0.468906,-0.004290,-0.199566,0.860396
6549.880611,0.017401,0.001845,0.009023,0.194483,0.339341,-0.920339,-0.468908,-0.004277,-0.199530,0.860404
6549.885594,0.017493,0.001852,0.009045,0.194390,0.339335,-0.920361,-0.468919,-0.004235,-0.199503,0.860404
6549.890576,0.018116,-0.004989,0.010081,0.194363,0.339355,-0.920359,-0.468939,-0.004214,-0.199506,0.860393
6549.895558,0.018180,-0.005054,0.010071,0.194298,0.339420,-0.920349,-0.468949,-0.004166,-0.199520,0.860384
6549.900541,0.011269,-0.012686,0.011775,0.194282,0.339483,-0.920329,-0.468958,-0.004141,-0.199545,0.860374
6549.905523,0.011342,-0.012765,0.011761,0.194209,0.339563,-0.920315,-0.468961,-0.004088,-0.199564,0.860368
6549.910505,0.012471,-0.006715,0.009584,0.194164,0.339616,-0.920305,-0.468960,-0.004054,-0.199577,0.860366
6549.915488,0.012566,-0.006794,0.009575,0.194068,0.339695,-0.920296,-0.468947,-0.003995,-0.199590,0.860370
6549.920470,0.015123,-0.001175,0.009602,0.194014,0.339737,-0.920292,-0.468942,-0.003961,-0.199595,0.860372
6549.925452,0.015229,-0.001226,0.009605,0.193908,0.339788,-0.920296,-0.468937,-0.003903,-0.199592,0.860376
6549.930435,0.018848,-0.001830,0.006847,0.193875,0.339797,-0.920299,-0.468936,-0.003886,-0.199588,0.860377
6549.935417,0.018908,-0.001862,0.006848,0.193815,0.339829,-0.920300,-0.468926,-0.003854,-0.199587,0.860383
6549.940399,0.015629,-0.002870,0.003036,0.193828,0.339815,-0.920302,-0.468927,-0.003863,-0.199584,0.860383
6549.945382,0.015657,-0.002854,0.003047,0.193800,0.339799,-0.920314,-0.468927,-0.003855,-0.199570,0.860386
6549.950364,0.011500,-0.003205,0.004272,0.193838,0.339768,-0.920318,-0.468932,-0.003878,-0.199565,0.860385
6549.955346,0.011527,-0.003167,0.004291,0.193810,0.339731,-0.920337,-0.468930,-0.003876,-0.199540,0.860391
6549.960328,0.013296,-0.005268,0.004811,0.193842,0.339710,-0.920338,-0.468928,-0.003896,-0.199539,0.860393
6549.965311,0.013345,-0.005247,0.004829,0.193793,0.339689,-0.920356,-0.468915,-0.003882,-0.199517,0.860405
6549.970293,0.013865,-0.003621,0.005615,0.193823,0.339650,-0.920364,-0.468898,-0.003909,-0.199506,0.860416
6549.975275,0.013924,-0.003597,0.005637,0.193763,0.339626,-0.920386,-0.468872,-0.003895,-0.199479,0.860437
6549.980258,0.013253,-0.001865,0.003563,0.193748,0.339588,-0.920403,-0.468846,-0.003904,-0.199457,0.860456
6549.985240,0.013328,-0.001878,0.003575,0.193672,0.339601,-0.920414,-0.468812,-0.003875,-0.199444,0.860478
6549.990222,0.015856,-0.002638,0.006414,0.193647,0.339613,-0.920415,-0.468783,-0.003867,-0.199443,0.860494
6549.995205,0.015935,-0.002681,0.006414,0.193568,0.339656,-0.920416,-0.468751,-0.003829,-0.199443,0.860512
6550.000187,0.015160,-0.002427,0.004811,0.193580,0.339692,-0.920400,-0.468729,-0.003830,-0.199463,0.860519
6550.005169,0.015231,-0.002437,0.004823,0.193509,0.339702,-0.920411,-0.468706,-0.003802,-0.199449,0.860535
6550.010152,0.012381,-0.004116,0.001331,0.193597,0.339687,-0.920398,-0.468688,-0.003849,-0.199464,0.860541
6550.015134,0.012436,-0.004095,0.001350,0.193542,0.339667,-0.920417,-0.468666,-0.003835,-0.199441,0.860558
6550.020116,0.013287,-0.003374,-0.002361,0.193591,0.339647,-0.920414,-0.468658,-0.003863,-0.199444,0.860562
6550.025099,0.013348,-0.003400,-0.002358,0.193531,0.339673,-0.920417,-0.468641,-0.003834,-0.199441,0.860572
6550.030081,0.014754,0.000762,0.001285,0.193544,0.339677,-0.920413,-0.468623,-0.003843,-0.199446,0.860581
6550.035063,0.014826,0.000758,0.001298,0.193472,0.339681,-0.920427,-0.468590,-0.003818,-0.199429,0.860602
6550.040046,0.014088,0.002195,-0.000264,0.193462,0.339663,-0.920436,-0.468556,-0.003826,-0.199418,0.860623
6550.045028,0.014185,0.002182,-0.000249,0.193365,0.339676,-0.920451,-0.468514,-0.003789,-0.199399,0.860651
6550.050010,0.013121,0.002356,0.003950,0.193361,0.339669,-0.920454,-0.468477,-0.003798,-0.199395,0.860672
6550.054993,0.013212,0.002358,0.003970,0.193270,0.339668,-0.920474,-0.468430,-0.003769,-0.199371,0.860703
6550.059975,0.016572,-0.002547,0.004210,0.193312,0.339613,-0.920485,-0.468392,-0.003810,-0.199356,0.860727
6550.064957,0.016665,-0.002490,0.004251,0.193220,0.339556,-0.920526,-0.468347,-0.003794,-0.199306,0.860764
6550.069939,0.015540,0.000793,0.002958,0.193338,0.339478,-0.920530,-0.468311,-0.003874,-0.199299,0.860784
6550.074922,0.015632,0.000858,0.003001,0.193246,0.339413,-0.920573,-0.468257,-0.003863,-0.199245,0.860826
6550.079904,0.015271,0.003333,0.004313,0.193469,0.339288,-0.920572,-0.468216,-0.004003,-0.199243,0.860848
6550.084886,0.015373,0.003447,0.004376,0.193367,0.339174,-0.920636,-0.468150,-0.004002,-0.199164,0.860903
6550.089869,0.014209,0.000909,0.002840,0.193509,0.338996,-0.920672,-0.468102,-0.004121,-0.199116,0.860939
6550.094851,0.014274,0.000961,0.002873,0.193444,0.338944,-0.920704,-0.468044,-0.004119,-0.199075,0.860981
6550.099833,0.014365,-0.004688,0.009317,0.193597,0.338886,-0.920693,-0.468017,-0.004207,-0.199087,0.860992
6550.104816,0.014369,-0.004704,0.009311,0.193593,0.338902,-0.920688,-0.467989,-0.004208,-0.199093,0.861005
6550.109798,0.012146,-0.015736,0.011848,0.193650,0.338902,-0.920677,-0.467966,-0.004238,-0.199107,0.861014
6550.114780,0.012118,-0.015712,0.011851,0.193677,0.338878,-0.920680,-0.467939,-0.004263,-0.199103,0.861030
6550.119763,0.007728,-0.014199,0.005823,0.193764,0.338830,-0.920679,-0.467914,-0.004319,-0.199102,0.861044
6550.124745,0.007665,-0.014130,0.005835,0.193827,0.338761,-0.920691,-0.467886,-0.004371,-0.199086,0.861062
6550.129727,0.013152,-0.006029,0.008098,0.193910,0.338701,-0.920696,-0.467856,-0.004430,-0.199079,0.861080
6550.134710,0.013121,-0.005989,0.008106,0.193941,0.338661,-0.920704,-0.467819,-0.004462,-0.199068,0.861102
6550.139692,0.019649,-0.002329,0.012310,0.193974,0.338663,-0.920696,-0.467779,-0.004486,-0.199078,0.861122
6550.144674,0.019682,-0.002354,0.012307,0.193941,0.338689,-0.920694,-0.467738,-0.004474,-0.199081,0.861144
6550.149656,0.022071,-0.002376,0.009845,0.193932,0.338710,-0.920688,-0.467700,-0.004473,-0.199088,0.861162
6550.154639,0.022117,-0.002384,0.009852,0.193886,0.338718,-0.920694,-0.467660,-0.004460,-0.199080,0.861186
6550.159621,0.017692,-0.007419,0.001945,0.193871,0.338733,-0.920692,-0.467619,-0.004459,-0.199083,0.861208
6550.164603,0.017748,-0.007426,0.001954,0.193815,0.338741,-0.920701,-0.467572,-0.004444,-0.199072,0.861236
