t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
40927.097441,0.062208,-0.095091,0.010568,-0.019697,-0.132357,-0.991006,-0.702493,-0.053709,-0.040151,-0.708524
40927.102423,0.057971,-0.087528,0.006008,-0.022388,-0.131909,-0.991009,-0.702691,-0.054519,-0.039027,-0.708329
40927.107405,0.060660,-0.087965,0.006002,-0.025077,-0.131471,-0.991003,-0.702906,-0.055334,-0.037906,-0.708114
40927.113632,0.045264,-0.079321,0.003948,-0.028357,-0.130991,-0.990978,-0.703205,-0.056347,-0.036553,-0.707807
40927.117360,0.047240,-0.079606,0.003927,-0.030333,-0.130706,-0.990957,-0.703401,-0.056959,-0.035737,-0.707606
40927.122342,0.049915,-0.079986,0.003892,-0.033008,-0.130326,-0.990922,-0.703690,-0.057790,-0.034634,-0.707306
40927.127323,0.019820,-0.079813,-0.003503,-0.035644,-0.129935,-0.990882,-0.704031,-0.058605,-0.033535,-0.706952
40927.132305,0.022408,-0.080207,-0.003548,-0.038232,-0.129540,-0.990837,-0.704403,-0.059403,-0.032448,-0.706565
40927.137287,-0.004452,-0.080146,-0.027931,-0.040699,-0.129250,-0.990776,-0.704773,-0.060194,-0.031440,-0.706175
40927.142268,-0.002067,-0.080244,-0.028019,-0.043084,-0.129152,-0.990688,-0.705133,-0.061023,-0.030529,-0.705785
40927.147250,-0.011395,-0.056158,-0.040976,-0.045352,-0.129328,-0.990564,-0.705488,-0.061907,-0.029755,-0.705385
40927.152232,-0.009193,-0.055822,-0.041123,-0.047554,-0.129664,-0.990417,-0.705861,-0.062825,-0.029060,-0.704960
40927.157214,-0.003080,-0.037191,-0.071408,-0.049640,-0.130137,-0.990253,-0.706248,-0.063751,-0.028451,-0.704514
40927.162195,-0.001082,-0.036560,-0.071593,-0.051637,-0.130768,-0.990067,-0.706659,-0.064703,-0.027926,-0.704036
40927.167177,0.000322,-0.026805,-0.075945,-0.053514,-0.131536,-0.989866,-0.707101,-0.065661,-0.027488,-0.703521
40927.172159,0.002165,-0.025966,-0.076158,-0.055357,-0.132374,-0.989653,-0.707560,-0.066634,-0.027084,-0.702983
40927.177141,0.013481,-0.035725,-0.081860,-0.057151,-0.133282,-0.989429,-0.708038,-0.067614,-0.026719,-0.702422
40927.182122,0.015267,-0.034847,-0.082084,-0.058938,-0.134160,-0.989205,-0.708509,-0.068580,-0.026344,-0.701867
40927.187104,0.033126,-0.039850,-0.074307,-0.060546,-0.135504,-0.988925,-0.708953,-0.069650,-0.026199,-0.701319
40927.192086,0.034512,-0.037537,-0.074713,-0.061932,-0.137817,-0.988520,-0.709439,-0.070991,-0.026467,-0.700683
40927.197067,0.042910,-0.024909,-0.081695,-0.063341,-0.140282,-0.988083,-0.709970,-0.072398,-0.026772,-0.699989
40927.202049,0.044566,-0.023118,-0.082059,-0.064997,-0.142074,-0.987720,-0.710430,-0.073648,-0.026759,-0.699392
40927.207031,0.042925,0.030957,-0.099176,-0.066729,-0.143369,-0.987417,-0.710771,-0.074741,-0.026555,-0.698937
40927.212013,0.044788,0.031829,-0.099431,-0.068592,-0.144240,-0.987163,-0.710988,-0.075723,-0.026169,-0.698626
40927.216994,0.091954,-0.042489,-0.005708,-0.070485,-0.144660,-0.986968,-0.711090,-0.076547,-0.025625,-0.698451
40927.221976,0.093888,-0.042604,-0.005831,-0.072419,-0.144545,-0.986845,-0.711109,-0.077190,-0.024889,-0.698389
40927.226958,0.069556,-0.108276,-0.038238,-0.074377,-0.143845,-0.986801,-0.711050,-0.077626,-0.023948,-0.698433
40927.231940,0.071589,-0.109464,-0.038221,-0.076411,-0.142657,-0.986818,-0.710901,-0.077911,-0.022820,-0.698591
40927.236921,0.051425,-0.059147,-0.036906,-0.078540,-0.141155,-0.986867,-0.710662,-0.078114,-0.021557,-0.698851
