t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
15664.009532,0.004347,-0.009404,-0.011068,0.111284,-0.145549,-0.983072,-0.099477,-0.062901,0.067137,0.990778
15664.014514,0.001821,-0.007429,-0.007936,0.111399,-0.145326,-0.983092,-0.099444,-0.062944,0.067021,0.990786
15664.019496,0.001722,-0.007651,-0.007914,0.111498,-0.145104,-0.983114,-0.099421,-0.062981,0.066906,0.990794
15664.024478,0.003572,-0.007290,-0.007314,0.111602,-0.144886,-0.983134,-0.099407,-0.063020,0.066793,0.990800
15664.029460,0.003491,-0.007476,-0.007295,0.111682,-0.144699,-0.983153,-0.099396,-0.063050,0.066696,0.990806
15664.034442,0.003283,-0.010040,-0.002975,0.111784,-0.144501,-0.983170,-0.099386,-0.063090,0.066592,0.990812
15664.039424,0.003198,-0.010223,-0.002957,0.111869,-0.144318,-0.983188,-0.099375,-0.063122,0.066497,0.990817
15664.044407,-0.001841,-0.003006,-0.003237,0.111979,-0.144165,-0.983198,-0.099358,-0.063168,0.066416,0.990821
15664.049389,-0.001951,-0.003092,-0.003237,0.112089,-0.144079,-0.983197,-0.099344,-0.063218,0.066368,0.990823
15664.054371,-0.004253,-0.004403,-0.003185,0.112224,-0.144035,-0.983189,-0.099349,-0.063284,0.066339,0.990820
15664.059353,-0.004388,-0.004413,-0.003199,0.112359,-0.144024,-0.983175,-0.099376,-0.063353,0.066326,0.990814
15664.064335,-0.007341,-0.009403,-0.003501,0.112505,-0.143994,-0.983162,-0.099412,-0.063427,0.066301,0.990807
15664.069317,-0.007460,-0.009437,-0.003510,0.112624,-0.143960,-0.983154,-0.099452,-0.063487,0.066276,0.990801
15664.074299,-0.010535,-0.016203,0.007925,0.112769,-0.143907,-0.983145,-0.099477,-0.063559,0.066241,0.990796
15664.079281,-0.010703,-0.016247,0.007912,0.112937,-0.143863,-0.983132,-0.099477,-0.063641,0.066210,0.990793
15664.084263,-0.012722,-0.004652,0.011619,0.113140,-0.143816,-0.983116,-0.099453,-0.063739,0.066178,0.990791
15664.089245,-0.012933,-0.004682,0.011599,0.113351,-0.143786,-0.983096,-0.099427,-0.063841,0.066155,0.990789
15664.094227,-0.011734,0.003559,0.006284,0.113586,-0.143742,-0.983075,-0.099420,-0.063956,0.066122,0.990784
15664.099209,-0.011945,0.003481,0.006271,0.113797,-0.143664,-0.983062,-0.099425,-0.064059,0.066072,0.990780
15664.104192,-0.007743,-0.010299,0.009075,0.114020,-0.143509,-0.983059,-0.099419,-0.064162,0.065984,0.990780
15664.109174,-0.007976,-0.010497,0.009077,0.114253,-0.143312,-0.983060,-0.099400,-0.064267,0.065875,0.990782
15664.114156,-0.011566,-0.013351,0.014945,0.114518,-0.143143,-0.983054,-0.099383,-0.064390,0.065778,0.990783
15664.119138,-0.011852,-0.013564,0.014943,0.114803,-0.142930,-0.983052,-0.099386,-0.064522,0.065658,0.990782
15664.124120,-0.009855,-0.011828,0.010970,0.115080,-0.142744,-0.983047,-0.099419,-0.064653,0.065549,0.990777
15664.129102,-0.010188,-0.012085,0.010969,0.115412,-0.142486,-0.983045,-0.099474,-0.064810,0.065400,0.990771
15664.134084,-0.002258,-0.006362,0.017433,0.115707,-0.142183,-0.983054,-0.099531,-0.064945,0.065229,0.990768
15664.139066,-0.002639,-0.006789,0.017449,0.116088,-0.141756,-0.983071,-0.099569,-0.065116,0.064994,0.990768
15664.144048,0.003690,0.005423,0.031247,0.116519,-0.141272,-0.983090,-0.099597,-0.065309,0.064729,0.990770
15664.149030,0.003237,0.004929,0.031264,0.116971,-0.140778,-0.983107,-0.099635,-0.065513,0.064456,0.990771
15664.154012,0.012725,0.008634,0.030475,0.117463,-0.140225,-0.983127,-0.099696,-0.065734,0.064151,0.990770
15664.158994,0.012271,0.007945,0.030519,0.117917,-0.139536,-0.983171,-0.099739,-0.065928,0.063781,0.990776
15664.163977,0.038884,-0.002946,0.035832,0.118296,-0.138549,-0.983265,-0.099725,-0.066065,0.063268,0.990801
15664.168959,0.038606,-0.004328,0.035992,0.118575,-0.137167,-0.983425,-0.099680,-0.066129,0.062564,0.990846
15664.173941,0.087736,-0.054079,0.068277,0.118807,-0.135329,-0.983652,-0.099671,-0.066148,0.061632,0.990904
15664.178923,0.087572,-0.056369,0.068570,0.118971,-0.133039,-0.983944,-0.099778,-0.066116,0.060469,0.990968
15664.183905,0.150309,-0.117087,0.108666,0.119161,-0.130274,-0.984291,-0.100004,-0.066079,0.059058,0.991032
15664.188887,0.150212,-0.120275,0.109071,0.119258,-0.127085,-0.984696,-0.100319,-0.065978,0.057435,0.991103
15664.193869,0.181351,-0.135368,0.144523,0.119308,-0.123512,-0.985145,-0.100731,-0.065837,0.055615,0.991174
15664.198851,0.181332,-0.139150,0.144987,0.119327,-0.119731,-0.985609,-0.101297,-0.065677,0.053683,0.991233
15664.203833,0.195339,-0.154506,0.183542,0.119358,-0.115773,-0.986078,-0.102115,-0.065525,0.051646,0.991268
15664.208815,0.195349,-0.158784,0.184036,0.119348,-0.111495,-0.986572,-0.103322,-0.065352,0.049427,0.991267
15664.213797,0.242800,-0.200370,0.229504,0.119322,-0.106866,-0.987088,-0.104922,-0.065165,0.047008,0.991229
15664.218779,0.242902,-0.205362,0.230044,0.119219,-0.101874,-0.987628,-0.106764,-0.064923,0.044398,0.991169
15664.223761,0.300378,-0.271120,0.307298,0.119147,-0.096342,-0.988191,-0.108741,-0.064663,0.041509,0.991096
15664.228744,0.300568,-0.277342,0.307908,0.118958,-0.090120,-0.988801,-0.110850,-0.064299,0.038276,0.991016
15664.233726,0.261357,-0.268944,0.354946,0.118953,-0.083213,-0.989407,-0.113154,-0.063983,0.034682,0.990908
15664.238708,0.261442,-0.276701,0.355578,0.118868,-0.075456,-0.990039,-0.115813,-0.063571,0.030649,0.990761
15664.243690,0.293777,-0.236599,0.385413,0.118927,-0.067036,-0.990637,-0.118875,-0.063182,0.026255,0.990549
15664.248672,0.293808,-0.245633,0.385986,0.118897,-0.058001,-0.991211,-0.122197,-0.062690,0.021549,0.990290
15664.253654,0.388449,-0.277232,0.447717,0.118936,-0.048360,-0.991723,-0.125630,-0.062168,0.016535,0.989989
15664.258636,0.388435,-0.287612,0.448167,0.118950,-0.037980,-0.992174,-0.129179,-0.061553,0.011154,0.989646
