t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
24196.765496,0.092285,0.042719,-0.043114,-0.255783,-0.877115,0.406502,0.320130,0.663067,0.513413,0.440756
24196.770478,0.091608,0.043568,-0.041703,-0.255106,-0.877965,0.405091,0.321092,0.662913,0.512926,0.440856
24196.775461,0.105068,0.052195,-0.033079,-0.254024,-0.879206,0.403074,0.322498,0.662662,0.512265,0.440974
24196.780443,0.103950,0.053921,-0.030001,-0.252906,-0.880932,0.399996,0.324401,0.662310,0.511218,0.441323
24196.785425,0.209013,-0.101408,0.013726,-0.251860,-0.883211,0.395606,0.326815,0.661780,0.509755,0.442028
24196.790407,0.208009,-0.098604,0.019399,-0.250855,-0.886015,0.389934,0.329825,0.661173,0.507758,0.442999
24196.795389,0.399413,-0.204489,0.088564,-0.249648,-0.889246,0.383299,0.333441,0.660552,0.505292,0.444036
24196.800371,0.398213,-0.201204,0.095482,-0.248448,-0.892531,0.376381,0.337159,0.659881,0.502740,0.445122
24196.805354,0.476179,-0.129533,0.128572,-0.247755,-0.895232,0.370375,0.340311,0.659407,0.500370,0.446095
24196.810336,0.476433,-0.127909,0.132694,-0.248009,-0.896856,0.366253,0.342528,0.659547,0.498120,0.446708
24196.815318,0.432695,-0.139395,-0.059879,-0.249284,-0.897394,0.364063,0.343779,0.660330,0.495980,0.446973
24196.820300,0.434969,-0.139599,-0.058815,-0.251558,-0.897190,0.362999,0.344280,0.661502,0.493878,0.447181
24196.825282,0.391899,-0.193476,-0.174855,-0.254341,-0.896733,0.362187,0.344551,0.662843,0.491664,0.447427
24196.830264,0.394890,-0.193826,-0.173606,-0.257332,-0.896384,0.360938,0.344956,0.664176,0.489223,0.447813
24196.835246,0.293215,-0.126054,-0.034121,-0.260195,-0.896300,0.359087,0.345662,0.665399,0.486608,0.448302
24196.840229,0.295983,-0.125970,-0.031890,-0.262963,-0.896384,0.356856,0.346568,0.666551,0.483878,0.448846
24196.845211,0.226452,-0.094965,0.038495,-0.265636,-0.896490,0.354602,0.347533,0.667689,0.481137,0.449355
24196.850193,0.229329,-0.095019,0.040531,-0.268514,-0.896436,0.352566,0.348358,0.668904,0.478382,0.449848
24196.855175,0.247361,-0.155094,-0.038457,-0.271622,-0.896161,0.350881,0.348997,0.670241,0.475623,0.450289
24196.860157,0.250851,-0.155628,-0.037099,-0.275112,-0.895626,0.349523,0.349428,0.671742,0.472784,0.450709
24196.865139,0.336974,-0.189711,-0.102109,-0.278838,-0.894929,0.348355,0.349768,0.673372,0.469838,0.451093
24196.870122,0.340966,-0.190525,-0.100978,-0.282830,-0.894116,0.347224,0.350075,0.675117,0.466722,0.451481
24196.875104,0.396182,-0.169968,-0.106220,-0.286929,-0.893279,0.346011,0.350450,0.676927,0.463439,0.451861
24196.880086,0.400477,-0.170840,-0.104878,-0.291224,-0.892407,0.344670,0.350872,0.678795,0.459970,0.452276
24196.885068,0.396881,-0.127702,-0.100067,-0.295608,-0.891509,0.343261,0.351350,0.680709,0.456361,0.452684
24196.890050,0.401506,-0.128742,-0.098749,-0.300233,-0.890469,0.341943,0.351769,0.682723,0.452615,0.453086
24196.895032,0.388675,-0.117258,-0.117633,-0.304980,-0.889273,0.340854,0.352113,0.684838,0.448802,0.453420
24196.900014,0.393658,-0.118678,-0.116837,-0.309964,-0.887853,0.340058,0.352316,0.687083,0.444910,0.453701
24196.904997,0.399174,-0.140735,-0.161865,-0.315022,-0.886288,0.339492,0.352457,0.689421,0.440959,0.453903
24196.909979,0.404458,-0.142482,-0.161476,-0.320306,-0.884541,0.339103,0.352509,0.691866,0.436890,0.454077
24196.914961,0.393984,-0.135965,-0.188364,-0.325670,-0.882697,0.338800,0.352557,0.694378,0.432712,0.454206
24196.919943,0.399604,-0.137970,-0.188134,-0.331290,-0.880691,0.338571,0.352543,0.696977,0.428378,0.454343
24196.924925,0.376770,-0.105178,-0.164698,-0.336960,-0.878602,0.338404,0.352531,0.699617,0.423956,0.454445
24196.929907,0.382694,-0.107455,-0.164652,-0.342883,-0.876324,0.338359,0.352416,0.702331,0.419417,0.454559
24196.934890,0.360152,-0.104568,-0.152092,-0.348860,-0.873963,0.338356,0.352287,0.705060,0.414811,0.454660
24196.939872,0.366431,-0.107129,-0.152167,-0.355139,-0.871402,0.338431,0.352059,0.707864,0.410054,0.454796
24196.944854,0.360646,-0.149856,-0.116598,-0.361455,-0.868760,0.338537,0.351877,0.710719,0.405151,0.454878
24196.949836,0.367287,-0.152715,-0.116766,-0.368096,-0.865901,0.338705,0.351632,0.713680,0.400017,0.454975
24196.954818,0.366134,-0.203692,-0.072210,-0.374832,-0.862959,0.338827,0.351405,0.716647,0.394754,0.455084
24196.959800,0.373271,-0.206934,-0.072481,-0.381969,-0.859716,0.339098,0.351025,0.719721,0.389295,0.455228
24196.964782,0.339106,-0.252061,-0.057786,-0.389155,-0.856276,0.339631,0.350573,0.722873,0.383758,0.455284
24196.969765,0.346650,-0.255917,-0.058755,-0.396699,-0.852421,0.340601,0.349854,0.726179,0.378107,0.455304
24196.974747,0.308080,-0.295456,-0.075376,-0.404302,-0.848343,0.341840,0.349033,0.729548,0.372396,0.455254
24196.979729,0.315997,-0.299860,-0.076819,-0.412219,-0.843939,0.343284,0.348048,0.733009,0.366523,0.455215
24196.984711,0.282398,-0.272633,-0.085753,-0.420185,-0.839397,0.344756,0.347050,0.736470,0.360541,0.455168
24196.989693,0.290623,-0.277459,-0.087345,-0.428410,-0.834571,0.346348,0.345924,0.739980,0.354407,0.455151
24196.994675,0.255458,-0.211396,-0.053118,-0.436687,-0.829543,0.348085,0.344723,0.743506,0.348198,0.455108
24196.999657,0.263950,-0.216806,-0.055205,-0.445179,-0.824133,0.350173,0.343307,0.747123,0.341897,0.455032
24197.004640,0.235034,-0.183984,-0.063880,-0.453647,-0.818412,0.352714,0.341715,0.750823,0.335592,0.454834
24197.009622,0.243624,-0.190156,-0.066981,-0.462236,-0.812240,0.355815,0.339845,0.754653,0.329251,0.454530
