t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
67143.270993,0.098046,-0.035206,-0.032431,-0.226113,-0.968791,0.101569,0.567064,0.521552,-0.527985,-0.357288
67143.275975,0.123372,-0.038995,-0.049957,-0.226674,-0.968680,0.101379,0.566886,0.520853,-0.528585,-0.357702
67143.280957,0.124047,-0.039116,-0.049599,-0.227349,-0.968559,0.101022,0.566758,0.520050,-0.529206,-0.358154
67143.285939,0.149229,-0.043182,-0.064553,-0.228163,-0.968430,0.100426,0.566703,0.519112,-0.529845,-0.358657
67143.290921,0.150210,-0.043329,-0.063737,-0.229144,-0.968282,0.099610,0.566717,0.518034,-0.530514,-0.359203
67143.295903,0.180540,-0.051220,-0.072010,-0.230284,-0.968113,0.098621,0.566782,0.516825,-0.531227,-0.359789
67143.300885,0.181852,-0.051427,-0.070968,-0.231596,-0.967906,0.097579,0.566866,0.515514,-0.532011,-0.360380
67143.305867,0.216336,-0.074958,-0.081465,-0.233105,-0.967645,0.096572,0.566948,0.514113,-0.532892,-0.360950
67143.310849,0.218073,-0.075293,-0.080604,-0.234843,-0.967310,0.095710,0.566996,0.512637,-0.533908,-0.361470
67143.315831,0.252227,-0.104397,-0.116061,-0.236785,-0.966907,0.094988,0.567004,0.511081,-0.535061,-0.361956
67143.320813,0.254361,-0.104869,-0.115523,-0.238919,-0.966435,0.094451,0.566961,0.509467,-0.536347,-0.362395
67143.325795,0.299519,-0.090826,-0.138213,-0.241169,-0.965906,0.094145,0.566853,0.507848,-0.537739,-0.362774
67143.330776,0.301862,-0.091417,-0.138236,-0.243513,-0.965315,0.094169,0.566651,0.506258,-0.539247,-0.363073
67143.335758,0.321374,-0.047380,-0.144550,-0.245965,-0.964659,0.094517,0.566359,0.504689,-0.540877,-0.363289
67143.340740,0.323999,-0.048118,-0.145209,-0.248590,-0.963921,0.095176,0.565989,0.503113,-0.542646,-0.363412
67143.345722,0.323715,-0.057632,-0.153342,-0.251404,-0.963105,0.096045,0.565573,0.501497,-0.544539,-0.363462
67143.350704,0.326768,-0.058541,-0.154409,-0.254457,-0.962196,0.097113,0.565125,0.499824,-0.546564,-0.363424
67143.355686,0.321403,-0.081903,-0.152124,-0.257713,-0.961203,0.098352,0.564647,0.498099,-0.548702,-0.363315
67143.360668,0.324863,-0.082988,-0.153581,-0.261173,-0.960118,0.099809,0.564132,0.496337,-0.550958,-0.363113
67143.365650,0.303305,-0.096900,-0.164187,-0.264807,-0.958948,0.101473,0.563577,0.494545,-0.553319,-0.362828
67143.370632,0.307134,-0.098164,-0.166050,-0.268636,-0.957683,0.103337,0.562987,0.492708,-0.555794,-0.362460
67143.375614,0.286378,-0.108525,-0.179781,-0.272615,-0.956340,0.105334,0.562370,0.490819,-0.558358,-0.362041
67143.380596,0.290542,-0.109966,-0.181972,-0.276778,-0.954899,0.107525,0.561714,0.488879,-0.561034,-0.361545
67143.385578,0.271837,-0.119634,-0.172124,-0.281099,-0.953364,0.109914,0.561020,0.486906,-0.563809,-0.360970
67143.390560,0.276378,-0.121292,-0.174750,-0.285640,-0.951706,0.112539,0.560289,0.484887,-0.566705,-0.360287
67143.395542,0.262195,-0.127596,-0.174582,-0.290393,-0.949934,0.115316,0.559543,0.482801,-0.569703,-0.359519
67143.400524,0.267200,-0.129500,-0.177500,-0.295398,-0.948030,0.118235,0.558790,0.480629,-0.572812,-0.358660
67143.405506,0.253804,-0.134356,-0.170810,-0.300618,-0.946012,0.121203,0.558050,0.478358,-0.575999,-0.357740
67143.410488,0.259276,-0.136498,-0.173776,-0.306090,-0.943870,0.124170,0.557348,0.475964,-0.579261,-0.356761
67143.415470,0.233083,-0.155217,-0.152346,-0.311773,-0.941631,0.127001,0.556713,0.473424,-0.582555,-0.355768
67143.420452,0.239021,-0.157560,-0.154955,-0.317711,-0.939288,0.129610,0.556179,0.470708,-0.585866,-0.354767
67143.425434,0.204390,-0.194497,-0.142436,-0.323867,-0.936882,0.131770,0.555800,0.467759,-0.589141,-0.353838
67143.430416,0.210821,-0.196972,-0.144038,-0.330297,-0.934407,0.133372,0.555609,0.464522,-0.592372,-0.353005
67143.435398,0.183481,-0.242599,-0.132272,-0.336939,-0.931901,0.134287,0.555629,0.460983,-0.595515,-0.352325
67143.440380,0.190365,-0.245149,-0.132499,-0.343823,-0.929350,0.134513,0.555860,0.457120,-0.598580,-0.351800
67143.445362,0.172575,-0.285133,-0.125950,-0.350889,-0.926781,0.133991,0.556298,0.452925,-0.601544,-0.351478
67143.450344,0.179868,-0.287761,-0.124802,-0.358182,-0.924153,0.132843,0.556913,0.448403,-0.604447,-0.351321
67143.455326,0.169095,-0.312612,-0.142558,-0.365613,-0.921488,0.131098,0.557676,0.443587,-0.607273,-0.351352
67143.460308,0.176721,-0.315377,-0.140453,-0.373239,-0.918724,0.128994,0.558526,0.438502,-0.610092,-0.351499
67143.465290,0.165575,-0.307015,-0.180857,-0.380968,-0.915870,0.126673,0.559405,0.433213,-0.612914,-0.351752
67143.470272,0.173488,-0.310044,-0.178649,-0.388881,-0.912841,0.124465,0.560242,0.427772,-0.615827,-0.351990
67143.475254,0.166210,-0.265030,-0.238157,-0.396877,-0.909653,0.122556,0.560968,0.422261,-0.618848,-0.352189
67143.480236,0.174405,-0.268509,-0.237115,-0.405072,-0.906174,0.121514,0.561462,0.416785,-0.622131,-0.352141
67143.485218,0.168548,-0.179926,-0.303374,-0.413360,-0.902410,0.121612,0.561656,0.411481,-0.625691,-0.351762
67143.490200,0.177058,-0.184092,-0.304983,-0.421870,-0.898244,0.123220,0.561493,0.406410,-0.629636,-0.350879
67143.495182,0.164248,-0.076869,-0.383130,-0.430407,-0.893758,0.126279,0.560975,0.401658,-0.633885,-0.349526
67143.500164,0.172894,-0.081766,-0.387844,-0.439053,-0.888861,0.130992,0.560080,0.397263,-0.638497,-0.347584
67143.505146,0.144061,0.002757,-0.399106,-0.447620,-0.883647,0.137128,0.558846,0.393254,-0.643362,-0.345148
67143.510128,0.152678,-0.002884,-0.406731,-0.456237,-0.878006,0.144753,0.557276,0.389584,-0.648537,-0.342150
67143.515110,0.109639,0.012761,-0.370105,-0.464787,-0.872014,0.153506,0.555438,0.386199,-0.653914,-0.338726
67143.520092,0.118250,0.006336,-0.379846,-0.473398,-0.865589,0.163248,0.553383,0.382996,-0.659499,-0.334877
67143.525074,0.089560,-0.037506,-0.311439,-0.481986,-0.858826,0.173515,0.551219,0.379900,-0.665156,-0.330756
67143.530055,0.098209,-0.044661,-0.322139,-0.490634,-0.851671,0.184215,0.548972,0.376829,-0.670900,-0.326377
67143.535037,0.072872,-0.105988,-0.251244,-0.499263,-0.844222,0.195000,0.546712,0.373720,-0.676634,-0.321879
67143.540019,0.081565,-0.113769,-0.262022,-0.507957,-0.836442,0.205779,0.544476,0.370508,-0.682359,-0.317265
67143.545001,0.061290,-0.170347,-0.211872,-0.516628,-0.828447,0.216266,0.542315,0.367148,-0.687994,-0.312668
67143.549983,0.069949,-0.178571,-0.222118,-0.525287,-0.820223,0.226513,0.540209,0.363624,-0.693566,-0.308087
67143.554965,0.059267,-0.202259,-0.159894,-0.533800,-0.811916,0.236325,0.538191,0.359959,-0.698994,-0.303624
67143.559947,0.067689,-0.210702,-0.169384,-0.542222,-0.803474,0.245815,0.536234,0.356140,-0.704324,-0.299241
67143.564929,0.057926,-0.193087,-0.131052,-0.550465,-0.794996,0.254892,0.534345,0.352178,-0.709518,-0.295007
67143.569911,0.066070,-0.201730,-0.139989,-0.558609,-0.786353,0.263829,0.532455,0.348074,-0.714674,-0.290821
67143.574893,0.071221,-0.150730,-0.137440,-0.566582,-0.777660,0.272450,0.530610,0.343845,-0.719719,-0.286754
67143.579875,0.079098,-0.159607,-0.146005,-0.574459,-0.768783,0.281015,0.528751,0.339505,-0.724737,-0.282693
67143.584857,0.082771,-0.080070,-0.117922,-0.582115,-0.759850,0.289431,0.526887,0.335109,-0.729669,-0.278702
67143.589839,0.090255,-0.089188,-0.126441,-0.589599,-0.750732,0.297950,0.524945,0.330650,-0.734606,-0.274696
67143.594821,0.074618,-0.010491,-0.082987,-0.596804,-0.741630,0.306284,0.522984,0.326115,-0.739453,-0.270824
67143.599803,0.081639,-0.019698,-0.091269,-0.603825,-0.732423,0.314566,0.520980,0.321473,-0.744270,-0.267014
67143.604785,0.056613,0.031189,-0.044854,-0.610598,-0.723251,0.322610,0.518991,0.316761,-0.748978,-0.263332
67143.609767,0.063227,0.021899,-0.052862,-0.617213,-0.713961,0.330617,0.516982,0.311994,-0.753637,-0.259654
67143.614749,0.020586,0.053007,-0.014381,-0.623644,-0.704679,0.338371,0.515027,0.307189,-0.758169,-0.256050
67143.619731,0.026898,0.043624,-0.022014,-0.629956,-0.695296,0.346004,0.513093,0.302321,-0.762630,-0.252454
