t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
122996.160107,-0.012213,0.034711,0.037308,0.590018,0.786959,0.180481,-0.085175,-0.374973,-0.670549,0.634433
122996.165090,-0.008112,0.024572,0.040092,0.589747,0.787074,0.180870,-0.085256,-0.374733,-0.670828,0.634268
122996.170072,-0.007831,0.024460,0.039664,0.589465,0.787186,0.181299,-0.085322,-0.374508,-0.671113,0.634091
122996.175054,-0.004460,0.010721,0.045025,0.589177,0.787283,0.181813,-0.085383,-0.374299,-0.671421,0.633880
122996.180036,-0.004165,0.010630,0.044464,0.588882,0.787374,0.182373,-0.085445,-0.374093,-0.671745,0.633650
122996.185018,-0.008750,-0.004272,0.040807,0.588584,0.787460,0.182963,-0.085499,-0.373897,-0.672073,0.633410
122996.190001,-0.008452,-0.004362,0.040238,0.588286,0.787550,0.183532,-0.085535,-0.373717,-0.672385,0.633181
122996.194983,-0.012055,0.002848,0.025606,0.587983,0.787649,0.184080,-0.085543,-0.373558,-0.672677,0.632963
122996.199965,-0.011741,0.002738,0.025075,0.587669,0.787759,0.184611,-0.085529,-0.373410,-0.672956,0.632755
122996.204947,-0.013677,0.010411,0.020622,0.587346,0.787868,0.185173,-0.085504,-0.373272,-0.673241,0.632537
122996.209929,-0.013373,0.010317,0.020062,0.587043,0.787962,0.185733,-0.085485,-0.373144,-0.673521,0.632318
122996.214911,-0.011278,-0.009212,0.031379,0.586763,0.788036,0.186303,-0.085467,-0.373036,-0.673792,0.632095
122996.219894,-0.011016,-0.009273,0.030816,0.586501,0.788097,0.186866,-0.085443,-0.372950,-0.674048,0.631875
122996.224876,-0.013784,-0.023422,0.029270,0.586248,0.788162,0.187389,-0.085403,-0.372879,-0.674282,0.631674
122996.229858,-0.013543,-0.023500,0.028846,0.586007,0.788240,0.187813,-0.085338,-0.372827,-0.674468,0.631515
122996.234840,-0.013090,-0.016730,0.015091,0.585767,0.788336,0.188156,-0.085238,-0.372797,-0.674612,0.631392
122996.239822,-0.012856,-0.016838,0.014816,0.585533,0.788445,0.188431,-0.085115,-0.372782,-0.674721,0.631300
122996.244805,-0.004717,-0.011927,0.011356,0.585314,0.788538,0.188718,-0.084990,-0.372786,-0.674825,0.631204
122996.249787,-0.004518,-0.012004,0.011059,0.585114,0.788616,0.189014,-0.084878,-0.372793,-0.674931,0.631101
122996.254769,-0.000864,-0.026726,0.018663,0.584924,0.788674,0.189360,-0.084775,-0.372810,-0.675050,0.630978
122996.259751,-0.000703,-0.026756,0.018290,0.584764,0.788703,0.189734,-0.084685,-0.372843,-0.675170,0.630842
122996.264733,-0.005756,-0.031029,0.010263,0.584629,0.788704,0.190146,-0.084607,-0.372893,-0.675295,0.630689
122996.269715,-0.005647,-0.031010,0.009852,0.584520,0.788685,0.190557,-0.084546,-0.372948,-0.675417,0.630534
122996.274698,-0.000835,-0.030070,0.005848,0.584438,0.788645,0.190975,-0.084498,-0.373012,-0.675536,0.630375
122996.279680,-0.000781,-0.030004,0.005414,0.584384,0.788580,0.191409,-0.084468,-0.373085,-0.675657,0.630207
