t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
105591.197422,0.007322,-0.013336,0.024619,-0.010312,0.037887,-0.999229,-0.999807,0.018947,0.005160,-0.000127
105591.202404,0.000334,-0.014181,0.025490,-0.010130,0.038320,-0.999214,-0.999804,0.019163,0.005069,-0.000136
105591.207386,0.000143,-0.014542,0.025478,-0.009940,0.038681,-0.999202,-0.999801,0.019344,0.004973,-0.000109
105591.212368,-0.002373,0.000736,0.016282,-0.009727,0.038983,-0.999193,-0.999798,0.019495,0.004865,-0.000054
105591.217350,-0.002577,0.000413,0.016272,-0.009523,0.039306,-0.999182,-0.999795,0.019657,0.004762,0.000005
105591.222331,0.003619,0.000567,0.008292,-0.009326,0.039731,-0.999167,-0.999792,0.019870,0.004663,0.000036
105591.227313,0.003465,0.000011,0.008271,-0.009171,0.040288,-0.999146,-0.999786,0.020148,0.004586,0.000038
105591.232295,-0.000779,-0.018406,0.015005,-0.009017,0.040943,-0.999121,-0.999780,0.020476,0.004509,0.000029
105591.237277,-0.000945,-0.019096,0.014978,-0.008851,0.041633,-0.999094,-0.999773,0.020821,0.004426,0.000020
105591.242259,-0.005156,-0.006807,0.011350,-0.008653,0.042314,-0.999067,-0.999767,0.021162,0.004327,0.000006
105591.247241,-0.005361,-0.007470,0.011324,-0.008448,0.042977,-0.999040,-0.999760,0.021493,0.004226,-0.000029
105591.252223,0.006360,0.009204,0.007468,-0.008222,0.043622,-0.999014,-0.999753,0.021816,0.004114,-0.000094
105591.257205,0.006127,0.008607,0.007443,-0.007988,0.044219,-0.998990,-0.999747,0.022114,0.004000,-0.000206
105591.262186,0.017114,0.010535,0.012412,-0.007700,0.044747,-0.998969,-0.999742,0.022378,0.003860,-0.000385
105591.267168,0.016773,0.010059,0.012393,-0.007359,0.045224,-0.998950,-0.999737,0.022615,0.003695,-0.000640
105591.272150,0.018603,0.013381,0.029008,-0.006930,0.045655,-0.998933,-0.999733,0.022830,0.003488,-0.000965
105591.277132,0.018093,0.013027,0.028995,-0.006420,0.046009,-0.998920,-0.999729,0.023006,0.003242,-0.001364
105591.282114,0.022147,0.030590,0.044477,-0.005790,0.046222,-0.998914,-0.999727,0.023112,0.002939,-0.001858
105591.287096,0.021380,0.030551,0.044479,-0.005022,0.046262,-0.998917,-0.999726,0.023131,0.002569,-0.002467
105591.292078,0.033878,0.049249,0.047130,-0.004078,0.046119,-0.998928,-0.999727,0.023059,0.002113,-0.003209
105591.297060,0.032752,0.049591,0.047150,-0.002952,0.045777,-0.998947,-0.999728,0.022888,0.001570,-0.004110
105591.302041,0.056116,0.058774,0.056987,-0.001550,0.045276,-0.998973,-0.999730,0.022639,0.000892,-0.005168
105591.307023,0.054412,0.059327,0.057013,0.000154,0.044723,-0.998999,-0.999730,0.022367,0.000066,-0.006366
105591.312005,0.080995,0.054582,0.085505,0.002211,0.044249,-0.999018,-0.999726,0.022138,-0.000938,-0.007591
105591.316987,0.078994,0.054202,0.085482,0.004212,0.044629,-0.998995,-0.999714,0.022337,-0.001920,-0.008381
105591.321969,0.113318,-0.040158,0.177950,0.005899,0.046444,-0.998903,-0.999689,0.023253,-0.002749,-0.008647
105591.326951,0.111803,-0.043306,0.177789,0.007414,0.049593,-0.998742,-0.999647,0.024836,-0.003489,-0.008818
105591.331933,0.267900,-0.282353,0.323843,0.008864,0.054112,-0.998496,-0.999582,0.027106,-0.004184,-0.009197
105591.336915,0.266587,-0.288222,0.323496,0.010177,0.059981,-0.998148,-0.999487,0.030054,-0.004792,-0.009962
105591.341896,0.448038,-0.294443,0.386819,0.011251,0.066995,-0.997690,-0.999362,0.033577,-0.005259,-0.011018
105591.346878,0.447101,-0.302420,0.386241,0.012189,0.074973,-0.997111,-0.999204,0.037585,-0.005642,-0.012146
105591.351860,0.389944,-0.276359,0.422794,0.013376,0.083869,-0.996387,-0.999006,0.042058,-0.006130,-0.013408
