t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
122887.609137,0.017635,-0.001212,-0.030333,0.512257,0.810111,0.285155,-0.003575,0.432461,0.674948,-0.597838
122887.614119,0.016717,-0.000422,-0.030925,0.513175,0.809321,0.285746,-0.002825,0.432559,0.675104,-0.597594
122887.619101,-0.013302,-0.010649,-0.031533,0.514233,0.808348,0.286599,-0.001935,0.432694,0.675333,-0.597241
122887.624083,-0.014503,-0.009503,-0.032603,0.515434,0.807202,0.287669,-0.000899,0.432853,0.675628,-0.596795
122887.629065,0.008916,-0.015170,-0.022303,0.516734,0.805972,0.288783,0.000237,0.432994,0.675949,-0.596329
122887.634047,0.007604,-0.013915,-0.023449,0.518047,0.804717,0.289928,0.001415,0.433108,0.676300,-0.595847
122887.639029,0.026990,-0.036579,-0.009139,0.519366,0.803440,0.291107,0.002622,0.433207,0.676672,-0.595349
122887.644011,0.026287,-0.035613,-0.010546,0.520069,0.802474,0.292513,0.003585,0.433132,0.677240,-0.594753
122887.648994,0.015163,-0.028830,-0.037793,0.519978,0.801932,0.294156,0.004359,0.432675,0.678138,-0.594056
122887.653976,0.015040,-0.028201,-0.039288,0.520101,0.801303,0.295650,0.005302,0.432157,0.679018,-0.593419
122887.658958,0.053625,-0.012919,-0.051119,0.520761,0.800425,0.296862,0.006384,0.431848,0.679660,-0.592898
122887.663940,0.052736,-0.011999,-0.052035,0.521651,0.799505,0.297778,0.007475,0.431631,0.680135,-0.592499
122887.668922,0.113054,-0.027867,-0.074750,0.522628,0.798619,0.298444,0.008531,0.431454,0.680492,-0.592204
122887.673904,0.112054,-0.027008,-0.075295,0.523627,0.797760,0.298989,0.009589,0.431256,0.680818,-0.591958
122887.678886,0.002413,-0.049778,-0.085469,0.524717,0.796879,0.299428,0.010704,0.431037,0.681117,-0.591753
122887.683868,0.001186,-0.048838,-0.085816,0.525944,0.795938,0.299774,0.011896,0.430820,0.681382,-0.591584
122887.688850,0.069888,-0.042774,-0.061001,0.527325,0.794910,0.300076,0.013179,0.430617,0.681621,-0.591429
122887.693833,0.068394,-0.041678,-0.061274,0.528820,0.793814,0.300348,0.014549,0.430403,0.681856,-0.591282
122887.698815,0.085955,-0.049695,-0.066593,0.530424,0.792676,0.300526,0.015997,0.430166,0.682070,-0.591169
122887.703797,0.084237,-0.048531,-0.066623,0.532142,0.791512,0.300556,0.017498,0.429923,0.682235,-0.591114
122887.708779,0.070312,-0.039050,-0.078420,0.533998,0.790301,0.300451,0.019061,0.429688,0.682344,-0.591110
122887.713761,0.068298,-0.037737,-0.078286,0.536011,0.788988,0.300317,0.020710,0.429484,0.682424,-0.591111
122887.718743,0.086839,-0.014716,-0.081150,0.538161,0.787589,0.300144,0.022447,0.429287,0.682484,-0.591121
122887.723725,0.084674,-0.013311,-0.080944,0.540326,0.786183,0.299938,0.024250,0.429022,0.682575,-0.591137
122887.728707,0.121162,-0.066303,-0.068192,0.542549,0.784702,0.299806,0.026144,0.428728,0.682712,-0.591112
122887.733690,0.118781,-0.064669,-0.068146,0.544930,0.783068,0.299759,0.028146,0.428474,0.682854,-0.591040
122887.738672,0.100066,-0.106209,-0.066192,0.547501,0.781273,0.299758,0.030277,0.428256,0.682990,-0.590935
122887.743654,0.097369,-0.104278,-0.066278,0.550199,0.779342,0.299844,0.032540,0.428027,0.683165,-0.590778
122887.748636,0.118218,-0.117852,-0.079712,0.553001,0.777260,0.300095,0.034945,0.427779,0.683413,-0.590535
122887.753618,0.115309,-0.115605,-0.080147,0.555910,0.775014,0.300529,0.037505,0.427505,0.683743,-0.590194
122887.758600,0.129840,-0.136891,-0.082737,0.558942,0.772618,0.301075,0.040224,0.427194,0.684137,-0.589783
122887.763582,0.126704,-0.134368,-0.083361,0.562078,0.770095,0.301699,0.043075,0.426852,0.684578,-0.589317
122887.768564,0.130586,-0.133075,-0.111112,0.565337,0.767444,0.302365,0.046048,0.426493,0.685045,-0.588810
122887.773547,0.127161,-0.130295,-0.111732,0.568762,0.764663,0.302985,0.049162,0.426113,0.685507,-0.588295
122887.778529,0.120219,-0.107877,-0.157473,0.572438,0.761716,0.303485,0.052433,0.425748,0.685916,-0.587800
122887.783511,0.116380,-0.104824,-0.157856,0.576277,0.758663,0.303868,0.055767,0.425431,0.686252,-0.587330
122887.788493,0.110622,-0.083768,-0.207382,0.580174,0.755627,0.304016,0.059092,0.425120,0.686499,-0.586941
122887.793475,0.106649,-0.080791,-0.207157,0.584147,0.752651,0.303791,0.062416,0.424783,0.686626,-0.586693
122887.798457,0.101937,-0.079586,-0.243688,0.588280,0.749721,0.303060,0.065745,0.424454,0.686563,-0.586641
122887.803439,0.097598,-0.076716,-0.242318,0.592618,0.746852,0.301690,0.069059,0.424163,0.686244,-0.586844
122887.808421,0.109697,-0.085578,-0.263946,0.597228,0.744026,0.299575,0.072350,0.423957,0.685600,-0.587348
122887.813404,0.104851,-0.082805,-0.261109,0.602073,0.741252,0.296738,0.075581,0.423859,0.684626,-0.588148
122887.818386,0.103576,-0.082327,-0.275469,0.607118,0.738546,0.293185,0.078733,0.423863,0.683325,-0.589244
122887.823368,0.098390,-0.079731,-0.271182,0.612303,0.735950,0.288897,0.081766,0.423962,0.681693,-0.590649
122887.828350,0.051226,-0.090413,-0.262040,0.617581,0.733449,0.283982,0.084661,0.424167,0.679760,-0.592319
122887.833332,0.045979,-0.087989,-0.256781,0.622829,0.731025,0.278724,0.087401,0.424461,0.677639,-0.594137
122887.838314,-0.022368,-0.119176,-0.244419,0.628005,0.728628,0.273335,0.090037,0.424808,0.675430,-0.596008
122887.843296,-0.027455,-0.116748,-0.239096,0.633092,0.726199,0.268011,0.092618,0.425184,0.673219,-0.597843
122887.848278,-0.083271,-0.181399,-0.183804,0.638173,0.723636,0.262845,0.095220,0.425608,0.671029,-0.599592
122887.853260,-0.088396,-0.178621,-0.178900,0.643297,0.720857,0.257941,0.097890,0.426096,0.668889,-0.601205
122887.858243,-0.073994,-0.240764,-0.114730,0.648518,0.717815,0.253311,0.100675,0.426650,0.666802,-0.602668
122887.863225,-0.079274,-0.237467,-0.110441,0.653798,0.714518,0.249021,0.103588,0.427240,0.664813,-0.603953
122887.868207,-0.042732,-0.263702,-0.093407,0.659157,0.710907,0.245201,0.106689,0.427848,0.662983,-0.604993
122887.873189,-0.048174,-0.259703,-0.090260,0.664599,0.706908,0.242054,0.110011,0.428499,0.661374,-0.605699
122887.878171,-0.044863,-0.271759,-0.073372,0.670138,0.702469,0.239693,0.113566,0.429220,0.660013,-0.606017
122887.883153,-0.050481,-0.266867,-0.071883,0.675756,0.697577,0.238204,0.117360,0.430008,0.658935,-0.605908
