t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
24317.031107,0.074615,0.088993,0.021693,0.106110,0.281628,-0.953639,-0.531294,0.121854,0.091281,-0.833394
24317.036089,0.077879,0.092983,0.023219,0.102846,0.277638,-0.955165,-0.531536,0.119334,0.090427,-0.833698
24317.041072,0.083710,0.076701,0.057803,0.099411,0.273687,-0.956668,-0.531835,0.116760,0.089628,-0.833958
24317.046054,0.087179,0.080626,0.059271,0.095942,0.269762,-0.958136,-0.532171,0.114186,0.088847,-0.834184
24317.051036,0.070698,0.081140,0.075962,0.092403,0.265768,-0.959598,-0.532504,0.111566,0.088056,-0.834409
24317.056018,0.074261,0.085323,0.077446,0.088841,0.261586,-0.961083,-0.532804,0.108882,0.087197,-0.834662
24317.061000,0.062666,0.088160,0.085312,0.085192,0.257238,-0.962586,-0.533077,0.106114,0.086297,-0.834938
24317.065983,0.066362,0.092644,0.086819,0.081495,0.252754,-0.964092,-0.533353,0.103291,0.085351,-0.835213
24317.070965,0.070953,0.082313,0.098103,0.077714,0.248223,-0.965581,-0.533673,0.100426,0.084405,-0.835454
24317.075947,0.074760,0.086947,0.099581,0.073906,0.243589,-0.967059,-0.534038,0.097530,0.083419,-0.835663
24317.080929,0.045230,0.091030,0.125576,0.069974,0.238911,-0.968517,-0.534433,0.094573,0.082446,-0.835847
24317.085911,0.049231,0.095761,0.127011,0.065973,0.234180,-0.969952,-0.534839,0.091577,0.081471,-0.836016
24317.090894,0.068424,0.076967,0.144434,0.061840,0.229582,-0.971323,-0.535267,0.088568,0.080588,-0.836152
24317.095876,0.072611,0.081490,0.145749,0.057654,0.225059,-0.972638,-0.535712,0.085561,0.079752,-0.836261
24317.100858,0.087335,0.062441,0.176945,0.053412,0.220686,-0.973881,-0.536147,0.082574,0.078999,-0.836353
24317.105840,0.091590,0.066830,0.178153,0.049157,0.216297,-0.975089,-0.536563,0.079578,0.078247,-0.836448
24317.110822,0.082864,0.055428,0.192609,0.044821,0.211937,-0.976255,-0.536968,0.076558,0.077533,-0.836536
24317.115804,0.087240,0.059922,0.193765,0.040446,0.207442,-0.977411,-0.537359,0.073485,0.076777,-0.836631
24317.120787,0.076688,0.049045,0.193747,0.036044,0.202893,-0.978537,-0.537720,0.070385,0.076009,-0.836735
24317.125769,0.081063,0.053721,0.194856,0.031669,0.198217,-0.979646,-0.538042,0.067260,0.075185,-0.836860
24317.130751,0.069918,0.043709,0.202428,0.027357,0.193351,-0.980748,-0.538307,0.064108,0.074271,-0.837019
24317.135733,0.074179,0.048829,0.203533,0.023096,0.188231,-0.981853,-0.538515,0.060903,0.073241,-0.837215
24317.140715,0.072598,0.042468,0.205833,0.018864,0.182995,-0.982933,-0.538674,0.057678,0.072158,-0.837435
24317.145698,0.076821,0.047743,0.206872,0.014640,0.177721,-0.983972,-0.538794,0.054446,0.071061,-0.837668
24317.150680,0.079720,0.047080,0.218992,0.010414,0.172509,-0.984953,-0.538879,0.051229,0.069994,-0.837905
24317.155662,0.083957,0.052226,0.219915,0.006176,0.167364,-0.985876,-0.538931,0.048026,0.068960,-0.838147
24317.160644,0.090397,0.045915,0.236568,0.001949,0.162321,-0.986736,-0.538944,0.044856,0.067970,-0.838396
24317.165626,0.094607,0.050832,0.237364,-0.002260,0.157405,-0.987532,-0.538896,0.041725,0.067032,-0.838664
24317.170609,0.100672,0.035359,0.234604,-0.006434,0.152705,-0.988251,-0.538759,0.038664,0.066179,-0.838966
24317.175591,0.104808,0.039743,0.235236,-0.010570,0.148321,-0.988883,-0.538488,0.035697,0.065455,-0.839329
24317.180573,0.114379,0.016386,0.241724,-0.014663,0.144335,-0.989420,-0.538054,0.032847,0.064892,-0.839767
24317.185555,0.118471,0.020051,0.242183,-0.018754,0.140669,-0.989879,-0.537499,0.030078,0.064466,-0.840258
24317.190537,0.131047,-0.027356,0.251265,-0.022908,0.137311,-0.990263,-0.536885,0.027363,0.064185,-0.840765
24317.195519,0.135259,-0.024352,0.251570,-0.027120,0.134307,-0.990569,-0.536231,0.024718,0.064068,-0.841273
24317.200502,0.116443,-0.042755,0.224004,-0.031330,0.131744,-0.990789,-0.535504,0.022190,0.064135,-0.841801
24317.205484,0.120674,-0.040635,0.224141,-0.035560,0.129625,-0.990925,-0.534653,0.019764,0.064395,-0.842383
24317.210466,0.128212,-0.023007,0.202777,-0.039848,0.127912,-0.990985,-0.533651,0.017412,0.064842,-0.843035
24317.215448,0.132619,-0.021612,0.202769,-0.044255,0.126516,-0.990977,-0.532515,0.015084,0.065453,-0.843751
24317.220430,0.177090,-0.013346,0.150196,-0.048779,0.125376,-0.990909,-0.531265,0.012765,0.066200,-0.844519
24317.225413,0.181682,-0.012412,0.150077,-0.053370,0.124442,-0.990790,-0.529930,0.010463,0.067047,-0.845322
24317.230395,0.192843,0.009115,0.110697,-0.058001,0.123682,-0.990625,-0.528523,0.008184,0.067973,-0.846154
24317.235377,0.197502,0.009807,0.110499,-0.062660,0.122990,-0.990428,-0.527034,0.005901,0.068929,-0.847024
24317.240359,0.182536,0.057244,0.095328,-0.067317,0.122276,-0.990211,-0.525453,0.003602,0.069869,-0.847941
24317.245341,0.187207,0.058048,0.095099,-0.071988,0.121472,-0.989981,-0.523771,0.001262,0.070767,-0.848914
