t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
105235.401525,0.275318,-0.058377,0.135565,0.578305,0.585004,-0.568625,0.879245,-0.366994,0.284610,0.106025
105235.407752,0.255988,-0.057709,0.115926,0.597634,0.584335,-0.548986,0.872502,-0.373523,0.293237,0.115033
105235.411480,0.296441,0.032382,0.019815,0.609198,0.582944,-0.537638,0.868520,-0.376965,0.298460,0.120383
105235.416462,0.281029,0.035370,0.005163,0.624610,0.579956,-0.522985,0.863278,-0.381009,0.305515,0.127454
105235.421444,0.356975,0.193638,-0.043086,0.639927,0.575894,-0.508763,0.858083,-0.384553,0.312630,0.134445
105235.426426,0.341847,0.198565,-0.056975,0.655055,0.570966,-0.494874,0.852912,-0.387707,0.319760,0.141345
105235.431408,0.381560,0.255825,-0.035259,0.669939,0.565326,-0.481236,0.847740,-0.390562,0.326869,0.148169
105235.436390,0.367001,0.261955,-0.048775,0.684498,0.559197,-0.467720,0.842531,-0.393253,0.333905,0.154922
105235.441372,0.353859,0.224348,-0.005615,0.698739,0.552721,-0.454163,0.837232,-0.395892,0.340863,0.161629
105235.446354,0.340015,0.230937,-0.019362,0.712582,0.546133,-0.440416,0.831798,-0.398628,0.347689,0.168287
105235.451336,0.343280,0.223495,0.040181,0.725995,0.539505,-0.426458,0.826214,-0.401514,0.354342,0.174926
105235.456318,0.330341,0.230109,0.026039,0.738934,0.532892,-0.412315,0.820487,-0.404570,0.360784,0.181546
105235.461299,0.338043,0.220044,0.087277,0.751480,0.526217,-0.397961,0.814594,-0.407793,0.367048,0.188195
105235.466281,0.325832,0.226814,0.072657,0.763691,0.519448,-0.383341,0.808505,-0.411198,0.373156,0.194911
105235.471263,0.356125,0.211592,0.111859,0.775619,0.512437,-0.368543,0.802232,-0.414719,0.379127,0.201732
105235.476245,0.344521,0.218864,0.096993,0.787224,0.505165,-0.353676,0.795804,-0.418317,0.384932,0.208650
105235.481227,0.379628,0.206160,0.125531,0.798518,0.497576,-0.338803,0.789234,-0.421956,0.390579,0.215665
105235.486209,0.368687,0.214011,0.110681,0.809460,0.489724,-0.323953,0.782535,-0.425641,0.396047,0.222744
105235.491191,0.390956,0.211924,0.124457,0.820073,0.481557,-0.309165,0.775714,-0.429342,0.401352,0.229892
105235.496173,0.380696,0.220372,0.109764,0.830333,0.473110,-0.294472,0.768781,-0.433058,0.406479,0.237090
105235.501155,0.398679,0.241518,0.118365,0.840274,0.464308,-0.279925,0.761746,-0.436747,0.411448,0.244347
105235.506137,0.389088,0.250627,0.104003,0.849865,0.455198,-0.265564,0.754627,-0.440405,0.416247,0.251635
105235.511118,0.406649,0.270490,0.103548,0.859128,0.445742,-0.251421,0.747426,-0.444014,0.420882,0.258970
105235.516100,0.397746,0.280223,0.089648,0.868032,0.436010,-0.237521,0.740152,-0.447591,0.425326,0.266338
105235.521082,0.414219,0.297219,0.092717,0.876599,0.425956,-0.223912,0.732818,-0.451101,0.429595,0.273739
105235.526064,0.406015,0.307538,0.079450,0.884802,0.415637,-0.210645,0.725452,-0.454537,0.433675,0.281146
105235.531046,0.421566,0.327499,0.079398,0.892674,0.404999,-0.197761,0.718056,-0.457868,0.437580,0.288577
105235.536028,0.414043,0.338390,0.066908,0.900196,0.394109,-0.185270,0.710637,-0.461117,0.441289,0.296025
105235.541010,0.438005,0.360025,0.066367,0.907408,0.382895,-0.173209,0.703186,-0.464263,0.444809,0.303536
105235.545992,0.431131,0.371479,0.054774,0.914282,0.371441,-0.161616,0.695716,-0.467328,0.448103,0.311105
105235.550974,0.453893,0.391006,0.064283,0.920848,0.359696,-0.150526,0.688223,-0.470294,0.451176,0.318766
105235.555956,0.447662,0.402945,0.053725,0.927078,0.347757,-0.139968,0.680723,-0.473183,0.453998,0.326496
105235.560938,0.462481,0.421709,0.056315,0.932997,0.335585,-0.130000,0.673225,-0.475966,0.456570,0.334318
105235.565919,0.456899,0.434010,0.046974,0.938578,0.323283,-0.120659,0.665751,-0.478659,0.458864,0.342206
105235.570901,0.464317,0.447685,0.051085,0.943856,0.310799,-0.111983,0.658307,-0.481228,0.460899,0.350176
105235.575883,0.459368,0.460228,0.043093,0.948804,0.298256,-0.103991,0.650923,-0.483688,0.462656,0.358183
105235.580865,0.453920,0.474412,0.041135,0.953459,0.285598,-0.096692,0.643597,-0.486008,0.464166,0.366236
105235.585847,0.449575,0.487052,0.034471,0.957804,0.272957,-0.090028,0.636344,-0.488221,0.465431,0.374273
105235.590829,0.429943,0.506569,0.041350,0.961872,0.260276,-0.084013,0.629169,-0.490290,0.466486,0.382300
105235.595811,0.426172,0.519179,0.036042,0.965643,0.247667,-0.078705,0.622117,-0.492215,0.467303,0.390286
105235.600793,0.391610,0.531390,0.056461,0.969154,0.235044,-0.074130,0.615189,-0.493951,0.467918,0.398256
