t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
44057.976800,0.011534,0.038040,0.014880,0.086671,0.011307,-0.996173,0.766582,-0.032159,0.029655,0.640655
44057.981782,0.010190,0.039860,0.019594,0.086887,0.011089,-0.996156,0.766482,-0.032149,0.029803,0.640768
44057.986764,0.009948,0.040101,0.019576,0.087129,0.010848,-0.996138,0.766369,-0.032139,0.029968,0.640896
44057.991746,0.009445,0.050484,0.029667,0.087448,0.010552,-0.996113,0.766221,-0.032135,0.030179,0.641063
44057.996728,0.009053,0.050897,0.029637,0.087840,0.010138,-0.996083,0.766032,-0.032111,0.030453,0.641277
44058.001710,0.012721,0.061445,0.032743,0.088323,0.009615,-0.996046,0.765806,-0.032076,0.030796,0.641532
44058.006692,0.012149,0.062077,0.032698,0.088895,0.008984,-0.996001,0.765560,-0.032030,0.031207,0.641809
44058.011673,0.023417,0.061319,0.034709,0.089498,0.008444,-0.995951,0.765408,-0.032024,0.031605,0.641971
44058.016655,0.023116,0.061471,0.034683,0.089799,0.008292,-0.995925,0.765527,-0.032056,0.031775,0.641818
44058.021637,0.059325,-0.011733,0.071093,0.089738,0.008635,-0.995928,0.765857,-0.032152,0.031658,0.641426
44058.026619,0.059514,-0.012541,0.071102,0.089549,0.009443,-0.995938,0.766160,-0.032387,0.031341,0.641068
44058.031601,0.200309,-0.147201,0.125229,0.089363,0.010742,-0.995941,0.766282,-0.032820,0.030859,0.640923
44058.036583,0.200460,-0.148928,0.125222,0.089213,0.012469,-0.995934,0.766120,-0.033442,0.030239,0.641114
44058.041565,0.287821,-0.127912,0.163094,0.089056,0.014661,-0.995919,0.765623,-0.034256,0.029448,0.641701
44058.046546,0.288109,-0.130563,0.163077,0.088768,0.017312,-0.995902,0.764916,-0.035212,0.028446,0.642537
44058.051528,0.311493,-0.141748,0.214922,0.088333,0.020410,-0.995882,0.764189,-0.036290,0.027242,0.643394
44058.056510,0.311988,-0.145361,0.214885,0.087838,0.024023,-0.995845,0.763488,-0.037542,0.025847,0.644212
44058.061492,0.200376,-0.140037,0.237558,0.087466,0.028235,-0.995767,0.762736,-0.039062,0.024301,0.645072
44058.066474,0.200586,-0.144702,0.237433,0.087256,0.032901,-0.995642,0.761897,-0.040807,0.022662,0.646014
44058.071456,0.215359,-0.135603,0.287996,0.087193,0.037901,-0.995470,0.761014,-0.042725,0.020964,0.646988
44058.076437,0.215352,-0.140935,0.287779,0.087199,0.043233,-0.995252,0.760118,-0.044788,0.019180,0.647956
44058.081419,0.215412,-0.126667,0.287218,0.087276,0.048938,-0.994981,0.759187,-0.047013,0.017294,0.648942
44058.086401,0.215235,-0.132806,0.286881,0.087453,0.055077,-0.994645,0.758155,-0.049434,0.015292,0.650019
44058.091383,0.227885,-0.071528,0.297920,0.087789,0.061732,-0.994224,0.756929,-0.052101,0.013161,0.651284
44058.096365,0.227424,-0.078678,0.297410,0.088250,0.068882,-0.993714,0.755477,-0.054996,0.010888,0.652772
