t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
74384.423814,0.069248,0.084510,-0.058009,0.567181,0.587747,-0.576940,0.449248,0.108043,0.447054,-0.765929
74384.428796,0.070569,0.086173,-0.055027,0.565860,0.586083,-0.579922,0.449277,0.108002,0.445393,-0.766884
74384.433778,0.072590,0.094061,-0.051383,0.564602,0.584177,-0.583062,0.449335,0.108051,0.443615,-0.767873
74384.440005,0.074071,0.096706,-0.047321,0.563121,0.581532,-0.587124,0.449445,0.108213,0.441280,-0.769131
74384.443767,0.075122,0.112788,-0.045321,0.562283,0.579808,-0.589627,0.449539,0.108358,0.439824,-0.769889
74384.448749,0.076193,0.115174,-0.041970,0.561213,0.577423,-0.592979,0.449682,0.108588,0.437858,-0.770893
74384.453731,0.061563,0.107486,-0.028794,0.560157,0.575009,-0.596313,0.449839,0.108822,0.435892,-0.771882
74384.458713,0.062603,0.109871,-0.025532,0.559117,0.572625,-0.599575,0.450033,0.109028,0.433965,-0.772825
74384.463695,0.037168,0.058224,0.009670,0.558093,0.570270,-0.602764,0.450279,0.109201,0.432080,-0.773713
74384.468677,0.038203,0.060540,0.012806,0.557057,0.567954,-0.605900,0.450558,0.109334,0.430228,-0.774563
74384.473659,0.044550,0.046756,0.025547,0.556006,0.565701,-0.608967,0.450842,0.109435,0.428416,-0.775387
74384.478641,0.045598,0.048962,0.028541,0.554958,0.563495,-0.611960,0.451121,0.109523,0.426643,-0.776189
74384.483622,0.033340,0.064864,0.023160,0.553925,0.561311,-0.614896,0.451398,0.109611,0.424897,-0.776973
74384.488604,0.034366,0.067040,0.026059,0.552899,0.559135,-0.617795,0.451669,0.109700,0.423165,-0.777748
74384.493586,0.041187,0.060265,0.025820,0.551861,0.556922,-0.620715,0.451940,0.109794,0.421412,-0.778529
74384.498568,0.042245,0.062549,0.028798,0.550803,0.554639,-0.623692,0.452219,0.109895,0.419615,-0.779323
74384.503550,0.051686,0.057379,0.012625,0.549755,0.552301,-0.626684,0.452530,0.109998,0.417802,-0.780101
74384.508532,0.052703,0.059695,0.015547,0.548738,0.549985,-0.629606,0.452883,0.110084,0.416027,-0.780833
74384.513514,0.060624,0.047764,0.022223,0.547744,0.547740,-0.632422,0.453249,0.110150,0.414314,-0.781522
74384.518496,0.061622,0.049992,0.025005,0.546746,0.545513,-0.635204,0.453601,0.110214,0.412614,-0.782207
74384.523478,0.031356,0.050123,0.050205,0.545717,0.543200,-0.638065,0.453935,0.110301,0.410854,-0.782928
74384.528459,0.032435,0.052548,0.053181,0.544637,0.540775,-0.641041,0.454262,0.110401,0.409013,-0.783688
74384.533441,0.027072,0.050397,0.038881,0.543515,0.538256,-0.644105,0.454604,0.110501,0.407108,-0.784467
74384.538423,0.028225,0.052986,0.042003,0.542362,0.535667,-0.647228,0.454981,0.110590,0.405162,-0.785243
74384.543405,0.052131,0.048344,0.060568,0.541192,0.533062,-0.650351,0.455379,0.110665,0.403209,-0.786006
74384.548387,0.053361,0.050883,0.063660,0.539962,0.530523,-0.653443,0.455732,0.110713,0.401275,-0.786785
74384.553369,0.052819,0.042516,0.080506,0.538657,0.528056,-0.656510,0.456009,0.110743,0.399351,-0.787598
74384.558351,0.054191,0.044955,0.083580,0.537286,0.525617,-0.659584,0.456241,0.110756,0.397418,-0.788439
74384.563333,0.021085,0.036978,0.080829,0.535845,0.523172,-0.662692,0.456457,0.110746,0.395461,-0.789299
74384.568315,0.022599,0.039444,0.083986,0.534331,0.520706,-0.665849,0.456668,0.110710,0.393470,-0.790177
74384.573297,0.026682,0.032239,0.080556,0.532782,0.518176,-0.669057,0.456880,0.110675,0.391437,-0.791068
74384.578279,0.028192,0.034938,0.083834,0.531271,0.515477,-0.672335,0.457110,0.110697,0.389331,-0.791971
74384.583260,0.023176,0.021132,0.074740,0.529818,0.512575,-0.675692,0.457362,0.110792,0.387142,-0.792885
74384.588242,0.024613,0.024205,0.078181,0.528381,0.509501,-0.679133,0.457620,0.110939,0.384871,-0.793820
74384.593224,0.015292,0.032819,0.074485,0.526914,0.506305,-0.682654,0.457866,0.111113,0.382527,-0.794787
74384.598206,0.016822,0.036117,0.078093,0.525384,0.503007,-0.686262,0.458088,0.111297,0.380108,-0.795793
74384.603188,0.016294,0.051205,0.083383,0.523821,0.499622,-0.689920,0.458278,0.111503,0.377634,-0.796832
74384.608170,0.017851,0.054706,0.087080,0.522264,0.496121,-0.693617,0.458439,0.111757,0.375103,-0.797899
74384.613152,0.018341,0.047956,0.115241,0.520767,0.492449,-0.697349,0.458586,0.112088,0.372507,-0.798983
74384.618134,0.019747,0.051776,0.118967,0.519361,0.488629,-0.701075,0.458733,0.112500,0.369873,-0.800063
74384.623116,0.009229,0.045881,0.132589,0.518008,0.484789,-0.704732,0.458832,0.112959,0.367252,-0.801149
74384.628097,0.010670,0.049618,0.136198,0.516567,0.481052,-0.708341,0.458804,0.113401,0.364650,-0.802290
74384.633079,-0.046252,0.025483,0.135495,0.515017,0.477385,-0.711941,0.458701,0.113803,0.362047,-0.803470
74384.638061,-0.044672,0.029222,0.139124,0.513437,0.473647,-0.715570,0.458678,0.114170,0.359416,-0.804611
74384.643043,-0.039872,-0.022493,0.158209,0.511918,0.469804,-0.719183,0.458835,0.114509,0.356786,-0.805644
74384.648025,-0.038422,-0.018727,0.161681,0.510468,0.466039,-0.722655,0.459134,0.114790,0.354254,-0.806550
74384.653007,0.089071,-0.073929,0.196294,0.508967,0.462631,-0.725896,0.459450,0.114938,0.351911,-0.807374
74384.657989,0.090708,-0.070923,0.199343,0.507330,0.459625,-0.728945,0.459700,0.114938,0.349738,-0.808176
74384.662971,0.024769,-0.100246,0.203989,0.505596,0.456859,-0.731882,0.459887,0.114853,0.347660,-0.808978
74384.667953,0.026556,-0.097539,0.206901,0.503808,0.454152,-0.734794,0.460052,0.114735,0.345599,-0.809784
74384.672935,-0.044536,-0.078209,0.165019,0.502040,0.451348,-0.737727,0.460222,0.114650,0.343500,-0.810592
