t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
23468.800179,0.078093,0.174678,-0.099985,-0.299575,-0.092051,-0.949622,-0.104992,-0.155807,-0.030219,-0.981727
23468.805161,0.069860,0.181402,-0.109147,-0.305501,-0.095236,-0.947417,-0.104260,-0.159031,-0.031630,-0.981243
23468.810143,0.075845,0.184910,-0.111458,-0.311487,-0.098743,-0.945106,-0.103542,-0.162309,-0.033206,-0.980730
23468.815125,0.076455,0.185000,-0.115919,-0.317406,-0.102480,-0.942736,-0.102836,-0.165571,-0.034905,-0.980200
23468.820108,0.082494,0.189038,-0.118422,-0.323445,-0.106518,-0.940232,-0.102142,-0.168917,-0.036754,-0.979634
23468.825090,0.093983,0.186802,-0.105822,-0.329457,-0.110768,-0.937651,-0.101448,-0.172266,-0.038719,-0.979047
23468.830072,0.100138,0.191373,-0.108560,-0.335612,-0.115339,-0.934913,-0.100746,-0.175713,-0.040848,-0.978420
23468.835054,0.116124,0.189728,-0.081488,-0.341725,-0.120118,-0.932092,-0.100041,-0.179156,-0.043094,-0.977772
23468.840036,0.122385,0.194805,-0.084477,-0.347986,-0.125194,-0.929103,-0.099351,-0.182700,-0.045488,-0.977078
23468.845018,0.144651,0.188653,-0.079045,-0.354230,-0.130411,-0.926020,-0.098677,-0.186251,-0.047960,-0.976357
23468.850000,0.151077,0.194095,-0.082314,-0.360656,-0.135852,-0.922752,-0.098020,-0.189919,-0.050544,-0.975586
23468.854982,0.169903,0.184214,-0.091343,-0.367092,-0.141337,-0.919384,-0.097381,-0.193604,-0.053155,-0.974787
23468.859964,0.176575,0.189844,-0.094921,-0.373765,-0.146967,-0.915806,-0.096763,-0.197432,-0.055835,-0.973930
23468.864946,0.196135,0.169991,-0.094631,-0.380491,-0.152565,-0.912113,-0.096158,-0.201298,-0.058503,-0.973042
23468.869929,0.203086,0.175622,-0.098525,-0.387442,-0.158197,-0.908219,-0.095576,-0.205297,-0.061184,-0.972098
23468.874911,0.243694,0.139055,-0.105269,-0.394420,-0.163668,-0.904238,-0.095022,-0.209314,-0.063786,-0.971128
23468.879893,0.250875,0.144476,-0.109437,-0.401601,-0.169088,-0.900070,-0.094497,-0.213452,-0.066357,-0.970106
23468.884875,0.300224,0.104267,-0.114297,-0.408836,-0.174320,-0.895805,-0.093984,-0.217622,-0.068837,-0.969056
23468.889857,0.307705,0.109417,-0.118771,-0.416317,-0.179470,-0.891331,-0.093480,-0.221934,-0.071273,-0.967950
23468.894839,0.330644,0.072683,-0.107862,-0.423875,-0.184393,-0.886752,-0.092991,-0.226291,-0.073596,-0.966814
23468.899821,0.338433,0.077478,-0.112642,-0.431664,-0.189188,-0.881972,-0.092521,-0.230783,-0.075849,-0.965622
23468.904803,0.340195,0.047587,-0.122490,-0.439499,-0.193751,-0.877098,-0.092061,-0.235306,-0.077989,-0.964403
23468.909785,0.348204,0.052013,-0.127543,-0.447509,-0.198177,-0.872045,-0.091610,-0.239934,-0.080060,-0.963135
23468.914767,0.332519,0.042687,-0.160098,-0.455536,-0.202371,-0.866910,-0.091169,-0.244577,-0.082017,-0.961844
23468.919750,0.340734,0.046754,-0.165429,-0.463751,-0.206437,-0.861579,-0.090730,-0.249338,-0.083911,-0.960499
23468.924732,0.330091,0.045624,-0.191763,-0.472013,-0.210327,-0.856135,-0.090290,-0.254135,-0.085722,-0.959122
23468.929714,0.338544,0.049441,-0.197430,-0.480466,-0.214144,-0.850468,-0.089841,-0.259056,-0.087501,-0.957686
23468.934696,0.342809,0.049941,-0.213406,-0.488942,-0.217818,-0.844684,-0.089378,-0.264004,-0.089219,-0.956218
23468.939678,0.351455,0.053559,-0.219418,-0.497588,-0.221436,-0.838673,-0.088894,-0.269068,-0.090919,-0.954691
23468.944660,0.364552,0.051128,-0.244470,-0.506246,-0.224925,-0.832541,-0.088385,-0.274154,-0.092570,-0.953131
23468.949642,0.373387,0.054594,-0.250858,-0.515080,-0.228392,-0.826153,-0.087840,-0.279365,-0.094226,-0.951504
23468.954624,0.385041,0.049832,-0.257170,-0.523912,-0.231793,-0.819627,-0.087263,-0.284597,-0.095871,-0.949841
23468.959606,0.394047,0.053274,-0.263985,-0.532917,-0.235235,-0.812813,-0.086655,-0.289960,-0.097554,-0.948102
23468.964588,0.397423,0.036166,-0.272569,-0.541909,-0.238635,-0.805846,-0.086010,-0.295344,-0.099242,-0.946322
23468.969571,0.406561,0.039583,-0.279817,-0.551046,-0.242052,-0.798598,-0.085308,-0.300843,-0.100968,-0.944469
23468.974553,0.410886,0.032659,-0.289091,-0.560117,-0.245351,-0.791247,-0.084534,-0.306324,-0.102675,-0.942591
23468.979535,0.420079,0.035894,-0.296698,-0.569310,-0.248586,-0.783640,-0.083658,-0.311900,-0.104396,-0.940649
23468.984517,0.437999,0.045830,-0.284363,-0.578456,-0.251702,-0.775909,-0.082655,-0.317466,-0.106118,-0.938681
23468.989499,0.447324,0.048905,-0.292416,-0.587781,-0.254776,-0.767856,-0.081510,-0.323161,-0.107883,-0.936634
23468.994481,0.460710,0.043290,-0.281371,-0.597093,-0.257721,-0.759644,-0.080227,-0.328868,-0.109653,-0.934551
23468.999463,0.470211,0.046150,-0.289922,-0.606594,-0.260582,-0.751093,-0.078797,-0.334711,-0.111453,-0.932383
23469.004445,0.445777,0.011925,-0.326135,-0.616095,-0.263298,-0.742361,-0.077223,-0.340576,-0.113258,-0.930171
23469.009427,0.455451,0.014556,-0.335221,-0.625770,-0.265930,-0.733276,-0.075510,-0.346576,-0.115097,-0.927866
23469.014409,0.418962,-0.031211,-0.370864,-0.635454,-0.268410,-0.723985,-0.073678,-0.352609,-0.116936,-0.925507
23469.019392,0.428864,-0.028863,-0.380562,-0.645356,-0.270759,-0.714287,-0.071727,-0.358813,-0.118785,-0.923038
23469.024374,0.413865,-0.070831,-0.397214,-0.655289,-0.272889,-0.704363,-0.069695,-0.365071,-0.120587,-0.920502
23469.029356,0.423997,-0.068897,-0.407541,-0.665422,-0.274822,-0.694037,-0.067602,-0.371501,-0.122348,-0.917850
23469.034338,0.435704,-0.101669,-0.385998,-0.675526,-0.276520,-0.683521,-0.065478,-0.377960,-0.124038,-0.915136
23469.039320,0.445940,-0.100176,-0.396883,-0.685762,-0.278013,-0.672636,-0.063325,-0.384562,-0.125675,-0.912309
23469.044302,0.451811,-0.114044,-0.333441,-0.695891,-0.279252,-0.661630,-0.061166,-0.391151,-0.127222,-0.909436
23469.049284,0.462040,-0.113050,-0.344796,-0.706120,-0.280246,-0.650275,-0.058985,-0.397870,-0.128693,-0.906454
23469.054266,0.431385,-0.132528,-0.259389,-0.716220,-0.280924,-0.638835,-0.056788,-0.404562,-0.130046,-0.903434
23469.059248,0.441520,-0.132207,-0.271081,-0.726356,-0.281246,-0.627143,-0.054565,-0.411338,-0.131261,-0.900330
23469.064230,0.378243,-0.159305,-0.193386,-0.736290,-0.281140,-0.615497,-0.052331,-0.418032,-0.132290,-0.897224
23469.069213,0.388111,-0.159858,-0.205129,-0.746158,-0.280587,-0.603754,-0.050074,-0.424735,-0.133127,-0.894075
23469.074195,0.312366,-0.176032,-0.136268,-0.755786,-0.279565,-0.592141,-0.047812,-0.431325,-0.133745,-0.890946
23469.079177,0.321891,-0.177523,-0.147915,-0.765312,-0.278074,-0.580494,-0.045536,-0.437901,-0.134149,-0.887791
23469.084159,0.245493,-0.200560,-0.060435,-0.774561,-0.276109,-0.569051,-0.043275,-0.444335,-0.134316,-0.884677
23469.089141,0.254562,-0.203012,-0.071780,-0.783630,-0.273657,-0.557706,-0.041046,-0.450700,-0.134225,-0.881571
23469.094123,0.183058,-0.224608,0.004189,-0.792372,-0.270738,-0.546669,-0.038896,-0.456889,-0.133857,-0.878534
23469.099105,0.191595,-0.227962,-0.006709,-0.800909,-0.267384,-0.535771,-0.036831,-0.462997,-0.133224,-0.875517
23469.104087,0.114700,-0.227720,0.058542,-0.809143,-0.263659,-0.525140,-0.034874,-0.468952,-0.132341,-0.872556
23469.109069,0.122732,-0.231769,0.048016,-0.817175,-0.259610,-0.514614,-0.033024,-0.474837,-0.131236,-0.869607
23469.114052,0.048362,-0.214381,0.087431,-0.824897,-0.255331,-0.504332,-0.031304,-0.480572,-0.129941,-0.866710
23469.119034,0.055850,-0.218857,0.077273,-0.832385,-0.250855,-0.494174,-0.029699,-0.486215,-0.128483,-0.863832
23469.124016,-0.015073,-0.186272,0.093452,-0.839541,-0.246239,-0.484291,-0.028209,-0.491686,-0.126884,-0.861017
