t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
162472.780671,0.011763,-0.027518,0.016448,-0.197142,-0.074121,-0.977569,0.581766,0.102198,-0.027770,0.806432
162472.786898,0.013627,-0.028093,0.016114,-0.199006,-0.073545,-0.977235,0.580353,0.102845,-0.028382,0.807346
162472.790626,0.008926,-0.031141,0.020387,-0.200119,-0.073153,-0.977037,0.579509,0.103218,-0.028766,0.807891
162472.795609,0.010397,-0.031723,0.020128,-0.201590,-0.072571,-0.976778,0.578371,0.103696,-0.029296,0.808626
162472.800591,0.004258,-0.025684,0.007555,-0.203065,-0.071942,-0.976519,0.577226,0.104163,-0.029844,0.809364
162472.805573,0.005759,-0.026345,0.007290,-0.204566,-0.071281,-0.976254,0.576087,0.104633,-0.030413,0.810093
162472.810555,0.011346,-0.009613,-0.005539,-0.206079,-0.070633,-0.975983,0.574965,0.105113,-0.030981,0.810806
162472.815537,0.012864,-0.010202,-0.005818,-0.207597,-0.070044,-0.975704,0.573865,0.105613,-0.031529,0.811499
162472.820519,0.013738,0.011779,0.000007,-0.209127,-0.069579,-0.975410,0.572781,0.106156,-0.032031,0.812174
162472.825501,0.015251,0.011510,-0.000299,-0.210640,-0.069310,-0.975104,0.571708,0.106749,-0.032447,0.812836
162472.830483,0.012223,0.052124,0.006711,-0.212098,-0.069275,-0.974790,0.570649,0.107388,-0.032752,0.813483
162472.835466,0.013584,0.052333,0.006399,-0.213459,-0.069484,-0.974478,0.569599,0.108059,-0.032929,0.814123
162472.840448,0.004873,0.090338,0.001074,-0.214696,-0.069953,-0.974173,0.568527,0.108754,-0.032958,0.814778
162472.845430,0.005998,0.091046,0.000774,-0.215821,-0.070661,-0.973873,0.567384,0.109475,-0.032844,0.815483
162472.850412,0.010531,0.078276,0.003509,-0.216906,-0.071486,-0.973572,0.566147,0.110217,-0.032657,0.816249
162472.855394,0.011638,0.079007,0.003208,-0.218013,-0.072217,-0.973270,0.564855,0.110943,-0.032505,0.817052
162472.860376,0.043148,-0.012923,0.015119,-0.219188,-0.072648,-0.972974,0.563555,0.111611,-0.032493,0.817859
162472.865358,0.044403,-0.012883,0.014832,-0.220444,-0.072689,-0.972687,0.562247,0.112202,-0.032664,0.818671
162472.870340,0.058087,-0.105566,0.048810,-0.221783,-0.072337,-0.972409,0.560904,0.112718,-0.033015,0.819507
162472.875323,0.059548,-0.106308,0.048530,-0.223245,-0.071595,-0.972130,0.559511,0.113178,-0.033554,0.820373
162472.880305,0.086790,-0.145115,0.038911,-0.224882,-0.070491,-0.971833,0.558075,0.113613,-0.034287,0.821261
162472.885287,0.088644,-0.146493,0.038579,-0.226736,-0.069113,-0.971501,0.556609,0.114066,-0.035192,0.822154
162472.890269,0.128977,-0.155096,-0.002066,-0.228800,-0.067591,-0.971124,0.555117,0.114571,-0.036213,0.823047
162472.895251,0.131204,-0.156628,-0.002488,-0.231027,-0.066058,-0.970702,0.553557,0.115150,-0.037274,0.823969
162472.900233,0.163261,-0.113347,-0.057754,-0.233405,-0.064616,-0.970230,0.551868,0.115829,-0.038322,0.824959
162472.905215,0.165795,-0.114745,-0.058276,-0.235940,-0.063218,-0.969709,0.550014,0.116599,-0.039371,0.826038
162472.910198,0.195683,-0.100703,-0.098603,-0.238636,-0.061712,-0.969146,0.547993,0.117421,-0.040486,0.827210
162472.915180,0.198585,-0.102493,-0.099210,-0.241539,-0.059921,-0.968539,0.545807,0.118267,-0.041752,0.828471
162472.920162,0.226540,-0.163759,-0.091786,-0.244668,-0.057661,-0.967891,0.543459,0.119095,-0.043254,0.829818
162472.925144,0.229885,-0.166664,-0.092469,-0.248012,-0.054756,-0.967208,0.540952,0.119855,-0.045062,0.831249
