Weight (lbs):,129.27397918915733
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.00,25658,0.92,9825
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.12,32891,0.13,30608
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.43,0.00,38723,2.00,25658
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.63,-9.90,7158,20,37390
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.34,-1.70,11108,2.11,2541
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,0.00,38723,20,11108
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.39,-0.01,21625,0.65,6075
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.04,-0.03,33175,0.07,24941
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,0.00,0,0.65,6075
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,38723,0.01,30575
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.00,7158,3.85,37390
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.06,0.00,38723,0.27,2541
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.03,37473,3.85,25725
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
1184,19,0.85,0.01,0.85,0.97,-0.30,1.02,0.37,0.04,0.38,1.18,0.00,1.18,1.39,0.00,1.39
1185,19,0.86,0.01,0.86,0.64,-0.43,0.78,0.39,0.04,0.39,1.17,0.00,1.17,1.35,0.00,1.35
1186,19,0.87,-0.00,0.87,0.31,-0.77,0.83,0.40,0.04,0.41,1.14,0.00,1.14,1.31,0.00,1.31
1187,19,0.88,-0.02,0.88,0.34,-1.06,1.11,0.42,0.04,0.42,1.15,0.00,1.15,1.31,0.00,1.31
1188,19,0.88,-0.03,0.88,0.78,-0.97,1.24,0.43,0.04,0.43,1.21,0.00,1.21,1.37,0.00,1.37
1189,19,0.90,-0.05,0.90,0.95,-0.49,1.07,0.45,0.04,0.45,1.25,0.00,1.25,1.39,0.00,1.39
1190,19,0.91,-0.05,0.91,0.41,0.07,0.42,0.46,0.04,0.46,1.20,0.00,1.20,1.32,0.01,1.32
1191,19,0.91,-0.05,0.91,-0.45,0.38,0.59,0.48,0.04,0.48,1.10,0.00,1.10,1.21,0.05,1.21
1192,19,0.90,-0.04,0.90,-1.22,0.40,1.28,0.49,0.04,0.49,1.00,0.00,1.00,1.11,0.05,1.11
1193,19,0.87,-0.03,0.87,-1.84,0.29,1.86,0.51,0.04,0.51,0.90,0.00,0.90,1.03,0.04,1.03
1194,19,0.84,-0.03,0.84,-2.27,0.30,2.29,0.52,0.04,0.52,0.82,0.00,0.82,0.98,0.04,0.98
1195,19,0.80,-0.02,0.80,-2.43,0.56,2.49,0.54,0.04,0.54,0.76,0.00,0.76,0.95,0.07,0.96
1196,19,0.76,-0.01,0.76,-2.45,0.96,2.63,0.55,0.04,0.55,0.72,0.00,0.72,0.95,0.12,0.96
1197,19,0.72,0.01,0.72,-2.55,1.24,2.84,0.56,0.04,0.56,0.67,0.00,0.67,0.94,0.16,0.95
1198,19,0.67,0.03,0.67,-2.65,1.19,2.90,0.57,0.04,0.57,0.62,0.00,0.62,0.93,0.15,0.94
1199,19,0.63,0.05,0.63,-2.71,0.72,2.81,0.58,0.04,0.58,0.58,0.00,0.58,0.92,0.09,0.92
1200,19,0.58,0.05,0.58,-2.96,0.03,2.96,0.59,0.04,0.59,0.51,0.00,0.51,0.89,0.00,0.89
1201,19,0.53,0.05,0.53,-3.42,-0.52,3.45,0.60,0.04,0.60,0.44,0.00,0.44,0.83,0.00,0.83
1202,20,0.47,0.04,0.47,-3.91,-0.66,3.97,0.61,0.04,0.61,0.36,0.00,0.36,0.76,0.00,0.76
1203,20,0.40,0.03,0.40,-4.32,-0.47,4.34,0.62,0.04,0.62,0.28,0.00,0.28,0.71,0.00,0.71
1204,20,0.32,0.02,0.32,-4.51,-0.08,4.51,0.62,0.04,0.63,0.22,0.00,0.22,0.68,0.00,0.68
1205,20,0.25,0.03,0.25,-4.45,0.32,4.46,0.63,0.04,0.63,0.17,0.00,0.17,0.69,0.04,0.69
1206,20,0.18,0.03,0.18,-4.13,0.37,4.14,0.63,0.04,0.63,0.13,0.00,0.13,0.73,0.05,0.74
1207,20,0.11,0.03,0.12,-3.60,-0.02,3.60,0.64,0.04,0.64,0.09,0.00,0.09,0.80,0.00,0.80
1208,20,0.06,0.03,0.06,-3.06,-0.52,3.10,0.64,0.04,0.64,0.05,0.00,0.05,0.87,0.00,0.87
1209,20,0.01,0.02,0.02,-2.66,-0.74,2.76,0.64,0.04,0.64,0.01,0.00,0.01,0.92,0.00,0.92
1210,20,-0.03,0.01,0.03,-2.31,-0.67,2.41,0.64,0.04,0.64,0.00,0.00,0.00,0.97,0.00,0.97
1211,20,-0.07,-0.00,0.07,-1.87,-0.50,1.93,0.64,0.04,0.64,0.00,0.00,0.00,1.03,0.00,1.03
1212,20,-0.09,-0.01,0.09,-1.31,-0.23,1.33,0.63,0.04,0.64,0.00,0.00,0.00,1.10,0.00,1.10
1213,20,-0.11,-0.01,0.11,-0.76,0.13,0.77,0.63,0.04,0.63,0.00,0.00,0.00,1.17,0.02,1.17
1214,20,-0.12,-0.00,0.12,-0.29,0.39,0.48,0.63,0.04,0.63,0.00,0.00,0.00,1.23,0.05,1.23
1215,20,-0.12,0.00,0.12,0.15,0.50,0.52,0.63,0.04,0.63,0.00,0.00,0.00,1.29,0.06,1.29
1216,20,-0.11,0.01,0.11,0.52,0.44,0.68,0.63,0.04,0.63,0.00,0.00,0.00,1.34,0.06,1.34
1217,20,-0.10,0.02,0.10,0.77,0.19,0.79,0.62,0.04,0.63,0.00,0.00,0.00,1.37,0.03,1.37
1218,20,-0.09,0.02,0.09,0.92,-0.15,0.93,0.62,0.04,0.62,0.00,0.00,0.00,1.39,0.00,1.39
1219,20,-0.07,0.01,0.07,1.03,-0.51,1.15,0.62,0.04,0.62,0.00,0.00,0.00,1.40,0.00,1.40
1220,20,-0.06,0.00,0.06,1.12,-0.76,1.35,0.62,0.04,0.62,0.00,0.00,0.00,1.41,0.00,1.41
1221,20,-0.04,-0.01,0.04,1.12,-0.67,1.31,0.62,0.04,0.62,0.00,0.00,0.00,1.41,0.00,1.41
1222,20,-0.02,-0.02,0.03,0.95,-0.28,0.99,0.62,0.04,0.62,0.00,0.00,0.00,1.39,0.00,1.39
1223,20,-0.01,-0.02,0.02,0.55,0.16,0.58,0.62,0.04,0.62,0.00,0.00,0.00,1.34,0.02,1.34
1224,20,-0.00,-0.02,0.02,-0.06,0.39,0.40,0.62,0.04,0.62,0.00,0.00,0.00,1.26,0.05,1.26
1225,20,-0.01,-0.01,0.01,-0.82,0.39,0.91,0.62,0.04,0.62,0.00,0.00,0.00,1.16,0.05,1.16
1226,20,-0.03,-0.00,0.03,-1.57,0.34,1.60,0.62,0.04,0.62,0.00,0.00,0.00,1.07,0.04,1.07
1227,20,-0.06,0.00,0.06,-2.19,0.25,2.21,0.62,0.04,0.62,0.00,0.00,0.00,0.98,0.03,0.99
1228,20,-0.10,0.00,0.10,-2.70,0.06,2.71,0.62,0.04,0.62,0.00,0.00,0.00,0.92,0.01,0.92
1229,20,-0.15,0.00,0.15,-3.25,-0.10,3.25,0.61,0.04,0.62,0.00,0.00,0.00,0.85,0.00,0.85
1230,20,-0.21,0.00,0.21,-3.89,-0.14,3.89,0.61,0.04,0.61,0.00,0.00,0.00,0.77,0.00,0.77
1231,20,-0.28,-0.00,0.28,-4.46,-0.20,4.46,0.61,0.04,0.61,0.00,0.00,0.00,0.69,0.00,0.69
1232,20,-0.36,-0.01,0.36,-4.77,-0.32,4.78,0.60,0.04,0.60,0.00,0.00,0.00,0.65,0.00,0.65
1233,20,-0.44,-0.01,0.44,-4.88,-0.37,4.90,0.60,0.04,0.60,0.00,0.00,0.00,0.64,0.00,0.64
1234,20,-0.52,-0.02,0.52,-5.08,-0.33,5.09,0.59,0.04,0.59,0.00,0.00,0.00,0.61,0.00,0.61
1235,20,-0.61,-0.02,0.61,-5.68,-0.30,5.69,0.58,0.04,0.58,0.00,0.00,0.00,0.53,0.00,0.53
1236,20,-0.71,-0.03,0.71,-6.63,-0.34,6.64,0.57,0.04,0.57,0.00,0.00,0.00,0.41,0.00,0.41
1237,20,-0.83,-0.03,0.83,-7.46,-0.26,7.47,0.56,0.04,0.56,0.00,0.00,0.00,0.30,0.00,0.30
1238,20,-0.96,-0.03,0.96,-7.76,0.06,7.76,0.54,0.04,0.54,0.00,0.00,0.00,0.26,0.01,0.27
1239,20,-1.08,-0.03,1.09,-7.43,0.43,7.44,0.52,0.04,0.53,0.00,0.00,0.00,0.31,0.06,0.31
1240,20,-1.20,-0.02,1.20,-6.60,0.69,6.64,0.50,0.04,0.51,0.00,0.00,0.00,0.41,0.09,0.42
1241,20,-1.30,-0.01,1.30,-5.58,0.83,5.64,0.48,0.04,0.49,0.00,0.00,0.00,0.55,0.11,0.56
1242,20,-1.39,0.01,1.39,-4.74,0.79,4.81,0.46,0.04,0.46,0.00,0.00,0.00,0.65,0.10,0.66
1243,20,-1.46,0.02,1.46,-4.19,0.64,4.24,0.44,0.04,0.44,0.00,0.00,0.00,0.73,0.08,0.73
1244,20,-1.53,0.03,1.53,-3.85,0.49,3.88,0.41,0.04,0.41,0.00,0.00,0.00,0.77,0.06,0.77
1245,20,-1.59,0.03,1.59,-3.70,0.30,3.71,0.39,0.04,0.39,0.00,0.00,0.00,0.79,0.04,0.79
1246,20,-1.66,0.04,1.66,-3.73,-0.03,3.73,0.36,0.04,0.36,0.00,0.00,0.00,0.79,0.00,0.79
1247,20,-1.72,0.03,1.72,-3.73,-0.51,3.76,0.33,0.04,0.33,0.00,0.00,0.00,0.79,0.00,0.79
1248,20,-1.78,0.02,1.78,-3.36,-0.95,3.49,0.30,0.04,0.30,0.00,0.00,0.00,0.83,0.00,0.83
1249,20,-1.83,0.00,1.83,-2.65,-1.14,2.88,0.27,0.04,0.27,0.00,0.00,0.00,0.93,0.00,0.93
1250,20,-1.86,-0.02,1.86,-1.91,-1.09,2.20,0.24,0.04,0.24,0.00,0.00,0.00,1.02,0.00,1.02
1251,20,-1.89,-0.03,1.89,-1.27,-0.82,1.51,0.21,0.04,0.21,0.00,0.00,0.00,1.10,0.00,1.10
1252,20,-1.91,-0.04,1.91,-0.73,-0.32,0.80,0.18,0.04,0.18,0.00,0.00,0.00,1.17,0.00,1.17
1253,20,-1.91,-0.04,1.91,0.14,0.23,0.27,0.14,0.04,0.15,0.00,0.00,0.00,1.29,0.03,1.29
1254,20,-1.89,-0.04,1.89,3.07,0.56,3.12,0.11,0.04,0.12,0.00,0.00,0.00,1.67,0.07,1.67
1255,20,-1.78,-0.03,1.78,9.84,0.53,9.85,0.08,0.04,0.09,0.00,0.00,0.00,2.54,0.07,2.54
1256,20,-1.54,-0.02,1.54,19,0.28,19,0.05,0.04,0.06,0.00,0.00,0.00,3.78,0.04,3.78
1257,20,-1.14,-0.02,1.14,20,-0.15,20,0.02,0.04,0.04,0.00,0.00,0.00,3.85,0.00,3.85
1258,20,-0.65,-0.03,0.65,20,-0.71,20,-0.00,0.04,0.04,0.00,0.00,0.00,3.85,0.00,3.85
1259,20,-0.17,-0.04,0.18,20,-1.09,20,-0.01,0.04,0.04,0.00,0.00,0.00,3.85,0.00,3.85
1260,20,0.20,-0.06,0.21,17,-0.95,17,0.00,0.04,0.04,0.71,0.00,0.71,3.54,0.00,3.54
1261,20,0.40,-0.07,0.41,6.69,-0.44,6.70,0.02,0.04,0.04,0.86,0.00,0.86,2.13,0.00,2.13
1262,21,0.44,-0.08,0.45,-1.94,-0.08,1.94,0.03,0.03,0.04,0.45,0.00,0.45,1.02,0.00,1.02
1263,21,0.37,-0.08,0.38,-6.20,-0.06,6.20,0.03,0.03,0.05,0.17,0.00,0.17,0.47,0.00,0.47
1264,21,0.26,-0.08,0.27,-7.19,-0.19,7.19,0.04,0.03,0.05,0.09,0.00,0.09,0.34,0.00,0.34
1265,21,0.14,-0.08,0.16,-7.37,-0.24,7.38,0.04,0.03,0.05,0.04,0.00,0.04,0.32,0.00,0.32
1266,21,0.01,-0.08,0.09,-8.07,-0.11,8.07,0.04,0.03,0.05,0.00,0.00,0.00,0.23,0.00,0.23
1267,21,-0.13,-0.08,0.16,-8.90,0.28,8.91,0.04,0.03,0.05,0.00,0.00,0.00,0.12,0.04,0.12
1268,21,-0.28,-0.08,0.29,-8.80,0.67,8.82,0.04,0.03,0.05,0.00,0.00,0.00,0.13,0.09,0.16
1269,21,-0.41,-0.06,0.42,-6.73,0.65,6.76,0.03,0.02,0.04,0.00,0.00,0.00,0.40,0.08,0.41
1270,21,-0.49,-0.06,0.49,-2.32,0.20,2.33,0.02,0.02,0.03,0.00,0.00,0.00,0.97,0.03,0.97
1271,21,-0.48,-0.06,0.48,3.39,-0.28,3.40,0.01,0.02,0.03,0.00,0.00,0.00,1.71,0.00,1.71
1272,21,-0.38,-0.06,0.39,8.35,-0.40,8.36,0.00,0.02,0.02,0.00,0.00,0.00,2.35,0.00,2.35
1273,21,-0.22,-0.07,0.23,10,-0.13,10,-0.01,0.02,0.02,0.00,0.00,0.00,2.64,0.00,2.64
1274,21,-0.05,-0.07,0.09,9.27,0.29,9.27,-0.01,0.02,0.02,0.00,0.00,0.00,2.47,0.04,2.47
1275,21,0.06,-0.06,0.09,4.77,0.51,4.80,-0.00,0.02,0.02,0.12,0.00,0.12,1.88,0.07,1.89
1276,21,0.10,-0.05,0.11,-0.88,0.34,0.95,0.00,0.02,0.02,0.11,0.00,0.11,1.15,0.04,1.15
1277,21,0.05,-0.05,0.07,-4.98,0.03,4.98,0.00,0.02,0.02,0.03,0.00,0.03,0.62,0.00,0.62
1278,21,-0.04,-0.05,0.07,-5.67,-0.13,5.67,0.00,0.02,0.02,0.00,0.00,0.00,0.54,0.00,0.54
1279,21,-0.12,-0.05,0.13,-3.26,-0.17,3.26,0.00,0.02,0.02,0.00,0.00,0.00,0.85,0.00,0.85
1280,21,-0.15,-0.06,0.16,0.22,-0.17,0.28,-0.00,0.01,0.01,0.00,0.00,0.00,1.30,0.00,1.30
1281,21,-0.12,-0.06,0.13,2.79,-0.07,2.79,-0.01,0.01,0.02,0.00,0.00,0.00,1.63,0.00,1.63
1282,21,-0.07,-0.06,0.09,3.37,0.14,3.37,-0.01,0.01,0.02,0.00,0.00,0.00,1.70,0.02,1.70
1283,21,-0.02,-0.05,0.06,2.10,0.31,2.13,-0.01,0.01,0.01,0.00,0.00,0.00,1.54,0.04,1.54
1284,21,-0.00,-0.05,0.05,0.22,0.33,0.40,-0.01,0.01,0.01,0.00,0.00,0.00,1.30,0.04,1.30
1285,21,-0.01,-0.04,0.04,-1.08,0.33,1.12,-0.01,0.01,0.01,0.00,0.00,0.00,1.13,0.04,1.13
1286,21,-0.03,-0.04,0.05,-1.36,0.26,1.38,-0.01,0.01,0.01,0.00,0.00,0.00,1.09,0.03,1.09
1287,21,-0.05,-0.04,0.06,-0.80,-0.07,0.81,-0.01,0.01,0.01,0.00,0.00,0.00,1.16,0.00,1.16
1288,21,-0.05,-0.04,0.07,0.12,-0.58,0.60,-0.01,0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1289,21,-0.05,-0.05,0.07,0.82,-0.87,1.19,-0.01,0.01,0.01,0.00,0.00,0.00,1.37,0.00,1.37
1290,21,-0.03,-0.07,0.07,0.82,-0.72,1.09,-0.01,0.01,0.01,0.00,0.00,0.00,1.37,0.00,1.37
1291,21,-0.02,-0.08,0.08,0.35,-0.41,0.54,-0.01,0.01,0.01,0.00,0.00,0.00,1.31,0.00,1.31
1292,21,-0.02,-0.08,0.08,0.04,-0.22,0.22,-0.01,0.00,0.01,0.00,0.00,0.00,1.27,0.00,1.27
1293,21,-0.02,-0.08,0.09,-0.04,0.00,0.04,-0.01,0.00,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1294,21,-0.02,-0.08,0.08,-0.22,0.30,0.37,-0.01,0.00,0.01,0.00,0.00,0.00,1.24,0.04,1.24
1295,21,-0.03,-0.08,0.08,-0.28,0.43,0.51,-0.01,0.00,0.01,0.00,0.00,0.00,1.23,0.06,1.23
1296,21,-0.03,-0.07,0.07,0.12,0.36,0.38,-0.01,-0.00,0.01,0.00,0.00,0.00,1.28,0.05,1.28
1297,21,-0.02,-0.06,0.07,0.66,0.35,0.74,-0.01,-0.00,0.01,0.00,0.00,0.00,1.35,0.05,1.35
1298,21,-0.01,-0.06,0.06,0.85,0.39,0.93,-0.01,-0.00,0.01,0.00,0.00,0.00,1.38,0.05,1.38
1299,21,0.01,-0.05,0.05,0.75,0.24,0.78,-0.01,-0.00,0.01,0.01,0.00,0.01,1.36,0.03,1.37
1300,21,0.02,-0.05,0.05,0.53,-0.05,0.53,-0.01,-0.00,0.01,0.02,0.00,0.02,1.34,0.00,1.34
1301,21,0.02,-0.05,0.06,0.13,-0.21,0.25,-0.01,-0.01,0.01,0.03,0.00,0.03,1.29,0.00,1.29
1302,21,0.02,-0.06,0.06,-0.28,-0.20,0.35,-0.01,-0.01,0.01,0.03,0.00,0.03,1.23,0.00,1.23
1303,21,0.01,-0.06,0.06,-0.42,-0.20,0.47,-0.01,-0.01,0.01,0.02,0.00,0.02,1.21,0.00,1.21
1304,21,0.01,-0.06,0.06,-0.26,-0.26,0.37,-0.01,-0.01,0.01,0.01,0.00,0.01,1.23,0.00,1.23
1305,21,0.01,-0.07,0.07,0.03,-0.30,0.31,-0.01,-0.01,0.02,0.01,0.00,0.01,1.27,0.00,1.27
1306,21,0.01,-0.07,0.07,0.21,-0.27,0.34,-0.01,-0.01,0.02,0.01,0.00,0.01,1.30,0.00,1.30
1307,21,0.01,-0.07,0.08,0.16,-0.08,0.18,-0.01,-0.01,0.02,0.02,0.00,0.02,1.29,0.00,1.29
1308,21,0.01,-0.07,0.07,-0.06,0.27,0.28,-0.01,-0.01,0.02,0.02,0.00,0.02,1.26,0.03,1.26
1309,21,0.01,-0.07,0.07,-0.34,0.65,0.73,-0.01,-0.02,0.02,0.01,0.00,0.01,1.22,0.08,1.23
1310,21,0.00,-0.05,0.05,-0.46,0.82,0.94,-0.01,-0.02,0.02,0.00,0.00,0.00,1.21,0.11,1.21
1311,21,-0.00,-0.04,0.04,-0.38,0.64,0.75,-0.01,-0.02,0.02,0.00,0.00,0.00,1.22,0.08,1.22
1312,21,-0.01,-0.03,0.03,-0.26,0.23,0.35,-0.01,-0.02,0.02,0.00,0.00,0.00,1.23,0.03,1.24
1313,21,-0.01,-0.03,0.04,-0.14,-0.14,0.20,-0.01,-0.02,0.02,0.00,0.00,0.00,1.25,0.00,1.25
1314,21,-0.01,-0.04,0.04,-0.01,-0.38,0.38,-0.01,-0.02,0.02,0.00,0.00,0.00,1.27,0.00,1.27
1315,21,-0.01,-0.04,0.05,0.13,-0.50,0.52,-0.01,-0.02,0.02,0.00,0.00,0.00,1.29,0.00,1.29
1316,21,-0.01,-0.05,0.05,0.29,-0.49,0.57,-0.01,-0.02,0.02,0.00,0.00,0.00,1.31,0.00,1.31
1317,21,-0.00,-0.06,0.06,0.40,-0.28,0.48,-0.01,-0.02,0.02,0.00,0.00,0.00,1.32,0.00,1.32
1318,21,0.00,-0.06,0.06,0.39,0.18,0.43,-0.01,-0.02,0.02,0.00,0.00,0.00,1.32,0.02,1.32
1319,21,0.01,-0.05,0.05,0.28,0.73,0.79,-0.01,-0.02,0.03,0.01,0.00,0.01,1.30,0.09,1.31
1320,21,0.01,-0.04,0.04,0.04,1.05,1.05,-0.01,-0.02,0.03,0.01,0.00,0.01,1.27,0.14,1.28
1321,21,0.01,-0.02,0.02,-0.26,0.95,0.99,-0.01,-0.02,0.03,0.01,0.00,0.01,1.23,0.12,1.24
1322,22,0.00,-0.01,0.01,-0.38,0.53,0.65,-0.01,-0.02,0.03,0.00,0.00,0.00,1.22,0.07,1.22
1323,22,-0.00,-0.00,0.00,-0.31,0.06,0.32,-0.01,-0.02,0.03,0.00,0.00,0.00,1.23,0.01,1.23
1324,22,-0.01,-0.00,0.01,-0.22,-0.10,0.24,-0.01,-0.02,0.03,0.00,0.00,0.00,1.24,0.00,1.24
1325,22,-0.01,-0.00,0.01,-0.07,0.04,0.08,-0.01,-0.02,0.03,0.00,0.00,0.00,1.26,0.01,1.26
1326,22,-0.01,-0.00,0.01,0.16,0.29,0.33,-0.01,-0.02,0.03,0.00,0.00,0.00,1.29,0.04,1.29
1327,22,-0.00,0.00,0.01,0.30,0.46,0.55,-0.01,-0.02,0.03,0.00,0.00,0.00,1.31,0.06,1.31
1328,22,0.00,0.01,0.01,0.21,0.47,0.51,-0.01,-0.02,0.03,0.00,0.00,0.00,1.30,0.06,1.30
1329,22,0.00,0.02,0.02,0.03,0.31,0.31,-0.01,-0.02,0.03,0.00,0.00,0.00,1.27,0.04,1.27
1330,22,0.00,0.02,0.02,-0.04,0.10,0.11,-0.01,-0.02,0.03,0.00,0.00,0.00,1.26,0.01,1.26
1331,22,0.00,0.02,0.02,-0.11,0.03,0.11,-0.01,-0.02,0.03,0.00,0.00,0.00,1.25,0.00,1.25
1332,22,-0.00,0.02,0.02,-0.19,0.14,0.24,-0.01,-0.02,0.03,0.00,0.00,0.00,1.24,0.02,1.24
1333,22,-0.00,0.03,0.03,-0.17,0.21,0.27,-0.01,-0.02,0.03,0.00,0.00,0.00,1.25,0.03,1.25
1334,22,-0.01,0.03,0.03,-0.09,0.12,0.16,-0.01,-0.02,0.03,0.00,0.00,0.00,1.26,0.02,1.26
1335,22,-0.01,0.03,0.03,-0.09,-0.05,0.10,-0.01,-0.02,0.03,0.00,0.00,0.00,1.26,0.00,1.26
1336,22,-0.01,0.03,0.03,-0.10,-0.19,0.21,-0.01,-0.02,0.02,0.00,0.00,0.00,1.26,0.00,1.26
1337,22,-0.01,0.02,0.03,0.01,-0.26,0.26,-0.01,-0.02,0.02,0.00,0.00,0.00,1.27,0.00,1.27
1338,22,-0.01,0.02,0.02,0.22,-0.27,0.35,-0.01,-0.02,0.02,0.00,0.00,0.00,1.30,0.00,1.30
1339,22,-0.00,0.02,0.02,0.39,-0.22,0.45,-0.01,-0.02,0.02,0.00,0.00,0.00,1.32,0.00,1.32
1340,22,0.00,0.01,0.01,0.39,-0.09,0.40,-0.01,-0.02,0.02,0.00,0.00,0.00,1.32,0.00,1.32
1341,22,0.01,0.01,0.02,0.26,0.12,0.29,-0.01,-0.02,0.02,0.01,0.00,0.01,1.30,0.02,1.30
1342,22,0.01,0.02,0.02,0.12,0.26,0.29,-0.01,-0.02,0.02,0.01,0.00,0.01,1.28,0.03,1.28
1343,22,0.01,0.02,0.02,-0.08,0.23,0.24,-0.01,-0.02,0.02,0.01,0.00,0.01,1.26,0.03,1.26
1344,22,0.01,0.02,0.03,-0.29,0.19,0.35,-0.01,-0.02,0.02,0.01,0.00,0.01,1.23,0.02,1.23
1345,22,0.00,0.03,0.03,-0.34,0.29,0.45,-0.01,-0.02,0.02,0.00,0.00,0.00,1.22,0.04,1.22
1346,22,-0.00,0.03,0.03,-0.15,0.35,0.38,-0.01,-0.02,0.02,0.00,0.00,0.00,1.25,0.05,1.25
1347,22,-0.00,0.04,0.04,0.10,0.22,0.24,-0.01,-0.02,0.02,0.00,0.00,0.00,1.28,0.03,1.28
1348,22,0.00,0.04,0.04,0.15,-0.01,0.15,-0.01,-0.02,0.02,0.00,0.00,0.00,1.29,0.00,1.29
1349,22,0.00,0.04,0.04,0.11,-0.16,0.19,-0.01,-0.02,0.02,0.00,0.00,0.00,1.28,0.00,1.28
1350,22,0.00,0.04,0.04,0.05,-0.21,0.22,-0.01,-0.01,0.02,0.01,0.00,0.01,1.27,0.00,1.27
1351,22,0.00,0.03,0.03,-0.18,-0.22,0.29,-0.01,-0.01,0.02,0.00,0.00,0.00,1.24,0.00,1.24
1352,22,-0.00,0.03,0.03,-0.43,-0.17,0.46,-0.01,-0.01,0.02,0.00,0.00,0.00,1.21,0.00,1.21
1353,22,-0.01,0.03,0.03,-0.35,-0.02,0.35,-0.01,-0.01,0.02,0.00,0.00,0.00,1.22,0.00,1.22
1354,22,-0.01,0.03,0.03,-0.01,0.15,0.15,-0.01,-0.01,0.02,0.00,0.00,0.00,1.27,0.02,1.27
1355,22,-0.01,0.03,0.03,0.31,0.25,0.40,-0.01,-0.01,0.02,0.00,0.00,0.00,1.31,0.03,1.31
1356,22,-0.00,0.04,0.04,0.42,0.23,0.48,-0.01,-0.01,0.02,0.00,0.00,0.00,1.32,0.03,1.32
1357,22,0.00,0.04,0.04,0.30,0.08,0.31,-0.01,-0.01,0.02,0.00,0.00,0.00,1.31,0.01,1.31
1358,22,0.01,0.04,0.04,0.04,-0.19,0.19,-0.01,-0.01,0.02,0.01,0.00,0.01,1.27,0.00,1.27
1359,22,0.00,0.03,0.03,-0.26,-0.45,0.52,-0.01,-0.01,0.02,0.01,0.00,0.01,1.23,0.00,1.23
1360,22,-0.00,0.02,0.02,-0.42,-0.53,0.67,-0.01,-0.01,0.02,0.00,0.00,0.00,1.21,0.00,1.21
1361,22,-0.01,0.02,0.02,-0.28,-0.27,0.39,-0.01,-0.01,0.02,0.00,0.00,0.00,1.23,0.00,1.23
1362,22,-0.01,0.02,0.02,0.00,0.22,0.22,-0.01,-0.01,0.02,0.00,0.00,0.00,1.27,0.03,1.27
1363,22,-0.01,0.02,0.03,0.28,0.64,0.70,-0.01,-0.01,0.02,0.00,0.00,0.00,1.30,0.08,1.31
1364,22,-0.00,0.04,0.04,0.48,0.79,0.93,-0.01,-0.01,0.02,0.00,0.00,0.00,1.33,0.10,1.33
1365,22,0.01,0.05,0.05,0.58,0.66,0.88,-0.01,-0.01,0.02,0.01,0.00,0.01,1.34,0.09,1.35
1366,22,0.02,0.06,0.06,0.56,0.42,0.70,-0.01,-0.01,0.01,0.02,0.00,0.02,1.34,0.05,1.34
1367,22,0.03,0.06,0.07,0.41,0.25,0.48,-0.01,-0.01,0.01,0.03,0.00,0.03,1.32,0.03,1.32
1368,22,0.03,0.07,0.07,0.04,0.12,0.13,-0.01,-0.00,0.01,0.04,0.00,0.04,1.27,0.02,1.27
1369,22,0.03,0.07,0.07,-0.49,-0.05,0.49,-0.01,-0.00,0.01,0.03,0.00,0.03,1.20,0.00,1.20
1370,22,0.01,0.06,0.07,-0.83,-0.24,0.86,-0.01,-0.00,0.01,0.02,0.00,0.02,1.16,0.00,1.16
1371,22,0.00,0.06,0.06,-0.76,-0.35,0.84,-0.01,-0.00,0.01,0.00,0.00,0.00,1.17,0.00,1.17
1372,22,-0.01,0.05,0.05,-0.42,-0.39,0.58,-0.01,0.00,0.01,0.00,0.00,0.00,1.21,0.00,1.21
1373,22,-0.01,0.05,0.05,-0.06,-0.32,0.33,-0.01,0.00,0.01,0.00,0.00,0.00,1.26,0.00,1.26
