t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
60403.991777,0.030368,0.009905,0.036757,0.045376,-0.245912,-0.968229,-0.565961,-0.051928,-0.114842,-0.814741
60403.996759,0.031336,0.008861,0.037066,0.044409,-0.244869,-0.968539,-0.564884,-0.051868,-0.114195,-0.815583
60404.001741,0.052054,-0.008028,0.072318,0.043344,-0.243712,-0.968879,-0.563734,-0.051806,-0.113476,-0.816482
60404.006723,0.053139,-0.009160,0.072650,0.042259,-0.242580,-0.969211,-0.562572,-0.051760,-0.112763,-0.817385
60404.011705,0.089909,-0.043095,0.087645,0.041194,-0.241435,-0.969542,-0.561429,-0.051708,-0.112050,-0.818271
60404.016687,0.091011,-0.044301,0.087991,0.040092,-0.240230,-0.969888,-0.560303,-0.051658,-0.111300,-0.819148
60404.021669,0.066667,-0.033532,0.065022,0.038909,-0.239021,-0.970235,-0.559193,-0.051645,-0.110524,-0.820013
60404.026651,0.067918,-0.034665,0.065350,0.037657,-0.237887,-0.970563,-0.558090,-0.051686,-0.109760,-0.820864
60404.031633,0.087214,0.035201,0.035318,0.036398,-0.236846,-0.970865,-0.556971,-0.051758,-0.109035,-0.821715
60404.036615,0.088456,0.034273,0.035590,0.035155,-0.235918,-0.971137,-0.555811,-0.051852,-0.108365,-0.822583
60404.041597,0.092799,0.055255,0.004419,0.033925,-0.235080,-0.971384,-0.554619,-0.051965,-0.107739,-0.823462
60404.046579,0.094044,0.054452,0.004656,0.032680,-0.234277,-0.971621,-0.553425,-0.052097,-0.107125,-0.824337
60404.051561,0.076342,0.037172,0.010234,0.031416,-0.233461,-0.971858,-0.552238,-0.052236,-0.106500,-0.825205
60404.056543,0.077654,0.036297,0.010486,0.030104,-0.232586,-0.972110,-0.551039,-0.052378,-0.105837,-0.826082
60404.061525,0.087949,0.018053,0.037324,0.028750,-0.231615,-0.972383,-0.549797,-0.052508,-0.105127,-0.826991
60404.066507,0.089345,0.016996,0.037615,0.027354,-0.230558,-0.972674,-0.548503,-0.052626,-0.104372,-0.827938
60404.071489,0.095067,0.005589,0.053858,0.025920,-0.229405,-0.972986,-0.547166,-0.052731,-0.103569,-0.828916
60404.076471,0.096548,0.004310,0.054196,0.024439,-0.228126,-0.973325,-0.545793,-0.052818,-0.102703,-0.829923
60404.081453,0.090523,-0.007751,0.053124,0.022926,-0.226670,-0.973702,-0.544394,-0.052869,-0.101754,-0.830955
60404.086435,0.092066,-0.009431,0.053549,0.021383,-0.224990,-0.974127,-0.542970,-0.052870,-0.100705,-0.832014
60404.091417,0.094050,-0.010221,0.054354,0.019811,-0.223025,-0.974611,-0.541524,-0.052805,-0.099529,-0.833101
60404.096399,0.095653,-0.012540,0.054913,0.018208,-0.220706,-0.975170,-0.540060,-0.052656,-0.098195,-0.834219
60404.101381,0.104755,-0.008800,0.057112,0.016614,-0.217976,-0.975813,-0.538577,-0.052393,-0.096688,-0.835369
60404.106363,0.106336,-0.011999,0.057846,0.015032,-0.214777,-0.976547,-0.537071,-0.051997,-0.094987,-0.836558
60404.111345,0.115402,-0.019409,0.065503,0.013459,-0.211045,-0.977384,-0.535548,-0.051456,-0.093061,-0.837783
60404.116327,0.116972,-0.023710,0.066442,0.011889,-0.206744,-0.978323,-0.534014,-0.050765,-0.090893,-0.839041
60404.121309,0.123544,-0.035297,0.072928,0.010322,-0.201855,-0.979361,-0.532473,-0.049919,-0.088473,-0.840329
60404.126291,0.125142,-0.040751,0.074052,0.008724,-0.196402,-0.980485,-0.530929,-0.048944,-0.085803,-0.841640
60404.131273,0.135244,-0.038471,0.072115,0.007090,-0.190426,-0.981676,-0.529387,-0.047855,-0.082897,-0.842964
60404.136255,0.136928,-0.044927,0.073356,0.005406,-0.183970,-0.982917,-0.527855,-0.046671,-0.079770,-0.844291
60404.141237,0.139687,-0.032004,0.058873,0.003700,-0.177041,-0.984196,-0.526332,-0.045386,-0.076432,-0.845620
60404.146219,0.141397,-0.039394,0.060179,0.001990,-0.169652,-0.985502,-0.524813,-0.043994,-0.072894,-0.846949
60404.151201,0.144872,-0.010489,0.050039,0.000285,-0.161813,-0.986821,-0.523300,-0.042497,-0.069161,-0.848274
60404.156183,0.146578,-0.018760,0.051358,-0.001421,-0.153542,-0.988141,-0.521795,-0.040905,-0.065240,-0.849589
60404.161165,0.147862,0.010703,0.050038,-0.003087,-0.144874,-0.989445,-0.520304,-0.039209,-0.061155,-0.850886
60404.166147,0.149490,0.001708,0.051307,-0.004715,-0.135879,-0.990714,-0.518836,-0.037432,-0.056936,-0.852154
60404.171129,0.150349,0.023888,0.047181,-0.006306,-0.126641,-0.991929,-0.517401,-0.035596,-0.052617,-0.853382
60404.176111,0.151899,0.014453,0.048329,-0.007856,-0.117205,-0.993077,-0.516001,-0.033712,-0.048220,-0.854565
60404.181093,0.143196,0.030259,0.035594,-0.009330,-0.107591,-0.994151,-0.514630,-0.031770,-0.043760,-0.855705
60404.186075,0.144650,0.020480,0.036589,-0.010785,-0.097812,-0.995146,-0.513291,-0.029796,-0.039230,-0.856800
60404.191057,0.131940,0.037466,0.028771,-0.012173,-0.087881,-0.996057,-0.511969,-0.027772,-0.034647,-0.857856
60404.196039,0.133217,0.027450,0.029588,-0.013450,-0.077865,-0.996873,-0.510660,-0.025697,-0.030051,-0.858873
60404.201021,0.123113,0.038389,0.019881,-0.014654,-0.067854,-0.997588,-0.509370,-0.023610,-0.025471,-0.859846
60404.206003,0.124267,0.028470,0.020488,-0.015808,-0.057934,-0.998195,-0.508094,-0.021541,-0.020937,-0.860777
60404.210985,0.120063,0.032345,0.012490,-0.016884,-0.048183,-0.998696,-0.506835,-0.019497,-0.016491,-0.861665
60404.215967,0.121057,0.022833,0.012886,-0.017877,-0.038671,-0.999092,-0.505591,-0.017494,-0.012163,-0.862510
60404.220949,0.116779,0.033172,-0.000640,-0.018756,-0.029449,-0.999390,-0.504366,-0.015527,-0.007984,-0.863314
60404.225931,0.117540,0.024266,-0.000432,-0.019517,-0.020543,-0.999598,-0.503173,-0.013603,-0.003966,-0.864069
