t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
46404.375449,0.056965,-0.040335,-0.036788,0.042446,0.007529,-0.999070,0.456112,-0.020608,0.006334,0.889661
46404.380431,0.058176,-0.040937,-0.036742,0.041235,0.008131,-0.999116,0.455310,-0.020211,0.005771,0.890085
46404.385413,0.053556,-0.036837,-0.030915,0.040072,0.008532,-0.999160,0.454491,-0.019789,0.005310,0.890516
46404.390396,0.054723,-0.037031,-0.030870,0.038904,0.008726,-0.999205,0.453665,-0.019318,0.004940,0.890949
46404.395378,0.048894,-0.049647,-0.028846,0.037853,0.008707,-0.999245,0.452828,-0.018849,0.004691,0.891386
46404.400360,0.049896,-0.049543,-0.028808,0.036850,0.008604,-0.999284,0.451983,-0.018383,0.004493,0.891826
46404.405342,0.046183,-0.034241,-0.033685,0.035878,0.008499,-0.999320,0.451174,-0.017930,0.004304,0.892246
46404.410324,0.047325,-0.034078,-0.033643,0.034737,0.008336,-0.999362,0.450416,-0.017387,0.004104,0.892640
46404.415306,0.014938,-0.002384,-0.018773,0.033661,0.008090,-0.999401,0.449737,-0.016854,0.003958,0.892993
46404.420288,0.015815,-0.002110,-0.018741,0.032784,0.007817,-0.999432,0.449114,-0.016403,0.003872,0.893316
46404.425271,-0.015196,-0.003449,-0.022497,0.031996,0.007493,-0.999460,0.448498,-0.015981,0.003828,0.893633
46404.430253,-0.014412,-0.003143,-0.022470,0.031212,0.007187,-0.999487,0.447895,-0.015564,0.003779,0.893943
46404.435235,0.000992,0.004573,-0.017607,0.030441,0.006871,-0.999513,0.447327,-0.015151,0.003737,0.894234
46404.440217,0.001804,0.004908,-0.017581,0.029629,0.006536,-0.999540,0.446781,-0.014715,0.003696,0.894515
46404.445199,0.015200,0.006547,-0.016197,0.028822,0.006194,-0.999565,0.446239,-0.014280,0.003660,0.894792
46404.450181,0.016029,0.006872,-0.016171,0.027993,0.005870,-0.999591,0.445710,-0.013839,0.003612,0.895063
46404.455163,0.018994,0.014450,-0.014927,0.027194,0.005524,-0.999615,0.445183,-0.013406,0.003581,0.895332
46404.460146,0.019812,0.014806,-0.014903,0.026377,0.005168,-0.999639,0.444634,-0.012963,0.003550,0.895611
46404.465128,0.015153,0.022306,-0.011432,0.025604,0.004748,-0.999661,0.444064,-0.012525,0.003559,0.895900
46404.470110,0.015946,0.022788,-0.011410,0.024811,0.004266,-0.999683,0.443461,-0.012066,0.003590,0.896205
46404.475092,0.030840,0.022643,-0.007483,0.024046,0.003740,-0.999704,0.442823,-0.011609,0.003648,0.896527
46404.480074,0.031584,0.023188,-0.007464,0.023302,0.003194,-0.999723,0.442157,-0.011157,0.003720,0.896861
46404.485056,0.040553,0.039361,-0.002474,0.022725,0.002555,-0.999739,0.441448,-0.010760,0.003870,0.897214
46404.490038,0.041040,0.040071,-0.002461,0.022238,0.001845,-0.999751,0.440759,-0.010388,0.004073,0.897556
46404.495021,0.014574,0.081883,-0.007211,0.021772,0.001049,-0.999762,0.440183,-0.010006,0.004322,0.897842
46404.500003,0.015073,0.082750,-0.007200,0.021274,0.000182,-0.999774,0.439701,-0.009594,0.004596,0.898081
46404.504985,-0.029856,0.043898,-0.000675,0.020823,-0.000746,-0.999783,0.439261,-0.009190,0.004909,0.898299
46404.509967,-0.029419,0.044842,-0.000667,0.020386,-0.001690,-0.999791,0.438839,-0.008789,0.005233,0.898508
46404.514949,-0.029561,0.001751,-0.008946,0.019979,-0.002636,-0.999797,0.438414,-0.008400,0.005565,0.898717
46404.519931,-0.029068,0.002631,-0.008939,0.019486,-0.003516,-0.999804,0.437982,-0.007989,0.005848,0.898929
46404.524913,0.005490,-0.001669,-0.008658,0.018954,-0.004313,-0.999811,0.437538,-0.007579,0.006086,0.899148
46404.529896,0.006102,-0.000995,-0.008649,0.018343,-0.004986,-0.999819,0.437083,-0.007159,0.006251,0.899371
46404.534878,0.029029,-0.007232,-0.005360,0.017739,-0.005509,-0.999827,0.436550,-0.006777,0.006351,0.899632
46404.539860,0.029828,-0.007123,-0.005347,0.016940,-0.005618,-0.999841,0.435695,-0.006400,0.006219,0.900050
46404.544842,0.079382,-0.008656,-0.004169,0.015894,-0.005336,-0.999859,0.434494,-0.005999,0.005856,0.900636
46404.549824,0.080547,-0.008955,-0.004149,0.014729,-0.005038,-0.999879,0.433287,-0.005546,0.005461,0.901222
46404.554806,0.251410,0.020189,0.006594,0.013589,-0.004961,-0.999895,0.432266,-0.005055,0.005174,0.901717
46404.559788,0.252558,0.020340,0.006608,0.012441,-0.005112,-0.999910,0.431386,-0.004510,0.004990,0.902142
46404.564771,0.047212,-0.070295,-0.045077,0.011321,-0.005495,-0.999921,0.430534,-0.003926,0.004917,0.902552
46404.569753,0.048346,-0.069785,-0.045068,0.010187,-0.006005,-0.999930,0.429599,-0.003309,0.004900,0.903000
46404.574735,0.023529,-0.071139,-0.051760,0.009079,-0.006635,-0.999937,0.428515,-0.002680,0.004943,0.903517
46404.579717,0.024715,-0.070358,-0.051755,0.007893,-0.007416,-0.999941,0.427287,-0.001984,0.005039,0.904100
46404.584699,0.110310,-0.030105,-0.045422,0.006603,-0.008408,-0.999943,0.425957,-0.001196,0.005210,0.904727
46404.589681,0.111800,-0.028941,-0.045423,0.005113,-0.009572,-0.999941,0.424565,-0.000282,0.005419,0.905381
46404.594663,0.147968,-0.012459,-0.062810,0.003490,-0.010948,-0.999934,0.423158,0.000735,0.005698,0.906037
46404.599646,0.149819,-0.010896,-0.062824,0.001640,-0.012511,-0.999920,0.421784,0.001895,0.006018,0.906674
46404.604628,0.173832,-0.032825,-0.069329,-0.000355,-0.014157,-0.999900,0.420382,0.003137,0.006348,0.907319
46404.609610,0.175981,-0.031265,-0.069356,-0.002504,-0.015717,-0.999873,0.418857,0.004429,0.006612,0.908018
46404.614592,0.213971,-0.074190,-0.071371,-0.004773,-0.017164,-0.999841,0.417197,0.005750,0.006804,0.908772
46404.619574,0.216481,-0.072903,-0.071410,-0.007283,-0.018451,-0.999803,0.415407,0.007145,0.006879,0.909581
46404.624556,0.264510,-0.102436,-0.075573,-0.010040,-0.019481,-0.999760,0.413501,0.008599,0.006793,0.910438
46404.629538,0.267670,-0.101938,-0.075619,-0.013199,-0.019980,-0.999713,0.411514,0.010127,0.006389,0.911325
46404.634521,0.332674,-0.124265,-0.090195,-0.016848,-0.019717,-0.999664,0.409472,0.011723,0.005545,0.912230
46404.639503,0.336990,-0.125493,-0.090254,-0.021164,-0.018489,-0.999605,0.407417,0.013432,0.004131,0.913134
46404.644485,0.434276,-0.123629,-0.089094,-0.026043,-0.016202,-0.999530,0.405313,0.015189,0.002128,0.914049
46404.649467,0.439721,-0.126959,-0.089202,-0.031488,-0.012872,-0.999421,0.403032,0.017005,-0.000456,0.915028
46404.654449,0.526661,-0.123311,-0.098577,-0.037388,-0.008738,-0.999263,0.400498,0.018882,-0.003486,0.916096
