t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
27161.077515,0.017545,0.012523,-0.012513,-0.351529,-0.824732,0.442994,-0.468603,-0.540654,0.655126,0.242723
27161.082497,0.017707,0.012501,-0.012424,-0.351692,-0.824711,0.442905,-0.468682,-0.540634,0.655108,0.242662
27161.087479,0.019107,0.015645,-0.000239,-0.351901,-0.824651,0.442851,-0.468751,-0.540591,0.655123,0.242584
27161.092461,0.019338,0.015628,-0.000088,-0.352132,-0.824634,0.442699,-0.468857,-0.540516,0.655127,0.242536
27161.097443,0.019175,0.004394,0.002201,-0.352320,-0.824570,0.442669,-0.468907,-0.540467,0.655156,0.242471
27161.102425,0.019343,0.004361,0.002273,-0.352488,-0.824536,0.442597,-0.468973,-0.540429,0.655161,0.242416
27161.107407,0.001580,0.008414,-0.008132,-0.352624,-0.824454,0.442642,-0.468993,-0.540426,0.655180,0.242332
27161.112389,0.001741,0.008356,-0.008113,-0.352785,-0.824396,0.442622,-0.469042,-0.540407,0.655188,0.242258
27161.117370,0.007236,0.018736,-0.011646,-0.352939,-0.824293,0.442691,-0.469047,-0.540381,0.655236,0.242176
27161.122352,0.007432,0.018640,-0.011668,-0.353135,-0.824197,0.442714,-0.469068,-0.540308,0.655304,0.242112
27161.127334,0.033252,0.029690,-0.012278,-0.353366,-0.824033,0.442835,-0.469054,-0.540226,0.655418,0.242015
27161.132316,0.033582,0.029506,-0.012357,-0.353696,-0.823848,0.442915,-0.469065,-0.540087,0.655563,0.241912
27161.137298,0.049288,0.027699,-0.029772,-0.354082,-0.823598,0.443072,-0.469040,-0.539898,0.655779,0.241797
27161.142280,0.049783,0.027457,-0.029826,-0.354578,-0.823356,0.443126,-0.469066,-0.539637,0.656015,0.241691
27161.147262,0.068717,0.027596,-0.045956,-0.355079,-0.823098,0.443203,-0.469063,-0.539321,0.656303,0.241615
27161.152244,0.068933,0.027537,-0.045893,-0.355294,-0.823039,0.443140,-0.469038,-0.539005,0.656539,0.241731
27161.157226,0.087609,0.036669,-0.049940,-0.354867,-0.823229,0.443129,-0.468879,-0.538902,0.656619,0.242050
27161.162208,0.086675,0.037045,-0.049990,-0.353933,-0.823605,0.443178,-0.468606,-0.538965,0.656586,0.242527
27161.167190,0.125893,-0.014765,-0.060028,-0.352486,-0.824087,0.443435,-0.468136,-0.539149,0.656533,0.243168
