t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
75061.112154,0.017518,-0.046379,0.002302,0.148040,0.134926,-0.979734,-0.730983,-0.000651,-0.100660,0.674930
75061.117136,0.017350,-0.046731,0.002228,0.148208,0.135278,-0.979660,-0.730899,-0.000589,-0.100844,0.674993
75061.122118,0.022947,-0.050198,0.003308,0.148424,0.135616,-0.979581,-0.730811,-0.000548,-0.101041,0.675060
75061.127099,0.022717,-0.050506,0.003231,0.148654,0.135925,-0.979503,-0.730718,-0.000525,-0.101233,0.675132
75061.132081,0.016098,-0.039968,0.005559,0.148941,0.136206,-0.979421,-0.730632,-0.000529,-0.101437,0.675194
75061.137063,0.015764,-0.040257,0.005468,0.149275,0.136494,-0.979330,-0.730562,-0.000545,-0.101661,0.675236
75061.142045,0.017293,-0.041617,0.019889,0.149684,0.136801,-0.979224,-0.730504,-0.000577,-0.101919,0.675260
75061.147027,0.016846,-0.041930,0.019777,0.150131,0.137115,-0.979112,-0.730467,-0.000616,-0.102194,0.675258
75061.152009,0.010146,-0.055089,0.037166,0.150667,0.137440,-0.978984,-0.730466,-0.000675,-0.102506,0.675212
75061.156991,0.009556,-0.055403,0.037031,0.151256,0.137755,-0.978849,-0.730501,-0.000751,-0.102835,0.675124
75061.161972,0.008395,-0.055831,0.045310,0.151929,0.138031,-0.978706,-0.730583,-0.000863,-0.103181,0.674983
75061.166954,0.007705,-0.056078,0.045168,0.152620,0.138277,-0.978564,-0.730729,-0.000981,-0.103524,0.674772
75061.171936,0.029776,-0.061065,0.053321,0.153375,0.138488,-0.978416,-0.730918,-0.001127,-0.103879,0.674513
75061.176918,0.028890,-0.061268,0.053153,0.154261,0.138691,-0.978248,-0.731072,-0.001326,-0.104281,0.674284
75061.181900,0.017777,-0.060437,0.057924,0.155334,0.138929,-0.978044,-0.731169,-0.001583,-0.104764,0.674103
75061.186882,0.016590,-0.060697,0.057698,0.156521,0.139188,-0.977818,-0.731255,-0.001872,-0.105298,0.673925
75061.191863,-0.029838,-0.054397,0.071404,0.157783,0.139450,-0.977578,-0.731363,-0.002181,-0.105860,0.673719
75061.196845,-0.031145,-0.054743,0.071143,0.159089,0.139796,-0.977317,-0.731470,-0.002474,-0.106469,0.673506
75061.201827,0.000714,-0.066483,0.089885,0.160388,0.140412,-0.977016,-0.731536,-0.002669,-0.107168,0.673322
75061.206809,-0.000451,-0.067565,0.089537,0.161553,0.141493,-0.976668,-0.731541,-0.002655,-0.107977,0.673188
75061.211791,0.029760,-0.131408,0.132508,0.162654,0.143158,-0.976243,-0.731491,-0.002409,-0.108963,0.673084
75061.216773,0.028699,-0.133665,0.131997,0.163714,0.145414,-0.975732,-0.731440,-0.001928,-0.110138,0.672949
75061.221755,0.063213,-0.179438,0.175505,0.164829,0.148188,-0.975127,-0.731435,-0.001264,-0.111513,0.672730
75061.226736,0.061948,-0.182653,0.174796,0.166094,0.151403,-0.974418,-0.731511,-0.000469,-0.113097,0.672384
75061.231718,0.088895,-0.206683,0.197475,0.167453,0.154941,-0.973629,-0.731731,0.000442,-0.114828,0.671851
75061.236700,0.087503,-0.210427,0.196631,0.168845,0.158685,-0.972785,-0.732152,0.001457,-0.116642,0.671078
75061.241682,0.122970,-0.239001,0.216054,0.170396,0.162600,-0.971868,-0.732724,0.002514,-0.118575,0.670112
75061.246664,0.121255,-0.243150,0.215048,0.172111,0.166750,-0.970862,-0.733337,0.003618,-0.120648,0.669065
75061.251646,0.094384,-0.273062,0.230762,0.174079,0.171149,-0.969745,-0.733931,0.004735,-0.122903,0.667995
75061.256628,0.092183,-0.277615,0.229549,0.176280,0.175702,-0.968532,-0.734517,0.005839,-0.125299,0.666896
75061.261609,0.025319,-0.255811,0.254632,0.178737,0.180234,-0.967248,-0.735138,0.006866,-0.127784,0.665730
75061.266591,0.022623,-0.260220,0.253298,0.181433,0.184644,-0.965913,-0.735828,0.007788,-0.130317,0.664465
75061.271573,0.055794,-0.236480,0.260863,0.184379,0.188872,-0.964537,-0.736596,0.008583,-0.132883,0.663095
75061.276555,0.052627,-0.240563,0.259443,0.187546,0.192955,-0.963117,-0.737421,0.009271,-0.135482,0.661641
75061.281537,0.078533,-0.231010,0.289930,0.191227,0.197060,-0.961561,-0.738357,0.009834,-0.138285,0.660008
75061.286519,0.074372,-0.235470,0.288168,0.195388,0.201519,-0.959799,-0.739571,0.010448,-0.141391,0.657977
75061.291500,0.175339,-0.241412,0.343214,0.199798,0.206393,-0.957853,-0.741136,0.011238,-0.144731,0.655472
75061.296482,0.170686,-0.246593,0.341099,0.204452,0.211574,-0.955738,-0.742915,0.012142,-0.148268,0.652646
75061.301464,0.358191,-0.343262,0.393421,0.209344,0.217117,-0.953433,-0.744739,0.013151,-0.152021,0.649677
75061.306446,0.353160,-0.349422,0.390877,0.214375,0.223277,-0.950889,-0.746522,0.014382,-0.156040,0.646644
75061.311428,0.280569,-0.433050,0.403982,0.219538,0.230230,-0.948049,-0.748253,0.015908,-0.160382,0.643539
75061.316410,0.275274,-0.440866,0.400805,0.224833,0.238046,-0.944873,-0.749956,0.017770,-0.165069,0.640314
75061.321392,0.260584,-0.449763,0.439005,0.230337,0.246683,-0.941325,-0.751675,0.019947,-0.170117,0.636905
