t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
66908.426384,0.277990,-0.076718,-0.242544,-0.665380,-0.578006,0.472418,0.441938,0.154136,-0.844068,-0.261690
66908.431366,0.282872,-0.084096,-0.244607,-0.670262,-0.570628,0.474481,0.441768,0.148076,-0.845762,-0.260001
66908.436348,0.239247,-0.122760,-0.160046,-0.675114,-0.563153,0.476528,0.441597,0.141924,-0.847421,-0.258317
66908.441330,0.244108,-0.130416,-0.162116,-0.679975,-0.555497,0.478599,0.441439,0.135693,-0.849050,-0.256578
66908.446312,0.144905,-0.139933,-0.109070,-0.684852,-0.547598,0.480743,0.441290,0.129399,-0.850663,-0.254738
66908.451293,0.149860,-0.148220,-0.111348,-0.689807,-0.539311,0.483021,0.441166,0.123031,-0.852276,-0.252710
66908.456275,0.015195,-0.124076,-0.076273,-0.694882,-0.530542,0.485452,0.441086,0.116593,-0.853892,-0.250433
66908.461257,0.020414,-0.133382,-0.078849,-0.700101,-0.521236,0.488029,0.441072,0.110096,-0.855508,-0.247873
66908.466239,-0.092888,-0.100857,-0.074185,-0.705376,-0.511478,0.490750,0.441098,0.103580,-0.857115,-0.245066
66908.471221,-0.087657,-0.110992,-0.077088,-0.710607,-0.501343,0.493653,0.441124,0.097089,-0.858720,-0.242038
66908.476203,-0.140514,-0.083394,-0.073946,-0.715687,-0.490932,0.496768,0.441109,0.090668,-0.860327,-0.238829
66908.481185,-0.135628,-0.094059,-0.077297,-0.720573,-0.480266,0.500118,0.441024,0.084315,-0.861946,-0.235454
66908.486167,-0.142299,-0.065257,-0.073567,-0.725240,-0.469396,0.503681,0.440857,0.077998,-0.863572,-0.231957
66908.491149,-0.137840,-0.076295,-0.077279,-0.729698,-0.458358,0.507394,0.440617,0.071676,-0.865193,-0.228385
66908.496131,-0.113761,-0.068990,-0.079128,-0.733910,-0.447292,0.511181,0.440298,0.065339,-0.866788,-0.224827
66908.501113,-0.109790,-0.079994,-0.082908,-0.737881,-0.436287,0.514961,0.439920,0.058986,-0.868332,-0.221337
66908.506095,-0.076822,-0.101975,-0.058365,-0.741613,-0.425460,0.518646,0.439500,0.052623,-0.869801,-0.217984
66908.511077,-0.073275,-0.112631,-0.061900,-0.745161,-0.414804,0.522181,0.439073,0.046240,-0.871179,-0.214766
66908.516059,-0.126972,-0.124088,-0.028812,-0.748577,-0.404308,0.525516,0.438675,0.039844,-0.872451,-0.211675
66908.521041,-0.123650,-0.134483,-0.031954,-0.751899,-0.393914,0.528658,0.438317,0.033415,-0.873620,-0.208684
66908.526023,-0.307633,-0.068913,-0.001986,-0.755111,-0.383632,0.531633,0.437987,0.026966,-0.874694,-0.205792
66908.531005,-0.304546,-0.079106,-0.004841,-0.758198,-0.373439,0.534489,0.437673,0.020517,-0.875685,-0.202973
66908.535987,-0.367484,-0.000935,0.018732,-0.761133,-0.363369,0.537252,0.437364,0.014118,-0.876600,-0.200217
66908.540969,-0.364695,-0.010915,0.016040,-0.763921,-0.353389,0.539945,0.437065,0.007800,-0.877446,-0.197488
66908.545951,-0.348752,0.067124,0.013144,-0.766529,-0.343522,0.542611,0.436753,0.001587,-0.878239,-0.194785
66908.550933,-0.346353,0.057317,0.010426,-0.768928,-0.333715,0.545330,0.436400,-0.004516,-0.879002,-0.192068
66908.555915,-0.295221,0.149823,-0.005503,-0.771093,-0.323926,0.548167,0.435986,-0.010486,-0.879758,-0.189296
66908.560897,-0.293274,0.139994,-0.008474,-0.773040,-0.314097,0.551137,0.435516,-0.016320,-0.880512,-0.186432
66908.565879,-0.234497,0.217470,-0.008296,-0.774765,-0.304399,0.554149,0.435003,-0.022000,-0.881244,-0.183569
66908.570861,-0.232994,0.208050,-0.011279,-0.776268,-0.294979,0.557131,0.434451,-0.027527,-0.881934,-0.180794
66908.575843,-0.200404,0.266714,-0.001778,-0.777547,-0.286001,0.560021,0.433864,-0.032876,-0.882570,-0.178189
66908.580825,-0.199341,0.258196,-0.004581,-0.778610,-0.277483,0.562823,0.433241,-0.038035,-0.883156,-0.175756
66908.585807,-0.217702,0.299852,0.015087,-0.779475,-0.269411,0.565541,0.432588,-0.043003,-0.883697,-0.173485
66908.590789,-0.216969,0.292176,0.012499,-0.780209,-0.261734,0.568128,0.431937,-0.047812,-0.884182,-0.171366
66908.595771,-0.258759,0.293868,0.036516,-0.780837,-0.254516,0.570539,0.431299,-0.052478,-0.884599,-0.169446
66908.600753,-0.258205,0.287069,0.034287,-0.781391,-0.247717,0.572769,0.430684,-0.057018,-0.884948,-0.167710
66908.605735,-0.291092,0.287562,0.065437,-0.781922,-0.241313,0.574776,0.430129,-0.061402,-0.885222,-0.166136
66908.610717,-0.290578,0.281414,0.063591,-0.782435,-0.235165,0.576621,0.429632,-0.065622,-0.885440,-0.164637
66908.615699,-0.301489,0.297067,0.088753,-0.782907,-0.229211,0.578376,0.429169,-0.069685,-0.885625,-0.163175
66908.620681,-0.301070,0.291258,0.087050,-0.783326,-0.223402,0.580079,0.428724,-0.073605,-0.885789,-0.161729
66908.625663,-0.263967,0.299021,0.091830,-0.783686,-0.217753,0.581738,0.428297,-0.077350,-0.885938,-0.160288
66908.630644,-0.263645,0.293434,0.090202,-0.784008,-0.212166,0.583367,0.427902,-0.080912,-0.886079,-0.158796
66908.635626,-0.197312,0.298840,0.084156,-0.784317,-0.206616,0.584942,0.427552,-0.084317,-0.886206,-0.157252
66908.640608,-0.197004,0.293303,0.082642,-0.784625,-0.201079,0.586456,0.427248,-0.087601,-0.886315,-0.155663
66908.645590,-0.148519,0.278767,0.062478,-0.784937,-0.195622,0.587883,0.426989,-0.090777,-0.886398,-0.154075
66908.650572,-0.148218,0.273480,0.061146,-0.785238,-0.190335,0.589214,0.426757,-0.093871,-0.886451,-0.152549
66908.655554,-0.110819,0.231586,0.074216,-0.785528,-0.185413,0.590396,0.426546,-0.096881,-0.886460,-0.151198
66908.660536,-0.110550,0.227118,0.073189,-0.785797,-0.180945,0.591423,0.426341,-0.099814,-0.886425,-0.150071
66908.665518,-0.104971,0.191392,0.114050,-0.786050,-0.177003,0.592279,0.426143,-0.102656,-0.886342,-0.149206
66908.670500,-0.104701,0.187929,0.113385,-0.786321,-0.173540,0.592945,0.425967,-0.105440,-0.886202,-0.148594
