t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
46769.670344,0.029874,0.059184,0.011326,0.100498,-0.396586,-0.912480,-0.331351,-0.020366,-0.208195,-0.920025
46769.675326,0.029847,0.058093,0.011797,0.100524,-0.395496,-0.912950,-0.329913,-0.019828,-0.207682,-0.920669
46769.680308,0.035625,0.050761,0.009215,0.100545,-0.394297,-0.913466,-0.328490,-0.019279,-0.207112,-0.921318
46769.685290,0.035616,0.049510,0.009753,0.100554,-0.393046,-0.914004,-0.327077,-0.018730,-0.206512,-0.921967
46769.690272,0.045481,0.050941,0.004959,0.100576,-0.391731,-0.914566,-0.325683,-0.018170,-0.205880,-0.922613
46769.695254,0.045475,0.049568,0.005546,0.100582,-0.390357,-0.915153,-0.324314,-0.017615,-0.205216,-0.923253
46769.700236,0.060889,0.059795,-0.009275,0.100610,-0.388927,-0.915758,-0.322977,-0.017049,-0.204524,-0.923886
46769.705218,0.060835,0.058380,-0.008682,0.100664,-0.387512,-0.916352,-0.321664,-0.016482,-0.203844,-0.924504
46769.710200,0.071533,0.075305,-0.015389,0.100754,-0.386172,-0.916908,-0.320377,-0.015918,-0.203206,-0.925101
46769.715182,0.071407,0.074074,-0.014885,0.100880,-0.384941,-0.917411,-0.319116,-0.015364,-0.202629,-0.925673
46769.720164,0.071845,0.085340,-0.025095,0.101068,-0.383802,-0.917868,-0.317879,-0.014803,-0.202106,-0.926222
46769.725146,0.071618,0.084288,-0.024680,0.101294,-0.382750,-0.918282,-0.316664,-0.014247,-0.201633,-0.926750
46769.730128,0.068246,0.082908,-0.029563,0.101599,-0.381751,-0.918664,-0.315492,-0.013672,-0.201199,-0.927252
46769.735110,0.067888,0.081979,-0.029217,0.101958,-0.380822,-0.919010,-0.314361,-0.013093,-0.200807,-0.927729
46769.740092,0.074306,0.067525,-0.030417,0.102360,-0.379964,-0.919320,-0.313269,-0.012516,-0.200458,-0.928183
46769.745074,0.073872,0.066732,-0.030138,0.102794,-0.379171,-0.919599,-0.312208,-0.011942,-0.200144,-0.928615
46769.750056,0.075510,0.057156,-0.038162,0.103292,-0.378399,-0.919861,-0.311173,-0.011347,-0.199851,-0.929033
46769.755038,0.074964,0.056425,-0.037923,0.103838,-0.377668,-0.920100,-0.310164,-0.010743,-0.199586,-0.929435
46769.760020,0.068030,0.057405,-0.034003,0.104441,-0.376985,-0.920312,-0.309183,-0.010127,-0.199352,-0.929818
46769.765002,0.067413,0.056770,-0.033813,0.105057,-0.376350,-0.920502,-0.308227,-0.009518,-0.199144,-0.930187
46769.769984,0.065697,0.043312,-0.031686,0.105690,-0.375710,-0.920691,-0.307291,-0.008905,-0.198935,-0.930547
46769.774966,0.065070,0.042677,-0.031500,0.106317,-0.375074,-0.920878,-0.306366,-0.008298,-0.198727,-0.930902
46769.779948,0.070711,0.015687,-0.027317,0.106962,-0.374436,-0.921063,-0.305449,-0.007685,-0.198518,-0.931253
46769.784930,0.070059,0.015069,-0.027142,0.107615,-0.373819,-0.921238,-0.304533,-0.007072,-0.198321,-0.931600
