t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
41579.036620,0.001365,-0.020290,-0.023602,0.110390,0.674953,-0.729556,-0.328517,0.072676,-0.360472,0.869974
41579.041602,0.008315,-0.016832,-0.021475,0.110704,0.674928,-0.729532,-0.328579,0.072541,-0.360516,0.869943
41579.046584,0.008028,-0.016840,-0.021526,0.110991,0.674936,-0.729481,-0.328804,0.072494,-0.360561,0.869844
41579.051566,0.043141,-0.036967,-0.005344,0.110530,0.674937,-0.729550,-0.328810,0.072724,-0.360467,0.869861
41579.056548,0.043752,-0.037049,-0.005327,0.109919,0.675019,-0.729566,-0.328592,0.072956,-0.360409,0.869949
41579.061530,-0.032030,-0.040810,-0.013480,0.109712,0.675057,-0.729562,-0.328438,0.073004,-0.360402,0.870006
41579.066512,-0.032033,-0.040798,-0.013469,0.109715,0.675045,-0.729573,-0.328461,0.073008,-0.360393,0.870000
41579.071494,0.010763,-0.040588,-0.038427,0.109598,0.675124,-0.729517,-0.328572,0.073132,-0.360407,0.869942
41579.076476,0.011111,-0.040786,-0.038559,0.109250,0.675323,-0.729385,-0.328628,0.073376,-0.360449,0.869883
41579.081458,0.069575,-0.013646,-0.015090,0.109014,0.675542,-0.729218,-0.328709,0.073580,-0.360523,0.869804
41579.086440,0.069771,-0.013836,-0.015237,0.108818,0.675731,-0.729072,-0.328882,0.073795,-0.360581,0.869697
41579.091422,0.041240,0.014574,-0.032854,0.108327,0.675886,-0.729002,-0.328974,0.074114,-0.360564,0.869642
41579.096404,0.041841,0.014447,-0.032883,0.107725,0.676013,-0.728973,-0.328965,0.074439,-0.360517,0.869637
41579.101386,-0.000846,0.017294,-0.037050,0.107215,0.676096,-0.728972,-0.328969,0.074713,-0.360461,0.869635
41579.106368,-0.000356,0.017241,-0.037028,0.106725,0.676149,-0.728994,-0.329003,0.074982,-0.360390,0.869629
41579.111350,0.013623,0.030261,-0.025336,0.106143,0.676220,-0.729013,-0.329038,0.075302,-0.360310,0.869621
41579.116332,0.014295,0.030164,-0.025329,0.105471,0.676318,-0.729020,-0.329055,0.075665,-0.360229,0.869616
41579.121314,0.041712,0.001183,-0.011693,0.104773,0.676383,-0.729060,-0.329055,0.076026,-0.360125,0.869628
41579.126296,0.042409,0.001182,-0.011595,0.104075,0.676385,-0.729158,-0.329052,0.076370,-0.359984,0.869658
41579.131279,0.025950,0.019349,-0.019331,0.103368,0.676345,-0.729296,-0.329053,0.076710,-0.359816,0.869697
41579.136261,0.026695,0.019387,-0.019191,0.102623,0.676307,-0.729436,-0.329056,0.077070,-0.359642,0.869736
41579.141243,0.037562,0.013024,-0.016823,0.101827,0.676277,-0.729576,-0.329057,0.077456,-0.359462,0.869775
41579.146225,0.038411,0.013038,-0.016692,0.100978,0.676263,-0.729707,-0.329044,0.077867,-0.359282,0.869818
41579.151207,0.041811,0.005554,-0.013113,0.100081,0.676255,-0.729838,-0.329023,0.078301,-0.359096,0.869863
41579.156189,0.042747,0.005582,-0.012959,0.099144,0.676227,-0.729992,-0.329003,0.078748,-0.358891,0.869915
41579.161171,0.037541,0.016829,-0.018936,0.098186,0.676165,-0.730179,-0.328983,0.079198,-0.358662,0.869977
41579.166153,0.038517,0.016896,-0.018744,0.097210,0.676097,-0.730371,-0.328964,0.079656,-0.358426,0.870039
41579.171135,0.037001,0.013822,-0.013037,0.096208,0.676043,-0.730555,-0.328946,0.080131,-0.358192,0.870099
41579.176117,0.038030,0.013838,-0.012887,0.095179,0.676027,-0.730704,-0.328934,0.080631,-0.357976,0.870146
41579.181099,0.033419,-0.012980,-0.009512,0.094160,0.676051,-0.730814,-0.328938,0.081143,-0.357783,0.870176
41579.186081,0.034419,-0.013038,-0.009437,0.093160,0.676109,-0.730888,-0.328963,0.081662,-0.357613,0.870188
41579.191063,0.031324,-0.026714,-0.010469,0.092165,0.676189,-0.730941,-0.329005,0.082191,-0.357455,0.870187
41579.196045,0.032319,-0.026809,-0.010432,0.091171,0.676284,-0.730977,-0.329063,0.082731,-0.357305,0.870176
41579.201027,0.032035,-0.032260,-0.014716,0.090187,0.676379,-0.731012,-0.329146,0.083275,-0.357155,0.870155
41579.206009,0.033009,-0.032333,-0.014665,0.089214,0.676453,-0.731063,-0.329257,0.083821,-0.356991,0.870127
41579.210991,0.036685,-0.034051,-0.019562,0.088270,0.676477,-0.731155,-0.329398,0.084352,-0.356801,0.870100
41579.215973,0.037597,-0.034032,-0.019435,0.087357,0.676458,-0.731282,-0.329559,0.084865,-0.356590,0.870076
41579.220955,0.037578,-0.037121,-0.028113,0.086460,0.676404,-0.731439,-0.329742,0.085370,-0.356360,0.870052
41579.225937,0.038482,-0.037049,-0.027940,0.085557,0.676331,-0.731612,-0.329950,0.085885,-0.356115,0.870023
41579.230919,0.043069,-0.051258,-0.040982,0.084647,0.676243,-0.731800,-0.330181,0.086407,-0.355857,0.869989
41579.235901,0.043984,-0.051170,-0.040795,0.083732,0.676155,-0.731986,-0.330439,0.086944,-0.355595,0.869944
41579.240883,0.049679,-0.068424,-0.063004,0.082828,0.676060,-0.732177,-0.330743,0.087492,-0.355326,0.869884
41579.245865,0.050571,-0.068300,-0.062789,0.081936,0.675935,-0.732392,-0.331092,0.088045,-0.355038,0.869813
41579.250847,0.053180,-0.083902,-0.084003,0.081082,0.675745,-0.732663,-0.331489,0.088581,-0.354714,0.869739
41579.255829,0.053971,-0.083647,-0.083680,0.080291,0.675489,-0.732985,-0.331936,0.089091,-0.354359,0.869661
41579.260811,0.052967,-0.105969,-0.107138,0.079571,0.675183,-0.733346,-0.332440,0.089575,-0.353982,0.869573
41579.265793,0.053654,-0.105660,-0.106780,0.078884,0.674874,-0.733704,-0.332998,0.090064,-0.353605,0.869462
41579.270775,0.060089,-0.133208,-0.116700,0.078217,0.674605,-0.734023,-0.333609,0.090575,-0.353249,0.869320
41579.275757,0.060752,-0.132999,-0.116437,0.077554,0.674396,-0.734286,-0.334277,0.091121,-0.352922,0.869139
41579.280739,0.082787,-0.154845,-0.125441,0.076881,0.674208,-0.734529,-0.335017,0.091706,-0.352598,0.868924
41579.285721,0.083480,-0.154655,-0.125195,0.076188,0.674018,-0.734775,-0.335834,0.092332,-0.352260,0.868679
41579.290703,0.092557,-0.157743,-0.151895,0.075488,0.673811,-0.735038,-0.336733,0.092989,-0.351901,0.868406
41579.295686,0.093301,-0.157546,-0.151638,0.074744,0.673614,-0.735294,-0.337707,0.093701,-0.351529,0.868102
41579.300668,0.090456,-0.154589,-0.178307,0.073942,0.673448,-0.735527,-0.338759,0.094480,-0.351155,0.867759
41579.305650,0.091331,-0.154490,-0.178129,0.073067,0.673350,-0.735705,-0.339886,0.095342,-0.350796,0.867370
41579.310632,0.091486,-0.146392,-0.200424,0.072104,0.673339,-0.735810,-0.341088,0.096300,-0.350459,0.866928
41579.315614,0.092571,-0.146497,-0.200414,0.071018,0.673444,-0.735819,-0.342363,0.097378,-0.350154,0.866428
41579.320596,0.096840,-0.135970,-0.218091,0.069817,0.673644,-0.735751,-0.343704,0.098563,-0.349871,0.865877
41579.325578,0.098156,-0.136302,-0.218272,0.068501,0.673976,-0.735570,-0.345089,0.099858,-0.349633,0.865274
41579.330560,0.093156,-0.119675,-0.236475,0.067046,0.674454,-0.735266,-0.346499,0.101269,-0.349445,0.864622
41579.335542,0.094797,-0.120316,-0.236915,0.065405,0.675095,-0.734826,-0.347918,0.102819,-0.349307,0.863925
41579.340524,0.078906,-0.100549,-0.256387,0.063580,0.675836,-0.734305,-0.349337,0.104487,-0.349185,0.863201
41579.345506,0.080922,-0.101336,-0.256941,0.061564,0.676623,-0.733751,-0.350745,0.106258,-0.349047,0.862469
41579.350488,0.070206,-0.060906,-0.277383,0.059371,0.677377,-0.733237,-0.352145,0.108105,-0.348848,0.861749
41579.355470,0.072598,-0.061618,-0.277851,0.056979,0.678088,-0.732769,-0.353518,0.110029,-0.348582,0.861051
41579.360452,0.066636,-0.021805,-0.294819,0.054397,0.678696,-0.732402,-0.354869,0.112010,-0.348214,0.860389
41579.365434,0.069396,-0.022278,-0.295058,0.051636,0.679169,-0.732163,-0.356182,0.114026,-0.347730,0.859777
41579.370416,0.058385,0.029527,-0.297661,0.048717,0.679426,-0.732125,-0.357447,0.116042,-0.347091,0.859241
41579.375398,0.061498,0.029495,-0.297490,0.045604,0.679458,-0.732295,-0.358671,0.118074,-0.346281,0.858780
41579.380380,0.058002,0.079613,-0.280840,0.042310,0.679192,-0.732740,-0.359870,0.120100,-0.345262,0.858408
41579.385362,0.061461,0.080186,-0.280118,0.038850,0.678619,-0.733463,-0.361026,0.122102,-0.344034,0.858133
41579.390344,0.072906,0.109844,-0.245076,0.035263,0.677799,-0.734401,-0.362176,0.124095,-0.342637,0.857921
41579.395326,0.076549,0.110749,-0.244076,0.031620,0.676894,-0.735401,-0.363378,0.126108,-0.341169,0.857704
41579.400308,0.091604,0.117174,-0.174201,0.028009,0.675886,-0.736474,-0.364641,0.128098,-0.339638,0.857481
41579.405290,0.095261,0.118200,-0.173131,0.024353,0.674860,-0.737544,-0.365908,0.130104,-0.338084,0.857253
41579.410272,0.098003,0.089226,-0.114174,0.020604,0.673835,-0.738594,-0.367139,0.132137,-0.336515,0.857033
41579.415254,0.101897,0.090165,-0.113220,0.016709,0.672897,-0.739547,-0.368323,0.134246,-0.334969,0.856803
41579.420236,0.092369,0.083216,-0.065574,0.012718,0.672017,-0.740426,-0.369489,0.136409,-0.333436,0.856558
41579.425218,0.096463,0.083991,-0.064812,0.008624,0.671243,-0.741188,-0.370630,0.138640,-0.331942,0.856287
41579.430200,0.119956,0.097955,-0.014090,0.004480,0.670539,-0.741861,-0.371759,0.140909,-0.330476,0.855994
41579.435182,0.124158,0.098527,-0.013560,0.000277,0.669967,-0.742391,-0.372879,0.143240,-0.329070,0.855661
41579.440164,0.122259,0.102377,0.027794,-0.003943,0.669428,-0.742866,-0.374009,0.145590,-0.327674,0.855307
41579.445146,0.126510,0.102845,0.028181,-0.008193,0.668960,-0.743254,-0.375119,0.147967,-0.326311,0.854934
41579.450128,0.117746,0.087656,0.057675,-0.012445,0.668539,-0.743573,-0.376207,0.150349,-0.324975,0.854549
41579.455111,0.122031,0.087970,0.057873,-0.016730,0.668225,-0.743771,-0.377266,0.152766,-0.323693,0.854140
41579.460093,0.108462,0.066338,0.105806,-0.021014,0.667945,-0.743914,-0.378288,0.155178,-0.322433,0.853730
41579.465075,0.112701,0.066541,0.105856,-0.025253,0.667743,-0.743964,-0.379291,0.157582,-0.321226,0.853300
41579.470057,0.113002,0.037021,0.163374,-0.029369,0.667584,-0.743955,-0.380305,0.159943,-0.320064,0.852846
41579.475039,0.117027,0.037064,0.163242,-0.033394,0.667541,-0.743824,-0.381316,0.162291,-0.318982,0.852355
41579.480021,0.112090,0.010252,0.210561,-0.037261,0.667590,-0.743596,-0.382342,0.164595,-0.317978,0.851829
41579.485003,0.115819,0.010107,0.210235,-0.040990,0.667734,-0.743270,-0.383378,0.166863,-0.317051,0.851268
41579.489985,0.102597,-0.006725,0.245736,-0.044538,0.667888,-0.742928,-0.384447,0.169058,-0.316157,0.850685
41579.494967,0.105969,-0.006895,0.245373,-0.047910,0.668058,-0.742565,-0.385541,0.171179,-0.315302,0.850083
41579.499949,0.094548,-0.002894,0.266134,-0.051061,0.668238,-0.742193,-0.386657,0.173203,-0.314490,0.849466
41579.504931,0.097481,-0.003145,0.265701,-0.053994,0.668489,-0.741760,-0.387785,0.175145,-0.313758,0.848824
41579.509913,0.082116,-0.002738,0.295770,-0.056679,0.668814,-0.741266,-0.388923,0.176992,-0.313115,0.848158
41579.514895,0.084581,-0.003198,0.295162,-0.059145,0.669275,-0.740657,-0.390061,0.178772,-0.312589,0.847456
41579.519877,0.077003,-0.022055,0.323332,-0.061348,0.669867,-0.739943,-0.391209,0.180467,-0.312186,0.846715
