t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
27525.600237,-0.015377,0.025764,-0.005592,-0.470005,-0.875328,0.113563,0.582186,0.403671,-0.627560,-0.322921
27525.605218,-0.015570,0.025825,-0.005923,-0.469812,-0.875388,0.113894,0.582011,0.403728,-0.627655,-0.322980
27525.610200,-0.005500,0.027662,-0.000065,-0.469598,-0.875456,0.114262,0.581823,0.403802,-0.627753,-0.323035
27525.615182,-0.005718,0.027724,-0.000484,-0.469379,-0.875518,0.114680,0.581616,0.403884,-0.627868,-0.323083
27525.620164,0.009962,0.017247,-0.002863,-0.469176,-0.875569,0.115122,0.581404,0.403963,-0.627993,-0.323123
27525.625146,0.009787,0.017282,-0.003310,-0.469000,-0.875604,0.115569,0.581194,0.404029,-0.628128,-0.323156
27525.630128,0.026761,0.001810,-0.008867,-0.468869,-0.875620,0.115984,0.580996,0.404063,-0.628272,-0.323189
27525.635110,0.026677,0.001807,-0.009228,-0.468785,-0.875617,0.116345,0.580820,0.404061,-0.628416,-0.323228
27525.640092,0.043286,-0.005829,-0.008703,-0.468747,-0.875595,0.116659,0.580661,0.404024,-0.628565,-0.323271
27525.645074,0.043309,-0.005881,-0.009002,-0.468770,-0.875543,0.116958,0.580511,0.403951,-0.628731,-0.323308
27525.650056,0.061890,-0.008139,-0.010077,-0.468842,-0.875467,0.117239,0.580370,0.403844,-0.628911,-0.323343
27525.655038,0.062017,-0.008246,-0.010366,-0.468968,-0.875360,0.117529,0.580230,0.403706,-0.629115,-0.323372
27525.660020,0.082574,-0.015146,-0.014558,-0.469155,-0.875220,0.117829,0.580089,0.403533,-0.629345,-0.323391
27525.665002,0.082817,-0.015316,-0.014851,-0.469399,-0.875050,0.118123,0.579952,0.403320,-0.629599,-0.323410
27525.669983,0.111085,-0.020899,-0.026048,-0.469697,-0.874853,0.118394,0.579819,0.403058,-0.629874,-0.323439
27525.674965,0.111463,-0.021137,-0.026306,-0.470075,-0.874615,0.118653,0.579692,0.402740,-0.630180,-0.323466
27525.679947,0.133203,-0.021719,-0.034639,-0.470560,-0.874323,0.118883,0.579581,0.402355,-0.630518,-0.323487
27525.684929,0.133817,-0.022084,-0.034888,-0.471174,-0.873958,0.119132,0.579476,0.401900,-0.630906,-0.323484
27525.689911,0.159432,-0.021868,-0.048515,-0.471916,-0.873518,0.119423,0.579369,0.401381,-0.631351,-0.323451
27525.694893,0.160331,-0.022403,-0.048868,-0.472816,-0.872983,0.119776,0.579258,0.400791,-0.631866,-0.323376
27525.699875,0.192407,-0.023431,-0.073740,-0.473871,-0.872352,0.120203,0.579135,0.400118,-0.632461,-0.323267
27525.704857,0.193612,-0.024157,-0.074252,-0.475075,-0.871626,0.120715,0.578986,0.399353,-0.633147,-0.323137
27525.709839,0.230277,-0.022171,-0.094606,-0.476417,-0.870804,0.121355,0.578778,0.398468,-0.633956,-0.323015
27525.714821,0.231784,-0.023105,-0.095382,-0.477923,-0.869870,0.122130,0.578508,0.397447,-0.634903,-0.322898
27525.719803,0.271975,-0.014004,-0.121397,-0.479617,-0.868823,0.122938,0.578230,0.396294,-0.635941,-0.322770
27525.724785,0.273867,-0.015165,-0.122198,-0.481508,-0.867663,0.123739,0.577960,0.395000,-0.637059,-0.322634
27525.729767,0.321146,-0.002262,-0.139695,-0.483561,-0.866405,0.124543,0.577668,0.393543,-0.638276,-0.322534
27525.734749,0.323349,-0.003609,-0.140478,-0.485764,-0.865059,0.125326,0.577357,0.391914,-0.639583,-0.322484
27525.739730,0.371524,0.015361,-0.141314,-0.488101,-0.863643,0.126010,0.577065,0.390138,-0.640935,-0.322477
27525.744712,0.373966,0.013884,-0.141947,-0.490543,-0.862166,0.126643,0.576765,0.388222,-0.642344,-0.322522
27525.749694,0.414811,0.033239,-0.138075,-0.493028,-0.860647,0.127318,0.576401,0.386168,-0.643842,-0.322650
27525.754676,0.417328,0.031677,-0.138853,-0.495545,-0.859085,0.128096,0.575955,0.384000,-0.645439,-0.322843
27525.759658,0.439219,0.048103,-0.138678,-0.498072,-0.857491,0.128973,0.575434,0.381740,-0.647117,-0.323092
27525.764640,0.441768,0.046468,-0.139666,-0.500622,-0.855855,0.129962,0.574834,0.379381,-0.648884,-0.323396
27525.769622,0.438958,0.065583,-0.137308,-0.503213,-0.854172,0.131021,0.574170,0.376904,-0.650733,-0.323757
27525.774604,0.441631,0.063832,-0.138411,-0.505886,-0.852421,0.132124,0.573463,0.374299,-0.652658,-0.324157
27525.779586,0.421097,0.083552,-0.120112,-0.508637,-0.850596,0.133326,0.572705,0.371595,-0.654661,-0.324571
27525.784568,0.423953,0.081620,-0.121488,-0.511493,-0.848664,0.134702,0.571894,0.368823,-0.656750,-0.324940
27525.789550,0.390331,0.091301,-0.113244,-0.514446,-0.846626,0.136269,0.571029,0.365996,-0.658925,-0.325255
27525.794532,0.393396,0.089153,-0.114953,-0.517511,-0.844479,0.137979,0.570133,0.363110,-0.661166,-0.325513
27525.799514,0.348264,0.094445,-0.115879,-0.520688,-0.842232,0.139744,0.569236,0.360156,-0.663445,-0.325728
27525.804496,0.351579,0.092080,-0.117709,-0.524003,-0.839868,0.141573,0.568326,0.357095,-0.665785,-0.325912
27525.809477,0.310803,0.104299,-0.089035,-0.527462,-0.837362,0.143555,0.567344,0.353864,-0.668250,-0.326103
27525.814459,0.314393,0.101637,-0.091289,-0.531052,-0.834700,0.145809,0.566251,0.350483,-0.670870,-0.326276
27525.819441,0.286058,0.093783,-0.047489,-0.534837,-0.831836,0.148319,0.565123,0.347041,-0.673589,-0.326308
27525.824423,0.290138,0.090630,-0.050347,-0.538917,-0.828682,0.151177,0.563980,0.343559,-0.676428,-0.326096
27525.829405,0.254078,0.054520,-0.059218,-0.543248,-0.825241,0.154463,0.562784,0.340053,-0.679408,-0.325643
