t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
74573.528215,-0.004061,-0.000475,-0.000131,0.089800,0.022616,-0.995703,0.343152,0.038324,0.026072,-0.938135
74573.533197,-0.003082,-0.002575,-0.004642,0.090026,0.022137,-0.995693,0.343037,0.038516,0.025881,-0.938175
74573.538179,-0.003295,-0.002186,-0.004653,0.090240,0.021748,-0.995683,0.342915,0.038687,0.025730,-0.938217
74573.543161,0.001510,-0.009421,0.010410,0.090455,0.021445,-0.995670,0.342776,0.038844,0.025619,-0.938264
74573.548143,0.001331,-0.009206,0.010398,0.090633,0.021230,-0.995658,0.342619,0.038969,0.025542,-0.938318
74573.553124,0.001560,-0.008808,0.019691,0.090817,0.021137,-0.995643,0.342448,0.039076,0.025523,-0.938377
74573.558106,0.001388,-0.008811,0.019675,0.090989,0.021140,-0.995628,0.342279,0.039161,0.025547,-0.938434
74573.563088,0.004085,0.001274,0.015429,0.091191,0.021217,-0.995607,0.342120,0.039248,0.025611,-0.938487
74573.568070,0.003864,0.001148,0.015406,0.091412,0.021343,-0.995584,0.341962,0.039334,0.025702,-0.938538
74573.573052,0.009186,-0.005657,0.016723,0.091644,0.021526,-0.995559,0.341793,0.039417,0.025821,-0.938593
74573.578034,0.008975,-0.005866,0.016699,0.091855,0.021736,-0.995535,0.341616,0.039486,0.025949,-0.938651
74573.583016,-0.000814,-0.010402,0.015650,0.092093,0.021938,-0.995509,0.341458,0.039567,0.026078,-0.938702
74573.587998,-0.001076,-0.010550,0.015623,0.092354,0.022086,-0.995481,0.341326,0.039669,0.026187,-0.938742
74573.592979,-0.000928,-0.008583,0.016905,0.092649,0.022194,-0.995451,0.341216,0.039792,0.026284,-0.938774
74573.597961,-0.001247,-0.008678,0.016873,0.092968,0.022289,-0.995420,0.341141,0.039928,0.026380,-0.938793
74573.602943,-0.004724,-0.014876,0.025564,0.093347,0.022398,-0.995382,0.341093,0.040090,0.026495,-0.938800
74573.607925,-0.005122,-0.015013,0.025523,0.093745,0.022535,-0.995341,0.341048,0.040255,0.026626,-0.938806
74573.612907,-0.019246,-0.001462,0.034727,0.094152,0.022733,-0.995298,0.340982,0.040415,0.026786,-0.938819
74573.617889,-0.019652,-0.001702,0.034683,0.094558,0.022972,-0.995254,0.340887,0.040568,0.026964,-0.938842
74573.622871,-0.015641,0.008931,0.035243,0.095018,0.023235,-0.995204,0.340778,0.040743,0.027162,-0.938868
74573.627852,-0.016157,0.008660,0.035188,0.095533,0.023506,-0.995149,0.340667,0.040943,0.027374,-0.938893
74573.632834,-0.006058,0.012972,0.027190,0.096115,0.023817,-0.995085,0.340527,0.041169,0.027614,-0.938927
74573.637816,-0.006666,0.012573,0.027121,0.096724,0.024216,-0.995017,0.340341,0.041393,0.027898,-0.938976
74573.642798,-0.001845,0.018638,0.022322,0.097289,0.024773,-0.994948,0.340096,0.041572,0.028247,-0.939047
74573.647780,-0.002261,0.017913,0.022263,0.097705,0.025499,-0.994889,0.339772,0.041654,0.028645,-0.939148
