t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
122776.115149,-0.002529,-0.007747,0.005801,0.157528,0.454814,-0.876544,-0.183783,0.124380,0.215076,-0.951050
122776.120131,0.001644,-0.011477,0.013384,0.157673,0.456409,-0.875689,-0.183813,0.124654,0.215910,-0.950819
122776.125113,0.001669,-0.013200,0.012488,0.157648,0.458131,-0.874793,-0.183940,0.124879,0.216815,-0.950559
122776.130095,-0.010473,-0.006108,0.007901,0.157522,0.459966,-0.873853,-0.184065,0.125066,0.217790,-0.950288
122776.135078,-0.010384,-0.008062,0.006886,0.157433,0.461920,-0.872837,-0.184080,0.125261,0.218840,-0.950018
122776.140060,0.019006,-0.020086,0.021282,0.157386,0.463964,-0.871761,-0.184018,0.125472,0.219946,-0.949746
122776.145042,0.019080,-0.022224,0.020154,0.157312,0.466103,-0.870633,-0.183965,0.125684,0.221105,-0.949459
122776.150024,0.055553,-0.051351,0.038596,0.157185,0.468343,-0.869453,-0.183953,0.125890,0.222318,-0.949151
122776.155006,0.055699,-0.053670,0.037369,0.157039,0.470662,-0.868226,-0.183991,0.126109,0.223571,-0.948821
122776.159989,0.004955,-0.040522,0.037950,0.157155,0.473062,-0.866899,-0.183932,0.126450,0.224857,-0.948482
122776.164971,0.004567,-0.042961,0.036544,0.157543,0.475502,-0.865493,-0.183622,0.126878,0.226176,-0.948172
122776.169953,0.006286,-0.031727,0.043247,0.157776,0.478047,-0.864047,-0.183286,0.127233,0.227570,-0.947855
122776.174935,0.006157,-0.034569,0.041644,0.157906,0.480889,-0.862445,-0.183049,0.127595,0.229122,-0.947479
122776.179917,0.063453,-0.025214,0.062754,0.158410,0.483954,-0.860636,-0.182613,0.128130,0.230791,-0.947085
122776.184900,0.062776,-0.028355,0.060855,0.159087,0.487095,-0.858737,-0.181956,0.128711,0.232519,-0.946710
122776.189882,0.037633,-0.075848,0.079949,0.159404,0.490383,-0.856805,-0.181412,0.129150,0.234346,-0.946304
122776.194864,0.037432,-0.079269,0.077945,0.159605,0.493804,-0.854800,-0.180984,0.129574,0.236242,-0.945857
122776.199846,0.011203,-0.099776,0.089843,0.160214,0.497268,-0.852676,-0.180388,0.130173,0.238153,-0.945409
122776.204828,0.010088,-0.103243,0.087601,0.161329,0.500735,-0.850434,-0.179379,0.130931,0.240084,-0.945008
122776.209811,0.030988,-0.068433,0.072867,0.162539,0.504331,-0.848075,-0.178082,0.131678,0.242123,-0.944629
122776.214793,0.030038,-0.072351,0.070343,0.163489,0.508248,-0.845550,-0.176776,0.132326,0.244366,-0.944206
122776.219775,0.188250,-0.071085,0.106545,0.164319,0.512461,-0.842842,-0.175441,0.132937,0.246793,-0.943738
122776.224757,0.187307,-0.075456,0.103687,0.165263,0.516832,-0.839984,-0.174046,0.133607,0.249313,-0.943239
122776.229739,0.074501,-0.124615,0.117693,0.166237,0.521329,-0.837008,-0.172662,0.134309,0.251907,-0.942704
122776.234722,0.073542,-0.129287,0.114573,0.167196,0.526000,-0.833888,-0.171293,0.135024,0.254606,-0.942127
122776.239704,0.035010,-0.139367,0.097682,0.168252,0.530831,-0.830608,-0.169894,0.135800,0.257400,-0.941509
122776.244686,0.033837,-0.144273,0.094287,0.169425,0.535737,-0.827213,-0.168452,0.136630,0.260242,-0.940867
122776.249668,0.035764,-0.096430,0.110761,0.170688,0.540660,-0.823743,-0.166934,0.137485,0.263109,-0.940215
122776.254650,0.034356,-0.101365,0.107207,0.172095,0.545594,-0.820189,-0.165291,0.138379,0.266001,-0.939560
122776.259633,0.095892,-0.073296,0.108118,0.173685,0.550500,-0.816568,-0.163528,0.139326,0.268894,-0.938905
122776.264615,0.094151,-0.078125,0.104468,0.175426,0.555328,-0.812918,-0.161692,0.140318,0.271756,-0.938251
122776.269597,0.122103,-0.076944,0.114195,0.177305,0.560160,-0.809187,-0.159793,0.141360,0.274634,-0.937582
122776.274579,0.120123,-0.081871,0.110324,0.179285,0.565086,-0.805316,-0.157838,0.142447,0.277580,-0.936880
122776.279561,0.106575,-0.079971,0.121269,0.181328,0.570068,-0.801338,-0.155834,0.143553,0.280577,-0.936154
122776.284544,0.104440,-0.084923,0.117235,0.183463,0.575020,-0.797304,-0.153790,0.144687,0.283573,-0.935415
122776.289526,0.108243,-0.085685,0.135692,0.185733,0.579872,-0.793254,-0.151712,0.145865,0.286525,-0.934671
122776.294508,0.105811,-0.090320,0.131707,0.188165,0.584506,-0.789270,-0.149604,0.147088,0.289362,-0.933945
122776.299490,0.116128,-0.071201,0.131871,0.190757,0.588856,-0.785405,-0.147483,0.148352,0.292043,-0.933248
122776.304472,0.113331,-0.074967,0.128346,0.193553,0.592622,-0.781880,-0.145361,0.149650,0.294389,-0.932636
122776.309455,0.120664,-0.031381,0.129223,0.196658,0.595681,-0.778774,-0.143242,0.151024,0.296318,-0.932131
122776.314437,0.117334,-0.034232,0.126183,0.199988,0.598533,-0.775734,-0.141136,0.152495,0.298124,-0.931637
122776.319419,0.110066,0.013572,0.114757,0.203425,0.601449,-0.772578,-0.139042,0.154034,0.299974,-0.931105
122776.324401,0.106543,0.010575,0.111475,0.206949,0.604446,-0.769297,-0.136919,0.155618,0.301885,-0.930538
122776.329383,0.102649,-0.007378,0.178483,0.210599,0.607644,-0.765779,-0.134737,0.157273,0.303934,-0.929912
122776.334366,0.098845,-0.010755,0.174732,0.214403,0.611020,-0.762028,-0.132485,0.159010,0.306108,-0.929226
122776.339348,0.130317,-0.071794,0.204830,0.218362,0.614534,-0.758068,-0.130119,0.160807,0.308395,-0.928495
122776.344330,0.126242,-0.075480,0.200637,0.222436,0.618219,-0.753874,-0.127607,0.162638,0.310824,-0.927714
122776.349312,0.155082,-0.098474,0.208762,0.226647,0.622049,-0.749457,-0.124968,0.164515,0.313379,-0.926883
122776.354294,0.150744,-0.102468,0.204097,0.230985,0.626043,-0.744792,-0.122217,0.166440,0.316072,-0.925991
122776.359277,0.159665,-0.090351,0.206502,0.235461,0.630177,-0.739889,-0.119338,0.168411,0.318894,-0.925042
122776.364259,0.154973,-0.094508,0.201425,0.240153,0.634334,-0.734811,-0.116325,0.170453,0.321777,-0.924053
