t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
24185.456145,0.276572,-0.019566,-0.164944,-0.639380,-0.706065,0.304409,-0.342847,0.093058,0.802212,0.479845
24185.461127,0.371855,0.053409,-0.182168,-0.645003,-0.700229,0.306024,-0.344571,0.096373,0.802324,0.477765
24185.466109,0.377473,0.047574,-0.183568,-0.650621,-0.694394,0.307423,-0.346222,0.099878,0.802332,0.475834
24185.471092,0.444594,0.060418,-0.172178,-0.656112,-0.688713,0.308531,-0.347746,0.103533,0.802213,0.474138
24185.476074,0.450113,0.054745,-0.173002,-0.661630,-0.683041,0.309355,-0.349219,0.107390,0.801963,0.472619
24185.481056,0.446875,0.069659,-0.084537,-0.666999,-0.677630,0.309726,-0.350598,0.111329,0.801542,0.471400
24185.486038,0.452475,0.064078,-0.084586,-0.672599,-0.672049,0.309776,-0.352055,0.115493,0.800968,0.470287
24185.491020,0.370411,0.113400,0.007847,-0.678089,-0.666699,0.309368,-0.353478,0.119681,0.800225,0.469435
24185.496002,0.376145,0.107814,0.008483,-0.683823,-0.661113,0.308732,-0.355029,0.124014,0.799366,0.468603
24185.500984,0.297102,0.164612,-0.000684,-0.689558,-0.655533,0.307874,-0.356628,0.128337,0.798415,0.467845
24185.505966,0.302939,0.158851,0.000234,-0.695395,-0.649772,0.306956,-0.358321,0.132679,0.797417,0.467042
24185.510948,0.294723,0.199904,-0.043090,-0.701217,-0.643904,0.306076,-0.360048,0.136989,0.796412,0.466184
24185.515930,0.300560,0.193842,-0.042354,-0.707054,-0.637842,0.305339,-0.361813,0.141292,0.795428,0.465211
24185.520912,0.360542,0.206616,-0.078044,-0.712806,-0.631695,0.304743,-0.363568,0.145549,0.794473,0.464162
24185.525894,0.366239,0.200355,-0.077579,-0.718503,-0.625434,0.304279,-0.365317,0.149791,0.793538,0.463038
24185.530876,0.422576,0.188851,-0.095103,-0.724090,-0.619149,0.303889,-0.367028,0.154010,0.792607,0.461894
24185.535859,0.428092,0.182510,-0.094764,-0.729605,-0.612808,0.303550,-0.368714,0.158234,0.791667,0.460733
24185.540841,0.454482,0.152811,-0.087539,-0.735030,-0.606470,0.303191,-0.370368,0.162459,0.790698,0.459600
24185.545823,0.459833,0.146473,-0.087131,-0.740381,-0.600132,0.302784,-0.371994,0.166697,0.789686,0.458507
24185.550805,0.463128,0.122419,-0.080691,-0.745599,-0.593870,0.302325,-0.373562,0.170925,0.788636,0.457481
24185.555787,0.468218,0.116233,-0.080185,-0.750688,-0.587684,0.301819,-0.375064,0.175156,0.787547,0.456527
24185.560769,0.469341,0.119376,-0.077858,-0.755626,-0.581611,0.301262,-0.376492,0.179373,0.786420,0.455657
24185.565751,0.474136,0.113386,-0.077298,-0.760421,-0.575620,0.300702,-0.377846,0.183579,0.785270,0.454843
24185.570733,0.484817,0.129752,-0.080446,-0.765045,-0.569739,0.300173,-0.379102,0.187772,0.784110,0.454087
24185.575715,0.489301,0.123935,-0.079969,-0.769529,-0.563922,0.299696,-0.380278,0.191960,0.782943,0.453366
24185.580697,0.491429,0.146444,-0.079633,-0.773869,-0.558172,0.299284,-0.381383,0.196123,0.781779,0.452665
24185.585679,0.495659,0.140721,-0.079284,-0.778099,-0.552449,0.298934,-0.382441,0.200257,0.780618,0.451964
24185.590661,0.471688,0.157286,-0.057128,-0.782220,-0.546766,0.298629,-0.383459,0.204356,0.779457,0.451270
24185.595644,0.475727,0.151606,-0.056865,-0.786259,-0.541087,0.298366,-0.384459,0.208420,0.778296,0.450565
24185.600626,0.438917,0.175161,-0.025750,-0.790205,-0.535436,0.298135,-0.385442,0.212429,0.777137,0.449853
24185.605608,0.442792,0.169520,-0.025532,-0.794080,-0.529795,0.297917,-0.386420,0.216391,0.775973,0.449134
24185.610590,0.424052,0.182340,-0.007420,-0.797877,-0.524197,0.297673,-0.387394,0.220299,0.774793,0.448430
24185.615572,0.427771,0.176790,-0.007150,-0.801596,-0.518647,0.297403,-0.388357,0.224157,0.773599,0.447747
24185.620554,0.428662,0.168245,-0.007735,-0.805203,-0.513185,0.297134,-0.389293,0.227944,0.772404,0.447084
24185.625536,0.432176,0.162853,-0.007456,-0.808717,-0.507793,0.296854,-0.390210,0.231671,0.771204,0.446441
24185.630518,0.431353,0.144236,-0.029840,-0.812151,-0.502482,0.296517,-0.391104,0.235360,0.769977,0.445846
24185.635500,0.434744,0.138978,-0.029397,-0.815542,-0.497224,0.296074,-0.391982,0.239056,0.768693,0.445324
24185.640482,0.440984,0.107034,-0.045266,-0.818883,-0.492059,0.295480,-0.392811,0.242799,0.767326,0.444926
24185.645464,0.444261,0.101985,-0.044530,-0.822160,-0.487010,0.294744,-0.393558,0.246621,0.765866,0.444680
24185.650446,0.443937,0.038581,-0.045683,-0.825346,-0.482108,0.293898,-0.394204,0.250511,0.764325,0.444583
24185.655428,0.447034,0.033823,-0.044734,-0.828443,-0.477350,0.292948,-0.394751,0.254461,0.762708,0.444631
24185.660411,0.417030,-0.047978,-0.075000,-0.831443,-0.472789,0.291842,-0.395180,0.258486,0.760990,0.444872
24185.665393,0.419942,-0.052305,-0.073663,-0.834356,-0.468462,0.290506,-0.395472,0.262621,0.759133,0.445364
24185.670375,0.371305,-0.119438,-0.069878,-0.837141,-0.464440,0.288948,-0.395596,0.266846,0.757144,0.446128
24185.675357,0.373954,-0.123171,-0.068162,-0.839790,-0.460707,0.287233,-0.395566,0.271115,0.755058,0.447114
24185.680339,0.325212,-0.171593,-0.059387,-0.842317,-0.457237,0.285370,-0.395418,0.275385,0.752893,0.448285
24185.685321,0.327634,-0.174805,-0.057350,-0.844739,-0.454025,0.283333,-0.395165,0.279649,0.750642,0.449642
24185.690303,0.270649,-0.187214,-0.078439,-0.847020,-0.451123,0.281152,-0.394764,0.283916,0.748310,0.451205
24185.695285,0.272785,-0.189846,-0.076198,-0.849155,-0.448490,0.278911,-0.394210,0.288183,0.745926,0.452927
24185.700267,0.238616,-0.166494,-0.073053,-0.851150,-0.446085,0.276681,-0.393529,0.292415,0.743528,0.454746
