t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
105552.095346,0.035506,-0.010829,0.083294,0.099062,-0.040455,-0.994259,-0.741468,-0.048265,-0.023263,0.668845
105552.100328,0.035007,-0.012703,0.083318,0.099560,-0.038582,-0.994283,-0.741665,-0.047728,-0.024090,0.668637
105552.105310,0.063468,-0.030038,0.105455,0.100198,-0.036597,-0.994294,-0.741930,-0.047194,-0.025012,0.668347
105552.110292,0.062840,-0.032055,0.105463,0.100826,-0.034580,-0.994303,-0.742293,-0.046640,-0.025946,0.667947
105552.115274,0.119328,-0.066148,0.119572,0.101619,-0.032348,-0.994297,-0.742779,-0.046056,-0.027023,0.667404
105552.120256,0.118528,-0.068714,0.119570,0.102419,-0.029782,-0.994295,-0.743388,-0.045342,-0.028221,0.666725
105552.125238,0.143829,-0.108720,0.155954,0.103348,-0.026687,-0.994287,-0.744084,-0.044468,-0.029649,0.665945
105552.130220,0.142872,-0.112369,0.155945,0.104305,-0.023038,-0.994278,-0.744829,-0.043391,-0.031273,0.665109
105552.135202,0.168631,-0.142869,0.215672,0.105401,-0.018813,-0.994252,-0.745609,-0.042140,-0.033141,0.664224
105552.140184,0.167480,-0.147660,0.215628,0.106553,-0.014023,-0.994208,-0.746454,-0.040687,-0.035220,0.663257
105552.145165,0.202272,-0.154836,0.240807,0.107818,-0.008662,-0.994133,-0.747385,-0.039049,-0.037533,0.662180
105552.150147,0.200963,-0.160739,0.240698,0.109126,-0.002759,-0.994024,-0.748407,-0.037209,-0.040043,0.660984
105552.155129,0.240953,-0.164549,0.265057,0.110564,0.003691,-0.993862,-0.749540,-0.035191,-0.042785,0.659637
105552.160111,0.239388,-0.171618,0.264830,0.112128,0.010760,-0.993635,-0.750841,-0.032960,-0.045781,0.658069
105552.165093,0.271439,-0.197878,0.282587,0.113830,0.018587,-0.993326,-0.752318,-0.030461,-0.049081,0.656263
105552.170075,0.269655,-0.206682,0.282177,0.115615,0.027391,-0.992916,-0.753893,-0.027596,-0.052728,0.654297
105552.175057,0.323603,-0.297004,0.358139,0.117514,0.037300,-0.992371,-0.755489,-0.024327,-0.056771,0.652244
105552.180039,0.321640,-0.308012,0.357430,0.119476,0.048307,-0.991661,-0.757109,-0.020634,-0.061185,0.650090
105552.185021,0.309533,-0.354672,0.427132,0.121574,0.060345,-0.990746,-0.758805,-0.016557,-0.065975,0.647756
105552.190003,0.307261,-0.367707,0.425971,0.123846,0.073381,-0.989585,-0.760606,-0.012108,-0.071142,0.645191
105552.194985,0.338451,-0.326715,0.448289,0.126347,0.087380,-0.988130,-0.762485,-0.007313,-0.076691,0.642403
105552.199967,0.335742,-0.341658,0.446503,0.129056,0.102323,-0.986344,-0.764393,-0.002168,-0.082603,0.639433
105552.204949,0.353953,-0.309151,0.478358,0.132009,0.118111,-0.984187,-0.766313,0.003283,-0.088859,0.636285
105552.209931,0.350798,-0.325619,0.475812,0.135164,0.134579,-0.981641,-0.768258,0.009004,-0.095385,0.632930
105552.214913,0.333499,-0.290877,0.478409,0.138531,0.151519,-0.978699,-0.770244,0.014920,-0.102118,0.629344
105552.219895,0.329934,-0.308129,0.475069,0.142096,0.168771,-0.975359,-0.772273,0.020985,-0.108996,0.625519
105552.224877,0.345295,-0.235374,0.440868,0.145931,0.186195,-0.971615,-0.774333,0.027128,-0.116003,0.621463
105552.229859,0.341165,-0.252897,0.436714,0.150061,0.203718,-0.967461,-0.776415,0.033320,-0.123123,0.617179
105552.234841,0.367545,-0.174559,0.427580,0.154550,0.221266,-0.962889,-0.778511,0.039518,-0.130360,0.612670
105552.239823,0.362742,-0.192095,0.422595,0.159352,0.238802,-0.957904,-0.780619,0.045731,-0.137683,0.607936
105552.244805,0.378863,-0.149107,0.427023,0.164472,0.256285,-0.952506,-0.782740,0.051950,-0.145081,0.602969
105552.249787,0.373449,-0.166559,0.421200,0.169886,0.273736,-0.946682,-0.784860,0.058197,-0.152552,0.597776
105552.254769,0.376259,-0.153526,0.421099,0.175621,0.291160,-0.940416,-0.786973,0.064473,-0.160109,0.592353
105552.259751,0.370228,-0.170935,0.414378,0.181652,0.308569,-0.933696,-0.789069,0.070800,-0.167748,0.586702
105552.264733,0.366298,-0.166126,0.415153,0.188008,0.325946,-0.926505,-0.791138,0.077171,-0.175477,0.580821
105552.269714,0.359635,-0.183456,0.407486,0.194671,0.343276,-0.918839,-0.793172,0.083590,-0.183285,0.574715
105552.274696,0.357015,-0.169502,0.410848,0.201686,0.360496,-0.910695,-0.795169,0.090031,-0.191172,0.568378
105552.279678,0.349657,-0.186549,0.402240,0.209044,0.377543,-0.902088,-0.797127,0.096476,-0.199119,0.561812
105552.284660,0.351912,-0.158106,0.404459,0.216768,0.394312,-0.893045,-0.799049,0.102884,-0.207104,0.555016
105552.289642,0.343828,-0.174510,0.395016,0.224852,0.410716,-0.883603,-0.800943,0.109229,-0.215099,0.547988
105552.294624,0.350227,-0.145505,0.381770,0.233345,0.426633,-0.873804,-0.802817,0.115451,-0.223090,0.540729
105552.299606,0.341352,-0.160827,0.371681,0.242221,0.441955,-0.863716,-0.804669,0.121510,-0.231035,0.533260
105552.304588,0.343947,-0.127828,0.354845,0.251482,0.456533,-0.853426,-0.806507,0.127341,-0.238897,0.525604
105552.309570,0.334348,-0.141502,0.344474,0.261080,0.470207,-0.843055,-0.808344,0.132880,-0.246608,0.517790
105552.314552,0.337904,-0.098132,0.322028,0.271044,0.482836,-0.832709,-0.810194,0.138047,-0.254143,0.509844
105552.319534,0.327576,-0.109642,0.311786,0.281371,0.494346,-0.822467,-0.812057,0.142799,-0.261486,0.501794
105552.324516,0.335832,-0.053640,0.270325,0.292097,0.504674,-0.812393,-0.813936,0.147084,-0.268644,0.493666
105552.329498,0.324730,-0.062813,0.260446,0.303200,0.513848,-0.802515,-0.815818,0.150904,-0.275628,0.485488
105552.334480,0.327893,0.017341,0.226001,0.314701,0.521874,-0.792850,-0.817695,0.154242,-0.282462,0.477284
105552.339462,0.316017,0.010420,0.216556,0.326577,0.528795,-0.783405,-0.819562,0.157112,-0.289159,0.469064
105552.344444,0.308693,0.062568,0.195787,0.338829,0.534630,-0.774187,-0.821422,0.159519,-0.295737,0.460824
105552.349426,0.296158,0.057742,0.186800,0.351364,0.539457,-0.765199,-0.823268,0.161510,-0.302184,0.452581
105552.354408,0.286932,0.063829,0.161843,0.364191,0.543364,-0.756386,-0.825083,0.163118,-0.308544,0.444333
105552.359390,0.273823,0.060727,0.153132,0.377300,0.546466,-0.747676,-0.826844,0.164395,-0.314859,0.436081
105552.364372,0.258787,0.070255,0.145933,0.390673,0.548809,-0.739042,-0.828544,0.165362,-0.321145,0.427827
105552.369354,0.245245,0.068644,0.137403,0.404214,0.550421,-0.730512,-0.830180,0.166045,-0.327373,0.419591
105552.374336,0.232012,0.088301,0.119906,0.417921,0.551271,-0.722109,-0.831756,0.166422,-0.333540,0.411384
105552.379318,0.218193,0.088191,0.111645,0.431740,0.551381,-0.713848,-0.833268,0.166503,-0.339636,0.403223
105552.384300,0.218338,0.130592,0.053290,0.445694,0.550774,-0.705695,-0.834717,0.166297,-0.345685,0.395089
105552.389282,0.204296,0.131833,0.045202,0.459736,0.549533,-0.697607,-0.836090,0.165850,-0.351696,0.386984
105552.394263,0.210379,0.191486,-0.000023,0.473825,0.547710,-0.689567,-0.837381,0.165192,-0.357670,0.378915
105552.399245,0.196381,0.193820,-0.007980,0.487823,0.545377,-0.681611,-0.838582,0.164365,-0.363564,0.370926
105552.404227,0.194071,0.250951,-0.052112,0.501653,0.542537,-0.673794,-0.839687,0.163356,-0.369348,0.363073
105552.409209,0.180470,0.254280,-0.059748,0.515255,0.539208,-0.666159,-0.840692,0.162158,-0.375000,0.355409
105552.414191,0.180823,0.331174,-0.152439,0.528695,0.535342,-0.658703,-0.841601,0.160724,-0.380547,0.347936
105552.419173,0.167549,0.335589,-0.159693,0.541969,0.530927,-0.651449,-0.842423,0.159035,-0.385984,0.340659
105552.424155,0.197300,0.418399,-0.258976,0.555126,0.525907,-0.644405,-0.843171,0.157053,-0.391321,0.333564
105552.429137,0.184305,0.423927,-0.265851,0.568121,0.520378,-0.637531,-0.843837,0.154828,-0.396564,0.326655
105552.434119,0.217784,0.437886,-0.338359,0.580922,0.514521,-0.630712,-0.844396,0.152454,-0.401749,0.319925
105552.439101,0.205303,0.443769,-0.345244,0.593403,0.508639,-0.623826,-0.844812,0.150105,-0.406885,0.313378
105552.444083,0.210155,0.395861,-0.362081,0.605488,0.502988,-0.616755,-0.845053,0.147922,-0.411997,0.307023
105552.449065,0.198606,0.401038,-0.369370,0.617037,0.497812,-0.609466,-0.845096,0.146028,-0.417065,0.300909
105552.454047,0.190432,0.354160,-0.340914,0.628050,0.493191,-0.601927,-0.844932,0.144457,-0.422101,0.295047
105552.459029,0.179987,0.358106,-0.348732,0.638494,0.489245,-0.594108,-0.844564,0.143280,-0.427103,0.289423
105552.464011,0.191321,0.358730,-0.302692,0.648446,0.485966,-0.585965,-0.844007,0.142516,-0.432096,0.283961
105552.468993,0.181821,0.361363,-0.311165,0.657946,0.483333,-0.577492,-0.843277,0.142165,-0.437085,0.278622
105552.473975,0.215466,0.401289,-0.218548,0.667102,0.481203,-0.568699,-0.842382,0.142142,-0.442093,0.273390
105552.478957,0.206722,0.402911,-0.227573,0.675846,0.479581,-0.559674,-0.841344,0.142449,-0.447070,0.268284
105552.483939,0.213117,0.427714,-0.152724,0.684237,0.478429,-0.550386,-0.840176,0.143089,-0.452032,0.263245
105552.488921,0.205122,0.428319,-0.162278,0.692232,0.477824,-0.540832,-0.838884,0.144126,-0.456959,0.258244
105552.493903,0.194803,0.449616,-0.098328,0.699881,0.477737,-0.530975,-0.837475,0.145572,-0.461867,0.253223
105552.498885,0.187534,0.449064,-0.108554,0.707150,0.478288,-0.520749,-0.835941,0.147521,-0.466758,0.248148
105552.503867,0.178738,0.442495,-0.054712,0.714115,0.479471,-0.510046,-0.834262,0.149997,-0.471675,0.242961
105552.508849,0.172176,0.440564,-0.065882,0.720677,0.481402,-0.498876,-0.832438,0.153087,-0.476578,0.237665
105552.513831,0.159810,0.409387,-0.024940,0.726863,0.483969,-0.487282,-0.830488,0.156751,-0.481444,0.232229
105552.518813,0.154064,0.406256,-0.036809,0.732609,0.487100,-0.475413,-0.828440,0.160938,-0.486202,0.226702
105552.523794,0.147940,0.385959,-0.042796,0.738062,0.490521,-0.463307,-0.826303,0.165479,-0.490880,0.221082
105552.528776,0.142883,0.382285,-0.054944,0.743119,0.494195,-0.451160,-0.824117,0.170334,-0.495385,0.215433
105552.533758,0.136637,0.390424,-0.087772,0.747854,0.497836,-0.439175,-0.821947,0.175337,-0.499669,0.209738
105552.538740,0.132333,0.386788,-0.099415,0.752158,0.501472,-0.427532,-0.819834,0.180482,-0.503647,0.204054
105552.543722,0.102779,0.440919,-0.072127,0.756245,0.504897,-0.416139,-0.817781,0.185693,-0.507394,0.198254
105552.548704,0.099007,0.437522,-0.083283,0.760017,0.508294,-0.404983,-0.815774,0.191071,-0.510882,0.192367
105552.553686,0.053113,0.515482,-0.083191,0.763736,0.511404,-0.393921,-0.813786,0.196480,-0.514233,0.186314
105552.558668,0.049738,0.512304,-0.094036,0.767110,0.514582,-0.383076,-0.811808,0.202041,-0.517341,0.180292
105552.563650,-0.045289,0.551491,-0.128343,0.770600,0.517326,-0.372222,-0.809799,0.207482,-0.520423,0.174174
105552.568632,-0.048279,0.548461,-0.138919,0.773591,0.520356,-0.361645,-0.807778,0.213091,-0.523230,0.168277
105552.573614,-0.158747,0.549044,-0.194246,0.776591,0.523069,-0.351149,-0.805724,0.218561,-0.525981,0.162429
105552.578596,-0.161561,0.546481,-0.204456,0.779405,0.525632,-0.340939,-0.803669,0.223893,-0.528585,0.156796
105552.583578,-0.227769,0.568492,-0.233041,0.782289,0.527638,-0.331092,-0.801647,0.228816,-0.531128,0.151356
105552.588560,-0.230550,0.566884,-0.242320,0.785070,0.529247,-0.321813,-0.799705,0.233357,-0.533515,0.146212
105552.593542,-0.268798,0.584401,-0.256020,0.787796,0.530483,-0.312996,-0.797826,0.237548,-0.535792,0.141323
105552.598524,-0.271378,0.583318,-0.264474,0.790375,0.531565,-0.304542,-0.795965,0.241459,-0.537984,0.136787
105552.603506,-0.325882,0.570241,-0.266012,0.792816,0.532542,-0.296381,-0.794100,0.245087,-0.540131,0.132649
105552.608488,-0.328080,0.569193,-0.273891,0.795014,0.533590,-0.288502,-0.792228,0.248520,-0.542206,0.128938
105552.613470,-0.397892,0.527358,-0.201113,0.797047,0.534623,-0.280882,-0.790356,0.251723,-0.544238,0.125608
105552.618452,-0.399820,0.526473,-0.208371,0.798975,0.535509,-0.273624,-0.788526,0.254611,-0.546224,0.122636
105552.623434,-0.403600,0.525782,-0.128032,0.800938,0.536031,-0.266774,-0.786770,0.257099,-0.548191,0.119917
105552.628416,-0.405659,0.525675,-0.134517,0.802997,0.536139,-0.260289,-0.785087,0.259179,-0.550165,0.117404
105552.633398,-0.348560,0.521420,-0.094446,0.805164,0.535847,-0.254126,-0.783458,0.260826,-0.552184,0.115138
105552.638380,-0.350745,0.521951,-0.100328,0.807349,0.535315,-0.248244,-0.781867,0.262116,-0.554232,0.113161
105552.643362,-0.322243,0.499812,-0.059161,0.809487,0.534703,-0.242536,-0.780294,0.263213,-0.556283,0.111397
105552.648343,-0.324282,0.500395,-0.064756,0.811526,0.534120,-0.236941,-0.778732,0.264254,-0.558301,0.109757
105552.653325,-0.307843,0.430799,-0.035884,0.813474,0.533571,-0.231434,-0.777184,0.265290,-0.560271,0.108173
105552.658307,-0.309765,0.431394,-0.041343,0.815396,0.532977,-0.225976,-0.775644,0.266299,-0.562225,0.106604
105552.663289,-0.250885,0.295171,-0.075904,0.817352,0.532237,-0.220589,-0.774115,0.267190,-0.564194,0.105075
105552.668271,-0.252887,0.296105,-0.081144,0.819355,0.531303,-0.215349,-0.772618,0.267901,-0.566175,0.103619
105552.673253,-0.194180,0.149673,-0.188420,0.821378,0.530228,-0.210231,-0.771145,0.268473,-0.568161,0.102228
105552.678235,-0.196238,0.150870,-0.193516,0.823435,0.529031,-0.205135,-0.769671,0.268950,-0.570174,0.100868
105552.683217,-0.175544,0.047615,-0.188583,0.825477,0.527809,-0.200013,-0.768184,0.269433,-0.572188,0.099495
105552.688199,-0.177522,0.048753,-0.193824,0.827455,0.526671,-0.194771,-0.766656,0.270008,-0.574204,0.098105
105552.693181,-0.144481,0.001092,-0.145171,0.829356,0.525718,-0.189180,-0.765005,0.270731,-0.576294,0.096736
105552.698163,-0.146286,0.001738,-0.151401,0.831161,0.525072,-0.182950,-0.763142,0.271747,-0.578514,0.095338
105552.703145,-0.103503,-0.022751,-0.112427,0.832660,0.525101,-0.175918,-0.761026,0.273414,-0.580763,0.093799
105552.708127,-0.104623,-0.023540,-0.120261,0.833779,0.525890,-0.168084,-0.758673,0.275924,-0.582944,0.091962
105552.713109,-0.032810,0.003451,-0.014428,0.834598,0.527219,-0.159644,-0.756141,0.279107,-0.585044,0.089848
105552.718091,-0.033487,0.001921,-0.023272,0.835275,0.528749,-0.150800,-0.753478,0.282624,-0.587132,0.087584
105552.723073,0.129347,0.016455,-0.076193,0.835787,0.530405,-0.141885,-0.750776,0.286292,-0.589147,0.085312
105552.728055,0.128983,0.014776,-0.084886,0.836150,0.532083,-0.133192,-0.748138,0.290053,-0.590993,0.082982
105552.733037,0.274386,0.041420,-0.216792,0.836408,0.533684,-0.124913,-0.745628,0.293822,-0.592632,0.080590
105552.738019,0.274158,0.040022,-0.224542,0.836636,0.535082,-0.117164,-0.743277,0.297411,-0.594108,0.078238
105552.743001,0.376225,0.069438,-0.277526,0.836772,0.536397,-0.109955,-0.741075,0.300790,-0.595439,0.076063
105552.747983,0.376289,0.067983,-0.284362,0.836709,0.537852,-0.103120,-0.738964,0.304085,-0.596634,0.074113
105552.752965,0.364529,0.067796,-0.323925,0.836368,0.539611,-0.096485,-0.736890,0.307449,-0.597689,0.072361
105552.757947,0.365056,0.065844,-0.330525,0.835841,0.541563,-0.089885,-0.734809,0.310907,-0.598660,0.070698
105552.762929,0.290944,0.069332,-0.240823,0.835247,0.543522,-0.083350,-0.732745,0.314430,-0.599549,0.068992
105552.767911,0.291528,0.067471,-0.247386,0.834662,0.545383,-0.076787,-0.730675,0.318039,-0.600381,0.067138
105552.772893,0.305625,0.056480,-0.195737,0.834054,0.547218,-0.070041,-0.728543,0.321788,-0.601192,0.065158
105552.777874,0.306341,0.054544,-0.202724,0.833338,0.549155,-0.063054,-0.726319,0.325702,-0.601989,0.063147
105552.782856,0.300461,-0.012551,-0.163265,0.832428,0.551308,-0.055882,-0.724017,0.329817,-0.602727,0.061157
105552.787838,0.301576,-0.014929,-0.170676,0.831313,0.553687,-0.048471,-0.721617,0.334138,-0.603421,0.059202
105552.792820,0.274255,-0.063742,-0.083033,0.830023,0.556235,-0.040792,-0.719105,0.338611,-0.604108,0.057309
105552.797802,0.275675,-0.066378,-0.090961,0.828603,0.558871,-0.032864,-0.716490,0.343202,-0.604797,0.055447
105552.802784,0.303099,-0.052310,-0.003788,0.827089,0.561526,-0.024731,-0.713789,0.347892,-0.605480,0.053580
105552.807766,0.304674,-0.054925,-0.012062,0.825514,0.564141,-0.016457,-0.711022,0.352603,-0.606170,0.051738
105552.812748,0.340493,0.022047,0.088460,0.823874,0.566713,-0.008199,-0.708235,0.357222,-0.606872,0.050027
105552.817730,0.342198,0.019518,0.080414,0.822170,0.569242,-0.000152,-0.705499,0.361711,-0.607527,0.048450
105552.822712,0.346875,0.136948,0.136044,0.820438,0.571686,0.007542,-0.702866,0.366028,-0.608107,0.046989
105552.827694,0.348576,0.134655,0.128771,0.818736,0.573979,0.014814,-0.700361,0.370076,-0.608647,0.045679
105552.832676,0.317546,0.245588,0.186763,0.817128,0.576052,0.021565,-0.698022,0.373773,-0.609160,0.044527
105552.837658,0.319000,0.243797,0.180524,0.815674,0.577843,0.027804,-0.695846,0.377054,-0.609699,0.043546
105552.842640,0.266013,0.282331,0.180052,0.814401,0.579333,0.033526,-0.693836,0.379866,-0.610299,0.042769
105552.847622,0.267124,0.281097,0.174820,0.813290,0.580566,0.038757,-0.691981,0.382199,-0.610985,0.042241
105552.852604,0.192177,0.211267,0.112054,0.812279,0.581641,0.043555,-0.690260,0.384101,-0.611755,0.041995
105552.857586,0.193169,0.210234,0.107593,0.811287,0.582674,0.048016,-0.688642,0.385699,-0.612572,0.042000
