t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
3757.096022,-0.005569,-0.015592,0.000929,0.304992,-0.167818,-0.937452,0.616250,-0.067431,0.163484,0.767439
3757.101003,-0.005799,-0.015416,-0.000632,0.304703,-0.167598,-0.937586,0.616197,-0.067400,0.163292,0.767525
3757.105985,-0.005528,-0.015654,-0.000501,0.304432,-0.167360,-0.937716,0.616159,-0.067379,0.163101,0.767597
3757.110967,0.002030,-0.008596,-0.004287,0.304199,-0.167108,-0.937837,0.616137,-0.067373,0.162919,0.767655
3757.115948,0.002247,-0.008841,-0.004173,0.303982,-0.166864,-0.937951,0.616124,-0.067369,0.162745,0.767702
3757.120930,0.005316,-0.003856,-0.003344,0.303766,-0.166630,-0.938062,0.616124,-0.067360,0.162578,0.767738
3757.125912,0.005554,-0.004078,-0.003228,0.303528,-0.166408,-0.938179,0.616134,-0.067336,0.162409,0.767768
3757.130893,0.013014,-0.007790,0.002037,0.303255,-0.166129,-0.938316,0.616155,-0.067315,0.162206,0.767797
3757.135875,0.013329,-0.008127,0.002198,0.302940,-0.165792,-0.938478,0.616187,-0.067292,0.161966,0.767823
3757.140857,0.020239,-0.008562,0.007240,0.302606,-0.165418,-0.938651,0.616234,-0.067272,0.161706,0.767842
3757.145839,0.020590,-0.008938,0.007419,0.302255,-0.165043,-0.938830,0.616301,-0.067241,0.161442,0.767847
3757.150820,0.023551,-0.005343,0.004568,0.301888,-0.164655,-0.939017,0.616396,-0.067202,0.161169,0.767831
3757.155802,0.023940,-0.005746,0.004764,0.301500,-0.164253,-0.939212,0.616517,-0.067154,0.160886,0.767797
3757.160784,0.025254,-0.003429,-0.006991,0.301086,-0.163822,-0.939420,0.616651,-0.067102,0.160584,0.767757
3757.165765,0.025704,-0.003882,-0.006769,0.300636,-0.163370,-0.939643,0.616793,-0.067042,0.160262,0.767716
3757.170747,0.035583,-0.004321,-0.009018,0.300156,-0.162884,-0.939880,0.616945,-0.066979,0.159918,0.767671
3757.175729,0.036126,-0.004838,-0.008756,0.299614,-0.162368,-0.940143,0.617116,-0.066897,0.159541,0.767620
3757.180710,0.049006,-0.012006,-0.010839,0.299001,-0.161777,-0.940440,0.617319,-0.066805,0.159114,0.767553
3757.185692,0.049679,-0.012705,-0.010505,0.298328,-0.161077,-0.940773,0.617558,-0.066717,0.158626,0.767469
3757.190674,0.058917,-0.026690,-0.014160,0.297605,-0.160230,-0.941147,0.617829,-0.066651,0.158064,0.767373
3757.195655,0.059714,-0.027704,-0.013736,0.296807,-0.159216,-0.941571,0.618110,-0.066607,0.157411,0.767284
3757.200637,0.069077,-0.035638,-0.005191,0.295990,-0.158118,-0.942013,0.618160,-0.066630,0.156697,0.767388
3757.205619,0.070184,-0.036723,-0.004663,0.294882,-0.157033,-0.942542,0.617595,-0.066661,0.155838,0.768015
3757.210600,0.160335,-0.034556,0.008345,0.293141,-0.155844,-0.943282,0.616251,-0.066632,0.154658,0.769334
3757.215582,0.162785,-0.036024,0.009345,0.290691,-0.154376,-0.944281,0.614320,-0.066526,0.153081,0.771201
3757.220564,0.483211,-0.019065,0.075015,0.287586,-0.152352,-0.945560,0.612236,-0.066360,0.151052,0.773270
3757.225545,0.486756,-0.021819,0.076525,0.284042,-0.149598,-0.947070,0.610356,-0.066198,0.148603,0.775242
3757.230527,0.418535,-0.051017,0.095862,0.280348,-0.146157,-0.948706,0.608797,-0.066120,0.145860,0.776994
3757.235509,0.422243,-0.054980,0.097551,0.276640,-0.142194,-0.950395,0.607477,-0.066142,0.142925,0.778569
3757.240490,0.179250,-0.118788,0.051267,0.272974,-0.137910,-0.952085,0.606217,-0.066258,0.139883,0.780092
3757.245472,0.182945,-0.123226,0.052950,0.269279,-0.133472,-0.953768,0.604839,-0.066418,0.136764,0.781699
3757.250454,0.169452,-0.115935,0.022573,0.265484,-0.128862,-0.955465,0.603239,-0.066617,0.133529,0.783477
3757.255435,0.173449,-0.120912,0.024332,0.261487,-0.123885,-0.957224,0.601348,-0.066879,0.130059,0.785489
3757.260417,0.251925,-0.060128,0.035775,0.257184,-0.118629,-0.959053,0.599176,-0.067130,0.126360,0.787728
3757.265399,0.256676,-0.065438,0.037677,0.252434,-0.113319,-0.960956,0.596833,-0.067221,0.122489,0.790106
3757.270380,0.322622,-0.015109,0.062698,0.247278,-0.107877,-0.962921,0.594354,-0.067183,0.118432,0.792593
3757.275362,0.328206,-0.020796,0.064734,0.241694,-0.102190,-0.964957,0.591585,-0.067058,0.114127,0.795302
3757.280344,0.378348,0.010994,0.025185,0.235727,-0.096169,-0.967049,0.588390,-0.066903,0.109541,0.798325
