t,ua_x,ua_y,ua_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z
40720.291312,-0.068354,0.035886,-0.016066,0.074443,0.099490,-0.992250,0.995153,-0.046852,0.040986,-0.076124
40720.296294,-0.068486,0.034018,-0.016265,0.074574,0.101358,-0.992051,0.995081,-0.047770,0.041139,-0.076411
40720.301276,-0.066681,0.014714,0.005066,0.074707,0.103634,-0.991806,0.994997,-0.048893,0.041310,-0.076702
40720.306258,-0.066748,0.011910,0.004764,0.074774,0.106438,-0.991504,0.994897,-0.050281,0.041472,-0.077024
40720.311240,-0.052246,-0.025926,0.027138,0.074814,0.109864,-0.991127,0.994775,-0.051981,0.041647,-0.077374
40720.316222,-0.052286,-0.029804,0.026697,0.074853,0.113743,-0.990686,0.994639,-0.053910,0.041840,-0.077697
40720.321204,-0.010656,-0.035357,0.085804,0.075064,0.118090,-0.990162,0.994486,-0.056069,0.042135,-0.077959
40720.326186,-0.011111,-0.040311,0.085166,0.075519,0.123044,-0.989524,0.994310,-0.058527,0.042576,-0.078160
40720.331168,0.008213,-0.018880,0.139663,0.076153,0.128712,-0.988754,0.994105,-0.061340,0.043134,-0.078304
40720.336150,0.007482,-0.025286,0.138751,0.076883,0.135119,-0.987842,0.993869,-0.064524,0.043768,-0.078388
40720.341131,-0.020628,-0.084430,0.137086,0.077650,0.142307,-0.986772,0.993598,-0.068104,0.044450,-0.078421
40720.346113,-0.021302,-0.092367,0.135856,0.078324,0.150244,-0.985542,0.993287,-0.072067,0.045118,-0.078436
40720.351095,-0.011971,-0.138175,0.109390,0.078820,0.158881,-0.984146,0.992933,-0.076392,0.045728,-0.078470
40720.356077,-0.012337,-0.147420,0.107824,0.079186,0.168126,-0.982580,0.992534,-0.081032,0.046302,-0.078531
40720.361059,0.024724,-0.102334,0.056180,0.079509,0.177895,-0.980832,0.992090,-0.085944,0.046878,-0.078569
40720.366041,0.024393,-0.112486,0.054257,0.079840,0.188047,-0.978909,0.991609,-0.091060,0.047469,-0.078524
40720.371023,0.068326,-0.053238,-0.018675,0.080234,0.198517,-0.976808,0.991090,-0.096346,0.048098,-0.078392
40720.376005,0.067901,-0.063987,-0.020957,0.080659,0.209265,-0.974527,0.990529,-0.101784,0.048751,-0.078200
40720.380987,0.075319,-0.046678,-0.057673,0.081022,0.220278,-0.972066,0.989925,-0.107369,0.049382,-0.077987
40720.385969,0.075060,-0.057892,-0.060304,0.081281,0.231491,-0.969436,0.989276,-0.113071,0.049972,-0.077790
